word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
hindu,2,0,0,0,0,0,0,0,0,0,0
navigation,0,0,0,0,0,1,0,0,0,0,0
hazard,0,0,0,0,0,1,0,0,0,0,0
waterspout,0,0,0,0,0,1,0,0,0,0,0
weight,0,0,0,0,0,1,0,0,0,0,0
politic,0,0,0,0,0,2,0,0,0,0,0
utilize,0,0,0,0,0,0,0,0,0,1,0
retail,0,0,0,0,0,0,0,0,0,1,0
tend,0,0,0,0,0,0,0,0,0,1,0
reproduce,0,0,0,0,0,0,0,0,0,2,0
uncritically,0,0,1,0,0,0,0,0,0,0,0
explanation,0,0,0,0,0,2,0,0,0,0,0
phenomenon,0,0,0,0,0,1,0,0,0,0,0
incorrect,1,0,0,0,0,0,0,0,0,0,0
bad,1,0,0,0,0,0,0,0,0,0,0
respect,0,0,0,0,0,2,0,0,0,0,0
abode,0,0,0,0,0,1,0,0,0,0,0
adult,0,0,0,0,0,1,0,0,0,0,0
summarize,0,0,0,0,0,0,0,0,0,1,0
derive,0,0,0,0,0,0,0,0,0,1,0
authoritative,1,0,0,0,0,0,0,0,0,0,0
production,0,0,0,0,0,1,0,0,0,0,0
tongue,0,0,0,0,0,2,0,0,0,0,0
broad,1,0,0,0,0,0,0,0,0,0,0
involved,1,0,0,0,0,0,0,0,0,0,0
controversy,0,0,0,0,0,3,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,1,0
rebellion,0,0,0,0,0,2,0,0,0,0,0
behalf,0,0,0,0,0,1,0,0,0,0,0
encyclopaedia,0,0,0,0,0,1,0,0,0,0,0
trans,0,0,0,0,0,1,0,0,0,0,0
vol,0,0,0,0,0,2,0,0,0,0,0
anthology,0,0,0,0,0,1,0,0,0,0,0
genealogical,1,0,0,0,0,0,0,0,0,0,0
topographical,1,0,0,0,0,0,0,0,0,0,0
cleaving,0,0,0,0,0,1,0,0,0,0,0
qaṣīdah,0,0,0,0,0,0,0,0,0,0,1
poem,0,0,0,0,0,2,0,0,0,0,0
manslaughter,0,0,0,0,0,1,0,0,0,0,0
scandinavian,3,0,0,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,3,0,0,0,1,0
visible,1,0,0,0,0,0,0,0,0,0,0
mountaintop,0,0,0,0,0,1,0,0,0,0,0
household,0,0,0,0,0,1,0,0,0,0,0
livestock,0,0,0,0,0,1,0,0,0,0,0
drift,0,0,0,0,0,1,0,0,0,0,0
ice,0,0,0,0,0,1,0,0,0,0,0
round,0,0,0,0,0,0,0,0,0,1,0
engrave,0,0,0,0,0,0,0,0,0,1,0
crew,0,0,0,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,1,0
habitable,1,0,0,0,0,0,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0,0
epidemic,0,0,0,0,0,1,0,0,0,0,0
considerably,0,0,1,0,0,0,0,0,0,0,0
population,0,0,0,0,0,3,0,0,0,0,0
commemorate,0,0,0,0,0,0,0,0,0,1,0
norse,2,0,0,0,0,0,0,0,0,0,0
initial,1,0,0,0,0,0,0,0,0,0,0
norwegian,1,0,0,0,0,0,0,0,0,0,0
following,1,0,0,0,0,0,0,0,0,0,0
commission,0,0,0,0,0,0,0,0,0,2,0
american,4,0,0,0,0,0,0,0,0,0,0
continent,0,0,0,0,0,3,0,0,0,0,0
wild,1,0,0,0,0,0,0,0,0,0,0
fertile,1,0,0,0,0,0,0,0,0,0,0
proselytize,0,0,0,0,0,0,0,0,0,1,0
picture,0,0,0,0,0,2,0,0,0,1,0
recount,0,0,0,0,0,0,0,0,0,1,0
promising,2,0,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,1,0,0,0,0,0
hard,1,0,2,0,0,0,0,0,0,0,0
stock,0,0,0,0,0,1,0,0,0,0,0
farm,0,0,0,0,0,0,0,0,0,1,0
couple,0,0,0,0,0,1,0,0,0,0,0
landfall,0,0,0,0,0,1,0,0,0,0,0
coastline,0,0,0,0,0,1,0,0,0,0,0
heavily,0,0,2,0,0,0,0,0,0,0,0
wooded,1,0,0,0,0,0,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,2,0
haymaking,0,0,0,0,0,1,0,0,0,0,0
hunting,0,0,0,0,0,1,0,0,0,0,0
fishing,0,0,0,0,0,1,0,0,0,0,0
friendly,3,0,0,0,0,0,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,0,1,0
landing,0,0,0,0,0,1,0,0,0,0,0
adviser,0,0,0,0,0,4,0,0,0,0,0
norman,2,0,0,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,1,0,0,0,0,0
excursion,0,0,0,0,0,2,0,0,0,0,0
eager,2,0,0,0,0,0,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,0,3,0
forebear,0,0,0,0,0,1,0,0,0,0,0
caliphate,0,0,0,0,0,1,0,0,0,0,0
offshoot,0,0,0,0,0,1,0,0,0,0,0
grandson,0,0,0,0,0,1,0,0,0,0,0
spanish,2,0,0,0,0,0,0,0,0,0,0
exclave,0,0,0,0,0,1,0,0,0,0,0
ancestor,0,0,0,0,0,4,0,0,0,0,0
french,3,0,0,0,0,0,0,0,0,0,0
barely,0,0,3,0,0,0,0,0,0,0,0
peak,0,0,0,0,0,2,0,0,0,0,0
turning,0,0,0,0,0,2,0,0,0,0,0
indissolubly,0,0,1,0,0,0,0,0,0,0,0
renegade,0,0,0,0,0,1,0,0,0,0,0
lavishly,0,0,1,0,0,0,0,0,0,0,0
paucity,0,0,0,0,0,1,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,1,0
kinsman,0,0,0,0,0,1,0,0,0,0,0
sicilian,1,0,0,0,0,0,0,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,1,0
caliphal,1,0,0,0,0,0,0,0,0,0,0
assure,0,0,0,0,0,0,0,0,0,1,0
safety,0,0,0,0,0,1,0,0,0,0,0
pension,0,0,0,0,0,1,0,0,0,0,0
completion,0,0,0,0,0,1,0,0,0,0,0
silver,2,0,0,0,0,0,0,0,0,0,0
planisphere,0,0,0,0,0,3,0,0,0,0,0
climatic,1,0,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,1,0,0,0,0,0
width,0,0,0,0,0,1,0,0,0,0,0
subdivide,0,0,0,0,0,0,0,0,0,1,0
longitude,0,0,0,0,0,1,0,0,0,0,0
descriptive,2,0,0,0,0,0,0,0,0,0,0
material,0,0,0,0,0,3,0,0,0,0,0
eyewitness,0,0,0,0,0,3,0,0,0,0,0
drawing,0,0,0,0,0,1,0,0,0,0,0
emend,0,0,0,0,0,0,0,0,0,1,0
committee,0,0,0,0,0,1,0,0,0,0,0
international,1,0,0,0,0,0,0,0,0,0,0
expert,0,0,0,0,0,1,0,0,0,0,0
astronomical,1,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,2,0,0,0,0,0
unqualified,1,0,0,0,0,0,0,0,0,0,0
stem,0,0,0,0,0,0,0,0,0,1,0
inadequate,1,0,0,0,0,0,0,0,0,0,0
mathematical,1,0,0,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,4,0,0,0,0,0
criticize,0,0,0,0,0,0,0,0,0,1,0
contribution,0,0,0,0,0,2,0,0,0,0,0
uncritical,1,0,0,0,0,0,0,0,0,0,0
monument,0,0,0,0,0,1,0,0,0,0,0
revision,0,0,0,0,0,1,0,0,0,0,0
unreliable,1,0,0,0,0,0,0,0,0,0,0
embrace,0,0,0,0,0,0,0,0,0,1,0
drug,0,0,0,0,0,1,0,0,0,0,0
judge,0,0,0,0,0,1,0,0,0,2,0
verse,0,0,0,0,0,1,0,0,0,0,0
accomplished,1,0,0,0,0,0,0,0,0,0,0
rabbi,0,0,0,0,0,1,0,0,0,0,0
illuminate,0,0,0,0,0,0,0,0,0,1,0
itinerary,0,0,0,0,0,3,0,0,0,0,0
error,0,0,0,0,0,2,0,0,0,0,0
camelback,0,0,0,0,0,1,0,0,0,0,0
estate,0,0,0,0,0,1,0,0,0,0,0
surmise,0,0,0,0,0,0,0,0,0,1,0
white,1,0,0,0,0,0,0,0,0,0,0
frontiersman,0,0,0,0,0,1,0,0,0,0,0
anthropologist,0,0,0,0,0,1,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,0,1,0
pre,1,0,0,0,0,0,0,0,0,0,0
columbian,1,0,0,0,0,0,0,0,0,0,0
english,5,0,0,0,0,0,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,1,0
company,0,0,0,0,0,1,0,0,0,0,0
obscure,2,0,0,0,0,0,0,0,0,0,0
insignificant,1,0,0,0,0,0,0,0,0,0,0
rigidly,0,0,2,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,1,0,0,0,0,0
realm,0,0,0,0,0,3,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,1,0
sagalike,1,0,0,0,0,0,0,0,0,0,0
openly,0,0,1,0,0,0,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,1,0
recollection,0,0,0,0,0,2,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,1,0
secondhand,1,0,0,0,0,0,0,0,0,0,0
chronicler,0,0,0,0,0,1,0,0,0,0,0
detestable,1,0,0,0,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,1,0
devil,0,0,0,0,0,1,0,0,0,0,0
rightly,0,0,1,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,1,0
evoke,0,0,0,0,0,0,0,0,0,1,0
organizer,0,0,0,0,0,1,0,0,0,0,0
frequently,0,0,2,0,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,1,0
mistaken,1,0,0,0,0,0,0,0,0,0,0
haphazard,1,0,0,0,0,0,0,0,0,0,0
incursion,0,0,0,0,0,1,0,0,0,0,0
marauding,1,0,0,0,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,1,0
progressive,1,0,0,0,0,0,0,0,0,0,0
desiccation,0,0,0,0,0,1,0,0,0,0,0
pasture,0,0,0,0,0,1,0,0,0,0,0
burst,0,0,0,0,0,0,0,0,0,1,0
terrorize,0,0,0,0,0,0,0,0,0,1,0
settled,4,0,0,0,0,0,0,0,0,0,0
periphery,0,0,0,0,0,1,0,0,0,0,0
lasting,1,0,0,0,0,0,0,0,0,0,0
impinge,0,0,0,0,0,0,0,0,0,1,0
violently,0,0,1,0,0,0,0,0,0,0,0
sedentary,2,0,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,1,0,0,0,0,0
eurasian,1,0,0,0,0,0,0,0,0,0,0
mutually,0,0,1,0,0,0,0,0,0,0,0
diametrically,0,0,1,0,0,0,0,0,0,0,0
interdependent,1,0,0,0,0,0,0,0,0,0,0
staple,1,0,0,0,0,0,0,0,0,0,0
product,0,0,0,0,0,2,0,0,0,0,0
covet,0,0,0,0,0,0,0,0,0,1,0
transient,1,0,0,0,0,0,0,0,0,0,0
forever,0,0,1,0,0,0,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,0,0,1,0
encroachment,0,0,0,0,0,1,0,0,0,0,0
directly,0,0,2,0,0,0,0,0,0,0,0
juggle,0,0,0,0,0,0,0,0,0,1,0
cycle,0,0,0,0,0,3,0,0,0,0,0
dynastic,1,0,0,0,0,0,0,0,0,0,0
weakness,0,0,0,0,0,2,0,0,0,0,0
unity,0,0,0,0,0,1,0,0,0,0,0
fragmentation,0,0,0,0,0,2,0,0,0,0,0
extension,0,0,0,0,0,1,0,0,0,0,0
incompatible,1,0,0,0,0,0,0,0,0,0,0
nemesis,0,0,0,0,0,1,0,0,0,0,0
lightning,0,0,0,0,0,1,0,0,0,0,0
mobility,0,0,0,0,0,2,0,0,0,0,0
fodder,0,0,0,0,0,2,0,0,0,0,0
swallow,0,0,0,0,0,0,0,0,0,1,0
reemerge,0,0,0,0,0,0,0,0,0,1,0
disarray,0,0,0,0,0,1,0,0,0,0,0
petty,4,0,0,0,0,0,0,0,0,0,0
squabbling,0,0,0,0,0,1,0,0,0,0,0
ephemeral,1,0,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,2,0
analysis,0,0,0,0,0,1,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0
tension,0,0,0,0,0,1,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,0,0,1,0
inexplicable,1,0,0,0,0,0,0,0,0,0,0
catastrophe,0,0,0,0,0,1,0,0,0,0,0
unification,0,0,0,0,0,2,0,0,0,0,0
chronology,0,0,0,0,0,3,0,0,0,0,0
auspicious,1,0,0,0,0,0,0,0,0,0,0
clot,0,0,0,0,0,1,0,0,0,0,0
origin,0,0,0,0,0,2,0,0,0,0,0
gray,1,0,0,0,0,0,0,0,0,0,0
wolf,0,0,0,0,0,1,0,0,0,0,0
destiny,0,0,0,0,0,1,0,0,0,0,0
continuance,0,0,0,0,0,1,0,0,0,0,0
feud,0,0,0,0,0,2,0,0,0,0,0
weak,1,0,0,0,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,0,0,0,1,0
poverty,0,0,0,0,0,1,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,1,0
root,0,0,0,0,0,1,0,0,0,1,0
normal,1,0,0,0,0,0,0,0,0,0,0
diet,0,0,0,0,0,1,0,0,0,0,0
mutton,0,0,0,0,0,1,0,0,0,0,0
mare,0,0,0,0,0,1,0,0,0,0,0
milk,0,0,0,0,0,1,0,0,0,0,0
straitened,1,0,0,0,0,0,0,0,0,0,0
camp,0,0,0,0,0,5,0,0,0,0,0
wooden,2,0,0,0,0,0,0,0,0,0,0
collar,0,0,0,0,0,2,0,0,0,0,0
night,0,0,0,0,0,2,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,2,0
ineptly,0,0,1,0,0,0,0,0,0,0,0
guard,0,0,0,0,0,0,0,0,0,1,0
knock,0,0,0,0,0,0,0,0,0,1,0
sentry,0,0,0,0,0,1,0,0,0,0,0
denounce,0,0,0,0,0,0,0,0,0,1,0
thief,0,0,0,0,0,1,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,2,0
own,0,0,0,0,0,0,0,0,0,1,0
stranger,0,0,0,0,0,1,0,0,0,0,0
milking,0,0,0,0,0,1,0,0,0,0,0
beast,0,0,0,0,0,1,0,0,0,0,0
reward,0,0,0,0,0,1,0,0,0,1,0
attach,0,0,0,0,0,0,0,0,0,1,0
irrevocably,0,0,1,0,0,0,0,0,0,0,0
nökör,0,0,0,0,0,0,0,0,0,0,1
companion,0,0,0,0,0,5,0,0,0,0,0
fund,0,0,0,0,0,1,0,0,0,0,0
rejection,0,0,0,0,0,1,0,0,0,0,0
betroth,0,0,0,0,0,0,0,0,0,1,0
grudge,0,0,0,0,0,1,0,0,0,0,0
ravish,0,0,0,0,0,0,0,0,0,1,0
appeal,0,0,0,0,0,0,0,0,0,1,0
relationship,0,0,0,0,0,1,0,0,0,0,0
swear,0,0,0,0,0,0,0,0,0,1,0
foresight,0,0,0,0,0,1,0,0,0,0,0
rekindle,0,0,0,0,0,0,0,0,0,1,0
sable,1,0,0,0,0,0,0,0,0,0,0
bridal,1,0,0,0,0,0,0,0,0,0,0
promise,0,0,0,0,0,2,0,0,0,2,0
reunite,0,0,0,0,0,0,0,0,0,1,0
redeem,0,0,0,0,0,0,0,0,0,1,0
boyhood,0,0,0,0,0,1,0,0,0,0,0
destitution,0,0,0,0,0,1,0,0,0,0,0
regularly,0,0,2,0,0,0,0,0,0,0,0
scotch,0,0,0,0,0,0,0,0,0,1,0
seed,0,0,0,0,0,1,0,0,0,0,0
rear,0,0,0,0,0,2,0,0,0,0,0
supposedly,0,0,1,0,0,0,0,0,0,0,0
soldiery,0,0,0,0,0,1,0,0,0,0,0
servant,0,0,0,0,0,2,0,0,0,0,0
sufficiently,0,0,2,0,0,0,0,0,0,0,0
showdown,0,0,0,0,0,1,0,0,0,0,0
formidable,2,0,0,0,0,0,0,0,0,0,0
tall,2,0,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,2,0,0,0,0,0
cart,0,0,0,0,0,2,0,0,0,0,0
axle,0,0,0,0,0,1,0,0,0,0,0
ignorant,1,0,0,0,0,0,0,0,0,0,0
identity,0,0,0,0,0,1,0,0,0,0,0
follower,0,0,0,0,0,3,0,0,0,0,0
dispose,0,0,0,0,0,0,0,0,0,1,0
ruthlessness,0,0,0,0,0,2,0,0,0,0,0
mere,1,0,0,0,0,0,0,0,0,0,0
wanton,1,0,0,0,0,0,0,0,0,0,0
alive,2,0,0,0,0,0,0,0,0,0,0
aristocrat,0,0,0,0,0,1,0,0,0,0,0
focus,0,0,0,0,0,1,0,0,0,0,0
loyalty,0,0,0,0,0,5,0,0,0,0,0
obedience,0,0,0,0,0,1,0,0,0,0,0
custody,0,0,0,0,0,1,0,0,0,0,0
feudal,2,0,0,0,0,0,0,0,0,0,0
utter,0,0,0,0,0,0,0,0,0,1,0
enigmatic,1,0,0,0,0,0,0,0,0,0,0
remark,0,0,0,0,0,1,0,0,0,0,0
camping,0,0,0,0,0,1,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,4,0
advise,0,0,0,0,0,0,0,0,0,1,0
puzzling,1,0,0,0,0,0,0,0,0,0,0
brevity,0,0,0,0,0,1,0,0,0,0,0
allusive,1,0,0,0,0,0,0,0,0,0,0
gloss,0,0,0,0,0,0,0,0,0,1,0
advice,0,0,0,0,0,2,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,1,0
vision,0,0,0,0,0,1,0,0,0,0,0
interplay,0,0,0,0,0,1,0,0,0,0,0
vacillate,0,0,0,0,0,0,0,0,0,1,0
discern,0,0,0,0,0,0,0,0,0,1,0
clansman,0,0,0,0,0,1,0,0,0,0,0
afoot,1,0,0,0,0,0,0,0,0,0,0
offing,0,0,0,0,0,1,0,0,0,0,0
prudent,1,0,0,0,0,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,1,0
polarization,0,0,0,0,0,1,0,0,0,0,0
disappearance,0,0,0,0,0,1,0,0,0,0,0
unsympathetically,0,0,1,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,1,0,0
reluctant,1,0,0,0,0,0,0,0,0,0,0
enigma,0,0,0,0,0,1,0,0,0,0,0
gur,0,0,0,0,0,0,0,0,0,0,1
intriguer,0,0,0,0,0,1,0,0,0,0,0
quick,1,0,0,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,1,0
incomparably,0,0,1,0,0,0,0,0,0,0,0
hunt,0,0,0,0,0,1,0,0,0,0,0
overlord,0,0,0,0,0,1,0,0,0,0,0
brawl,0,0,0,0,0,1,0,0,0,0,0
nominal,1,0,0,0,0,0,0,0,0,0,0
reversal,0,0,0,0,0,1,0,0,0,0,0
manipulation,0,0,0,0,0,1,0,0,0,0,0
onetime,1,0,0,0,0,0,0,0,0,0,0
wang,0,0,0,0,0,1,0,0,0,0,0
exalted,1,0,0,0,0,0,0,0,0,0,0
fully,0,0,1,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,0,1,0
obvious,1,0,0,0,0,0,0,0,0,0,0
systematically,0,0,1,0,0,0,0,0,0,0,0
intrigue,0,0,0,0,0,1,0,0,0,0,0
suspicion,0,0,0,0,0,1,0,0,0,0,0
fearful,1,0,0,0,0,0,0,0,0,0,0
participation,0,0,0,0,0,1,0,0,0,0,0
utterly,0,0,1,0,0,0,0,0,0,0,0
inconstant,1,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,3,0,0,0,0,0
shape,0,0,0,0,0,1,0,0,0,0,0
testify,0,0,0,0,0,0,0,0,0,1,0
unified,1,0,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,2,0,0,0,0,0
vicissitude,0,0,0,0,0,1,0,0,0,0,0
disintegration,0,0,0,0,0,1,0,0,0,0,0
incipient,1,0,0,0,0,0,0,0,0,0,0
retribalization,0,0,0,0,0,1,0,0,0,0,0
colonial,1,0,0,0,0,0,0,0,0,0,0
occupation,0,0,0,0,0,2,0,0,0,0,0
decimal,1,0,0,0,0,0,0,0,0,0,0
disciplined,1,0,0,0,0,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,1,0
absolutely,0,0,1,0,0,0,0,0,0,0,0
initially,0,0,1,0,0,0,0,0,0,0,0
ride,0,0,0,0,0,2,0,0,0,1,0
hardy,1,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,1,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,1,0
pony,0,0,0,0,0,1,0,0,0,0,0
mangonel,0,0,0,0,0,2,0,0,0,0,0
oil,0,0,0,0,0,3,0,0,0,0,0
minister,0,0,0,0,0,2,0,0,0,0,0
craftsman,0,0,0,0,0,1,0,0,0,0,0
producer,0,0,0,0,0,1,0,0,0,0,0
taxable,1,0,0,0,0,0,0,0,0,0,0
cultivated,1,0,0,0,0,0,0,0,0,0,0
grazing,0,0,0,0,0,1,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,1,0
flank,0,0,0,0,0,1,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,1,0
protection,0,0,0,0,0,1,0,0,0,0,0
satisfaction,0,0,0,0,0,1,0,0,0,0,0
doubtless,0,0,1,0,0,0,0,0,0,0,0
defer,0,0,0,0,0,0,0,0,0,1,0
earn,0,0,0,0,0,0,0,0,0,1,0
savagery,0,0,0,0,0,1,0,0,0,0,0
vengeance,0,0,0,0,0,1,0,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,0,1,0
assessment,0,0,0,0,0,1,0,0,0,0,1
disparate,1,0,0,0,0,0,0,0,0,0,0
tenacity,0,0,0,0,0,1,0,0,0,0,0
unbreakable,1,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,1,0
flexible,1,0,0,0,0,0,0,0,0,0,0
deceive,0,0,0,0,0,0,0,0,0,1,0
guilty,1,0,0,0,0,0,0,0,0,0,0
treachery,0,0,0,0,0,2,0,0,0,0,0
shrift,0,0,0,0,0,1,0,0,0,0,0
religiously,0,0,1,0,0,0,0,0,0,0,0
reverently,0,0,1,0,0,0,0,0,0,0,0
harmonious,1,0,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,1,0,0,0,0,0
strange,3,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,1,0
rapine,0,0,0,0,0,1,0,0,0,0,0
passion,0,0,0,0,0,2,0,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0
daoist,1,0,0,0,0,0,0,0,0,0,0
sage,0,0,0,0,0,1,0,0,0,0,0
discourse,0,0,0,0,0,0,0,0,0,1,0
adaptable,1,0,0,0,0,0,0,0,0,0,0
fundamental,1,0,0,0,0,0,0,0,0,0,0
factor,0,0,0,0,0,2,0,0,0,0,0
resultant,0,0,0,0,0,0,0,0,0,1,0
weapon,0,0,0,0,0,1,0,0,0,0,0
methodical,1,0,0,0,0,0,0,0,0,0,0
submit,0,0,0,0,0,0,0,0,0,1,0
psychological,2,0,0,0,0,0,0,0,0,0,0
sap,0,0,0,0,0,0,0,0,0,1,0
foster,0,0,0,0,0,0,0,0,0,1,0
demoralize,0,0,0,0,0,0,0,0,0,1,0
mix,0,0,0,0,0,0,0,0,0,2,0
frightfulness,0,0,0,0,0,1,0,0,0,0,0
paralyze,0,0,0,0,0,0,0,0,0,1,0
flight,0,0,0,0,0,1,0,0,0,0,0
impossible,2,0,0,0,0,0,0,0,0,0,0
unaccountable,1,0,0,0,0,0,0,0,0,0,0
tactical,1,0,0,0,0,0,0,0,0,0,0
grandiose,1,0,0,0,0,0,0,0,0,0,0
numerically,0,0,1,0,0,0,0,0,0,0,0
inferior,2,0,0,0,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,0,1,0
obey,0,0,0,0,0,0,0,0,0,1,0
vigour,0,0,0,0,0,1,0,0,0,0,0
mass,0,0,0,0,0,1,0,0,0,0,0
weld,0,0,0,0,0,0,0,0,0,1,0
tightly,0,0,2,0,0,0,0,0,0,0,0
popular,3,0,0,0,0,0,0,0,0,0,0
continental,1,0,0,0,0,0,0,0,0,0,0
bar,0,0,0,0,0,0,0,0,0,0,1
successively,0,0,1,0,0,0,0,0,0,0,0
custos,0,0,0,0,0,0,0,0,0,0,1
warden,0,0,0,0,0,1,0,0,0,0,0
subordinate,1,0,0,0,0,0,0,0,0,0,0
abate,0,0,0,0,0,0,0,0,0,1,0
catholic,3,0,0,0,0,0,0,0,0,0,0
protest,0,0,0,0,0,0,0,0,0,1,0
invaluable,1,0,0,0,0,0,0,0,0,0,0
counsel,0,0,0,0,0,1,0,0,0,0,0
interpreter,0,0,0,0,0,1,0,0,0,0,0
ordu,0,0,0,0,0,0,0,0,0,0,1
accordingly,0,0,1,0,0,0,0,0,0,0,0
bandage,0,0,0,0,0,0,0,0,0,1,0
fatigue,0,0,0,0,0,1,0,0,0,0,0
dzungarian,1,0,0,0,0,0,0,0,0,0,0
lake,0,0,0,0,0,1,0,0,0,0,0
yellow,1,0,0,0,0,0,0,0,0,0,0
pavilion,0,0,0,0,0,1,0,0,0,0,0
interregnum,0,0,0,0,0,1,0,0,0,0,0
kuriltai,0,0,0,0,0,1,0,0,0,0,0
shaman,0,0,0,0,0,1,0,0,0,0,0
enthronement,0,0,0,0,0,1,0,0,0,0,0
nearby,1,0,0,0,0,0,0,0,0,0,0
imperious,1,0,0,0,0,0,0,0,0,0,0
assertion,0,0,0,0,0,2,0,0,0,0,0
scourge,0,0,0,0,0,1,0,0,0,0,0
homeward,0,0,1,0,0,0,0,0,0,0,0
slavic,1,0,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,1,0
pope,0,0,0,0,0,5,0,0,0,0,0
quos,0,0,0,0,0,0,0,0,0,0,1
nos,0,0,0,0,0,0,0,0,0,0,1
tartaros,0,0,0,0,0,0,0,0,0,0,1
appellamus,0,0,0,0,0,0,0,0,0,0,1
ninth,1,0,0,0,0,0,0,0,0,0,0
historia,0,0,0,0,0,1,0,0,0,0,0
fable,0,0,0,0,0,2,0,0,0,0,0
current,1,0,0,0,0,0,0,0,0,0,0
papal,4,0,0,0,0,0,0,0,0,0,0
dictation,0,0,0,0,0,1,0,0,0,0,0
legate,0,0,0,0,0,2,0,0,0,0,0
speculum,0,0,0,0,0,0,0,0,0,0,1
historiale,0,0,0,0,0,0,0,0,0,0,1
print,0,0,0,0,0,0,0,0,0,2,0
voyages,0,0,0,0,0,0,0,0,0,0,1
mémoires,0,0,0,0,0,0,0,0,0,0,1
acknowledge,0,0,0,0,0,0,0,0,0,1,0
village,0,0,0,0,0,1,0,0,0,0,0
informal,1,0,0,0,0,0,0,0,0,0,0
depart,0,0,0,0,0,0,0,0,0,3,0
crimean,1,0,0,0,0,0,0,0,0,0,0
oxen,0,0,0,0,0,1,0,0,0,0,0
trek,0,0,0,0,0,1,0,0,0,0,0
horseback,0,0,0,0,0,2,0,0,0,0,0
courteously,0,0,1,0,0,0,0,0,0,0,0
northerly,1,0,0,0,0,0,0,0,0,0,0
brick,0,0,0,0,0,1,0,0,0,0,0
image,0,0,0,0,0,2,0,0,0,0,0
intelligent,2,0,0,0,0,0,0,0,0,0,0
honest,1,0,0,0,0,0,0,0,0,0,0
copious,1,0,0,0,0,0,0,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,1,0
imperfectly,0,0,1,0,0,0,0,0,0,0,0
byzantine,3,0,0,0,0,0,0,0,0,0,0
reunion,0,0,0,0,0,1,0,0,0,0,0
seaboard,0,0,0,0,0,1,0,0,0,0,0
historically,0,0,1,0,0,0,0,0,0,0,0
nestorian,2,0,0,0,0,0,0,0,0,0,0
