word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,SYM,VERB,X
excel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
occasion,0,0,0,0,0,0,5,0,0,0,0,0,0,0
array,0,0,0,0,0,0,1,0,0,0,0,0,0,0
european,5,0,0,0,0,0,0,0,0,0,0,0,0,0
seldom,0,0,3,0,0,0,0,0,0,0,0,0,0,0
reindeer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ham,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
salt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
salmon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cake,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barley,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scone,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tea,0,0,0,0,0,0,1,0,0,0,0,0,0,0
libitum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
whisky,0,0,0,0,0,0,2,0,0,0,0,0,0,0
astonishing,3,0,0,0,0,0,0,0,0,0,0,0,0,0
grand,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dining,0,0,0,0,0,0,1,0,0,0,0,0,0,0
width,0,0,0,0,0,0,1,0,0,0,0,0,0,0
limpid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
metroside,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ros,0,0,0,0,0,0,0,0,0,0,0,0,0,1
speciosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1
drooping,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lory,0,0,0,0,0,0,1,0,0,0,0,0,0,0
greenfinche,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pigeon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paroquet,0,0,0,0,0,0,3,0,0,0,0,0,0,0
shy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
unapproachable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rara,0,0,0,0,0,0,1,0,0,0,0,0,0,0
avis,0,0,0,0,0,0,1,0,0,0,0,0,0,0
winding,0,0,0,0,0,0,2,0,0,0,0,0,0,0
charming,6,0,0,0,0,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,0,0,1,0,0,0,0,0,0,0
capricious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fringe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dip,0,0,0,0,0,0,0,0,0,0,0,0,1,0
raft,0,0,0,0,0,0,13,0,0,0,0,0,0,0
ford,0,0,0,0,0,0,2,0,0,0,0,0,6,0
shallow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sounding,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surefooted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ponderous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
boldly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sling,0,0,0,0,0,0,0,0,0,0,0,0,2,0
swimming,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hollow,0,0,0,0,0,0,3,0,0,0,0,0,2,0
deepen,0,0,0,0,0,0,0,0,0,0,0,0,3,0
oscillate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
devote,0,0,0,0,0,0,0,0,0,0,0,0,2,0
horn,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jolt,0,0,0,0,0,0,4,0,0,0,0,0,0,0
precarious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vigorous,3,0,0,0,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,0,8,0,0,0,0,0,0,0
upward,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fore,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shoe,0,0,0,0,0,0,4,0,0,0,0,0,1,0
promptly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
blacksmith,0,0,0,0,0,0,13,0,0,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0,0,0,3,0
misgiving,0,0,0,0,0,0,1,0,0,0,0,0,0,0
content,2,0,0,0,0,0,0,0,0,0,0,0,2,0
neighborhood,0,0,0,0,0,0,3,0,0,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,0,0,0,0,5,0
repose,0,0,0,0,0,0,1,0,0,0,0,0,0,0
glade,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reappear,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lest,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,0,0,5,0
brook,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eagerness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
attain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
luckily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
brutal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
prepossess,0,0,0,0,0,0,0,0,0,0,0,0,1,0
breath,0,0,0,0,0,0,3,0,0,0,0,0,0,0
forepart,0,0,0,0,0,0,2,0,0,0,0,0,0,0
uncommon,2,0,0,0,0,0,0,0,0,0,0,0,0,0
flesh,0,0,0,0,0,0,3,0,0,0,0,0,0,0
wrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
deeply,0,0,3,0,0,0,0,0,0,0,0,0,0,0
furrow,0,0,0,0,0,0,0,0,0,0,0,0,3,0
extravasated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeve,0,0,0,0,0,0,1,0,0,0,0,0,0,0
woolen,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sore,0,0,0,0,0,0,1,0,0,0,0,0,0,0
carriage,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forethought,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trefoil,0,0,0,0,0,0,3,0,0,0,0,0,0,0
clumsily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
brand,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,0,0,0,2,0
station,0,0,0,0,0,0,15,0,0,0,0,0,0,0
wage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sparsely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
timbered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quartz,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ferruginous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scrub,0,0,0,0,0,0,3,0,0,0,0,0,0,0
flock,0,0,0,0,0,0,8,0,0,0,0,0,0,0
plow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alluvial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0,0,0,0,0
giant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reed,0,0,0,0,0,0,3,0,0,0,0,0,0,0
skirt,0,0,0,0,0,0,2,0,0,0,0,0,3,0
converse,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ambulatory,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unpleasing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
diagonal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dusty,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pedestrian,0,0,0,0,0,0,2,0,0,0,0,0,0,0
boundary,0,0,0,0,0,0,3,0,0,0,0,0,0,0
soak,0,0,0,0,0,0,0,0,0,0,0,0,3,0
absorb,0,0,0,0,0,0,0,0,0,0,0,0,4,0
moisture,0,0,0,0,0,0,2,0,0,0,0,0,0,0
wonderfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
repetition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
municipality,0,0,0,0,0,0,3,0,0,0,0,0,0,0
concur,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eager,2,0,0,0,0,0,0,0,0,0,0,0,0,0
novelty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slowly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
custom,0,0,0,0,0,0,2,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0,0,0,0,0,2,0
court,0,0,0,0,0,0,1,0,0,0,0,0,0,0
market,0,0,0,0,0,0,2,0,0,0,0,0,0,0
church,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brick,0,0,0,0,0,0,2,0,0,0,0,0,0,0
alike,1,0,1,0,0,0,0,0,0,0,0,0,0,0
square,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lengthen,0,0,0,0,0,0,0,0,0,0,0,0,2,0
trouser,0,0,0,0,0,0,2,0,0,0,0,0,0,0
original,2,0,0,0,0,0,0,0,0,0,0,0,0,0
symmetry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
undisturbed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buyer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
local,1,0,0,0,0,0,0,0,0,0,0,0,0,0
police,0,0,0,0,0,0,15,0,0,0,0,0,0,0
unobserved,1,0,0,0,0,0,0,0,0,0,0,0,0,0
highly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cultivated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
countless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shepherd,0,0,0,0,0,0,4,0,0,0,0,0,0,0
tract,0,0,0,0,0,0,1,0,0,0,0,0,0,0
transition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abruptness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
characteristic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scenery,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aboriginal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,5,0,0,0,0,0,4,0
swarm,0,0,0,0,0,0,2,0,0,0,0,0,0,0
digger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alight,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pray,0,0,0,0,0,0,0,0,0,0,0,0,2,0
jar,0,0,0,0,0,0,0,0,0,0,0,0,2,0
electric,2,0,0,0,0,0,0,0,0,0,0,0,0,0
exhibition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dumb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
founder,0,0,0,0,0,0,0,0,0,0,0,0,1,0
confuse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
notion,0,0,0,0,0,0,2,0,0,0,0,0,0,0
agitation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
collision,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train,0,0,0,0,0,0,10,0,0,0,0,0,1,0
recall,0,0,0,0,0,0,0,0,0,0,0,0,1,0
broken,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rail,0,0,0,0,0,0,3,0,0,0,0,0,0,0
locomotive,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sixth,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miraculously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
breaking,0,0,0,0,0,0,1,0,0,0,0,0,0,0
coupling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chain,0,0,0,0,0,0,8,0,0,0,0,0,0,0
abyss,0,0,0,0,0,0,1,0,0,0,0,0,0,0
discernible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heap,0,0,0,0,0,0,2,0,0,0,0,0,0,0
twisted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blacken,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shatter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
char,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sleeper,0,0,0,0,0,0,3,0,0,0,0,0,0,0
shock,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ruin,0,0,0,0,0,0,3,0,0,0,0,0,0,0
flame,0,0,0,0,0,0,2,0,0,0,0,0,0,0
limb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,8,0,0,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,0,0,0,1,0
victim,0,0,0,0,0,0,5,0,0,0,0,0,0,0
mangle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bit,0,0,0,0,0,0,2,0,0,0,0,0,0,0
swing,0,0,0,0,0,0,2,0,0,0,0,0,0,0
convenience,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unpardonable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oversight,0,0,0,0,0,0,2,0,0,0,0,0,0,0
omit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
precipitate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
admissible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unharmed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
befall,0,0,0,0,0,0,0,0,0,0,0,0,2,0
obtain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
authority,0,0,0,0,0,0,2,0,0,0,0,0,0,0
salvage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surveyor,0,0,0,0,0,0,4,0,0,0,0,0,0,0
inspector,0,0,0,0,0,0,7,0,0,0,0,0,0,0
squatter,0,0,0,0,0,0,18,0,0,0,0,0,0,0
extinguish,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rage,0,0,0,0,0,0,1,0,0,0,0,0,3,0
ruined,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unconquerable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unrecognizable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blaze,0,0,0,0,0,0,0,0,0,0,0,0,1,0
introduce,0,0,0,0,0,0,0,0,0,0,0,0,2,0
perturbably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contemplate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
calamity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mathematician,0,0,0,0,0,0,1,0,0,0,0,0,0,0
problem,0,0,0,0,0,0,1,0,0,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
crime,0,0,0,0,0,0,10,0,0,0,0,0,0,0
inquiringly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
van,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rob,0,0,0,0,0,0,0,0,0,0,0,0,2,0
survive,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gang,0,0,0,0,0,0,14,0,0,0,0,0,0,0
villain,0,0,0,0,0,0,1,0,0,0,0,0,0,0
intentionally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
negligence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wretched,2,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplice,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ruffian,0,0,0,0,0,0,2,0,0,0,0,0,0,0
complicity,0,0,0,0,0,0,4,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0,0,0,4,0
haunt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mechanism,0,0,0,0,0,0,1,0,0,0,0,0,0,0
boatman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
properly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gently,0,0,2,0,0,0,0,0,0,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,0,3,0
midst,0,0,0,0,0,0,5,0,0,0,0,0,0,0
corpse,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cold,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stab,0,0,0,0,0,0,1,0,0,0,0,0,1,0
murderer,0,0,0,0,0,0,2,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,0,0,0,2,0
deal,0,0,0,0,0,0,0,0,0,0,0,0,1,0
darbie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
handcuff,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bracelet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
formula,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bah,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nod,0,0,0,0,0,0,0,0,0,0,0,0,4,0
acquiescence,0,0,0,0,0,0,2,0,0,0,0,0,0,0
crossing,0,0,0,0,0,0,2,0,0,0,0,0,0,0
spare,0,0,0,0,0,0,0,0,0,0,0,0,1,0
courteous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,0,0,2,0
band,0,0,0,0,0,0,6,0,0,0,0,0,0,0
procession,0,0,0,0,0,0,1,0,0,0,0,0,0,0
range,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gorge,0,0,0,0,0,0,2,0,0,0,0,0,0,0
luxuriance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stumble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
asleep,1,0,0,0,0,0,0,0,0,0,0,0,0,0
banksia,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dress,0,0,0,0,0,0,1,0,0,0,0,0,5,0
garb,0,0,0,0,0,0,2,0,0,0,0,0,0,0
crisped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skin,0,0,0,0,0,0,1,0,0,0,0,0,1,0
flattened,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,2,0,0,0,0,0,0,0
class,0,0,0,0,0,0,1,0,0,0,0,0,1,0
educational,1,0,0,0,0,0,0,0,0,0,0,0,0,0
untamed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
peaceful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
compassionate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sentence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
label,0,0,0,0,0,0,1,0,0,0,0,0,0,0
parcel,0,0,0,0,0,0,1,0,0,0,0,0,1,0
parent,0,0,0,0,0,0,3,0,0,0,0,0,0,0
card,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,0,0,2,0
glare,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bewilderment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fluent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marked,2,0,0,0,0,0,0,0,0,0,0,0,0,0
accent,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pronunciation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
beam,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fervor,0,0,0,0,0,0,2,0,0,0,0,0,0,0
animate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
religious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
enthusiasm,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tender,1,0,0,0,0,0,0,0,0,0,0,0,0,0
baptize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
missionary,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rigid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
principle,0,0,0,0,0,0,2,0,0,0,0,0,0,0
behavior,0,0,0,0,0,0,2,0,0,0,0,0,0,0
somber,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reverend,0,0,0,0,0,0,1,0,0,0,0,0,0,0
touched,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kiss,0,0,0,0,0,0,0,0,0,0,0,0,3,0
interested,1,0,0,0,0,0,0,0,0,0,0,0,0,0
listening,0,0,0,0,0,0,1,0,0,0,0,0,0,0
meantime,0,0,4,0,0,0,0,0,0,0,0,0,0,0
suitable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unfasten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titbit,0,0,0,0,0,0,1,0,0,0,0,0,0,0
confide,0,0,0,0,0,0,0,0,0,0,0,0,2,0
charitable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inoffensive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exhibit,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fierce,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hatred,0,0,0,0,0,0,1,0,0,0,0,0,0,0
conqueror,0,0,0,0,0,0,1,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
costume,0,0,0,0,0,0,2,0,0,0,0,0,0,0
barter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
article,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hunting,0,0,0,0,0,0,6,0,0,0,0,0,0,0
implement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,4,0,0,0,0,0,0,0
etc,0,0,0,0,0,0,0,0,0,0,0,0,0,3
pecuniary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gratuitous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
education,0,0,0,0,0,0,2,0,0,0,0,0,0,0
imperishable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scattered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perchance,0,0,1,0,0,0,0,0,0,0,0,0,0,0
decimate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
loving,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ignorance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,0,0,7,0
animation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scoff,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disciple,0,0,0,0,0,0,1,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,2,0,0,0,0,0,0,0
truth,0,0,0,0,0,0,2,0,0,0,0,0,0,0
attire,0,0,0,0,0,0,1,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tattoo,0,0,0,0,0,0,0,0,0,0,0,0,1,0
conventional,1,0,0,0,0,0,0,0,0,0,0,0,0,0
preconceived,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mathematic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
geography,0,0,0,0,0,0,12,0,0,0,0,0,0,0
prick,0,0,0,0,0,0,0,0,0,0,0,0,1,0
prize,0,0,0,0,0,0,3,0,0,0,0,0,0,0
holiday,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pocket,0,0,0,0,0,0,6,0,0,0,0,0,0,0
bible,0,0,0,0,0,0,1,0,0,0,0,0,0,0
size,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,0,0,1,0
verse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
distribution,0,0,0,0,0,0,1,0,0,0,0,0,0,0
school,0,0,0,0,0,0,1,0,0,0,0,0,0,0
averse,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arithmetic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
puzzled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
celebrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0,0,0,0,0
professor,0,0,0,0,0,0,6,0,0,0,0,0,0,0
firmly,0,0,5,0,0,0,0,0,0,0,0,0,0,0
modestly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,0,2,0,0,0,0,0,0,0
annoyance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pupil,0,0,0,0,0,0,2,0,0,0,0,0,0,0
anglo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
colored,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fanciful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
britannic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
successor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assassinate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fanatic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
archipelago,0,0,0,0,0,0,1,0,0,0,0,0,0,0
risible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
faculty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
singularity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peal,0,0,0,0,0,0,2,0,0,0,0,0,0,0
incomprehensible,2,0,0,0,0,0,0,0,0,0,0,0,0,0
enlighten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
conscience,0,0,0,0,0,0,1,0,0,0,0,0,0,0
moon,0,0,0,0,0,0,3,0,0,0,0,0,0,0
climax,0,0,0,0,0,0,1,0,0,0,0,0,0,0
explode,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mirth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
encampment,0,0,0,0,0,0,7,0,0,0,0,0,0,0
equilibrium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
repute,0,0,0,0,0,0,1,0,0,0,0,0,0,0
agreement,0,0,0,0,0,0,2,0,0,0,0,0,0,0
modern,1,0,0,0,0,0,0,0,0,0,0,0,0,0
manual,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rectify,0,0,0,0,0,0,0,0,0,0,0,0,1,0
keepsake,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attentively,0,0,4,0,0,0,0,0,0,0,0,0,0,0
incredulity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
betime,0,0,0,0,0,0,1,0,0,0,0,0,0,0
merry,1,0,0,0,0,0,0,0,0,0,0,0,0,0
song,0,0,0,0,0,0,1,0,0,0,0,0,0,0
magpie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sunshine,0,0,0,0,0,0,1,0,0,0,0,0,0,0
waken,0,0,0,0,0,0,0,0,0,0,0,0,2,0
haste,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vest,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sunrise,0,0,0,0,0,0,3,0,0,0,0,0,0,0
prosperous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
health,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bearable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
being,0,0,0,0,0,0,2,0,0,0,0,0,0,0
unnecessary,2,0,0,0,0,0,0,0,0,0,0,0,0,0
firearm,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prime,0,0,0,0,0,0,0,0,0,0,0,0,1,0
afresh,0,0,2,0,0,0,0,0,0,0,0,0,0,0
prowl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
imprudence,0,0,0,0,0,0,2,0,0,0,0,0,0,0
