word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
bed,0,0,0,0,0,1,0,0,0,0,0,0
seasonally,0,0,1,0,0,0,0,0,0,0,0,0
chartered,1,0,0,0,0,0,0,0,0,0,0,0
cooperative,1,0,0,0,0,0,0,0,0,0,0,0
venture,0,0,0,0,0,2,0,0,0,0,0,0
treaty,0,0,0,0,0,1,0,0,0,0,0,0
responsible,2,0,0,0,0,0,0,0,0,0,0,0
masterpiece,0,0,0,0,0,1,0,0,0,0,0,0
cooperate,0,0,0,0,0,0,0,0,0,0,1,0
forefront,0,0,0,0,0,2,0,0,0,0,0,0
aerospace,0,0,0,0,0,1,0,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,1,0
expense,0,0,0,0,0,1,0,0,0,0,0,0
loss,0,0,0,0,0,2,0,0,0,0,0,0
kite,0,0,0,0,0,6,0,0,0,0,0,0
solar,3,0,0,0,0,3,0,0,0,0,0,0
muscle,0,0,0,0,0,1,0,0,0,0,0,0
stationary,1,0,0,0,0,0,0,0,0,0,0,0
logical,1,0,0,0,0,0,0,0,0,0,0,0
dispense,0,0,0,0,0,0,0,0,0,0,1,0
inevitable,1,0,0,0,0,0,0,0,0,0,0,0
subway,0,0,0,0,0,1,0,0,0,0,0,0
bus,0,0,0,0,0,1,0,0,0,0,0,0
demanding,1,0,0,0,0,0,0,0,0,0,0,0
determined,1,0,0,0,0,0,0,0,0,0,0,0
pervasive,1,0,0,0,0,0,0,0,0,0,0,0
historical,1,0,0,0,0,0,0,0,0,0,0,0
toy,0,0,0,0,0,3,0,0,0,0,0,0
airscrew,0,0,0,0,0,1,0,0,0,0,0,0
feather,0,0,0,0,0,1,0,0,0,0,0,0
artisan,0,0,0,0,0,1,0,0,0,0,0,0
exposition,0,0,0,0,0,1,0,0,0,0,0,0
veritable,1,0,0,0,0,0,0,0,0,0,0,0
gene,0,0,0,0,0,1,0,0,0,0,0,0
spawn,0,0,0,0,0,0,0,0,0,0,1,0
portion,0,0,0,0,0,2,0,0,0,0,0,0
physiologist,0,0,0,0,0,1,0,0,0,0,0,0
spiderweblike,1,0,0,0,0,0,0,0,0,0,0,0
countryman,0,0,0,0,0,1,0,0,0,0,0,0
maker,0,0,0,0,0,1,0,0,0,0,0,0
flirt,0,0,0,0,0,0,0,0,0,0,1,0
unsuccessful,1,0,0,0,0,0,0,0,0,0,0,0
spread,0,0,0,0,0,1,0,0,0,0,4,0
apparent,1,0,0,0,0,0,0,0,0,0,0,0
incremental,1,0,0,0,0,0,0,0,0,0,0,0
review,0,0,0,0,0,1,0,0,0,0,0,0
highlight,0,0,0,0,0,0,0,0,0,0,1,0
contribution,0,0,0,0,0,1,0,0,0,0,0,0
danish,1,0,0,0,0,0,0,0,0,0,0,0
hop,0,0,0,0,0,1,0,0,0,0,0,0
contrarotating,1,0,0,0,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,1,0,0,0,0,0,0
pall,0,0,0,0,0,1,0,0,0,0,0,0
niche,0,0,0,0,0,1,0,0,0,0,0,0
overshadow,0,0,0,0,0,0,0,0,0,0,1,0
importantly,0,0,1,0,0,0,0,0,0,0,0,0
bladed,2,0,0,0,0,0,0,0,0,0,0,0
outrigger,0,0,0,0,0,1,0,0,0,0,0,0
female,1,0,0,0,0,0,0,0,0,0,0,0
triumph,0,0,0,0,0,1,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,0,0,0,1,0
autogyro,0,0,0,0,0,1,0,0,0,0,0,0
freely,0,0,2,0,0,0,0,0,0,0,0,0
unmotorized,1,0,0,0,0,0,0,0,0,0,0,0
contend,0,0,0,0,0,0,0,0,0,0,1,0
opposite,4,0,0,0,0,0,0,0,0,0,0,0
impede,0,0,0,0,0,0,0,0,0,0,1,0
autorotation,0,0,0,0,0,1,0,0,0,0,0,0
joint,0,0,0,0,0,1,0,0,0,0,0,0
tilt,0,0,0,0,0,1,0,0,0,0,3,0
slipstream,0,0,0,0,0,1,0,0,0,0,0,0
underpowered,1,0,0,0,0,0,0,0,0,0,0,0
fighting,0,0,0,0,0,3,0,0,0,0,0,0
spraying,0,0,0,0,0,1,0,0,0,0,0,0
mosquito,0,0,0,0,0,1,0,0,0,0,0,0
evacuation,0,0,0,0,0,1,0,0,0,0,0,0
articulated,1,0,0,0,0,0,0,0,0,0,0,0
gyro,0,0,0,0,0,1,0,0,0,0,0,0
stabilize,0,0,0,0,0,0,0,0,0,0,1,0
tandem,2,0,0,0,0,0,0,0,0,0,0,0
turboshaft,0,0,0,0,0,1,0,0,0,0,0,0
propulsor,0,0,0,0,0,1,0,0,0,0,0,0
copyright,0,0,0,0,0,3,0,0,0,0,0,0
noisy,2,0,0,0,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,0,1,0
servo,0,0,0,0,0,1,0,0,0,0,0,0
synchropter,0,0,0,0,0,1,0,0,0,0,0,0
intermeshing,1,0,0,0,0,0,0,0,0,0,0,0
path,0,0,0,0,0,7,0,0,0,0,0,0
gearbox,0,0,0,0,0,2,0,0,0,0,0,0
vibration,0,0,0,0,0,2,0,0,0,0,0,0
influential,1,0,0,0,0,0,0,0,0,0,0,0
hinge,0,0,0,0,0,3,0,0,0,0,1,0
mast,0,0,0,0,0,2,0,0,0,0,0,0
somewhat,0,0,1,0,0,0,0,0,0,0,0,0
skid,0,0,0,0,0,1,0,0,0,0,0,0
complicate,0,0,0,0,0,0,0,0,0,0,1,0
symmetrical,1,0,0,0,0,0,0,0,0,0,0,0
chord,0,0,0,0,0,4,0,0,0,0,0,0
imaginary,1,0,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,3,0,0,0,0,0,0
rearward,1,0,2,0,0,0,0,0,0,0,0,0
flapping,0,0,0,0,0,2,0,0,0,0,0,0
disc,0,0,0,0,0,1,0,0,0,0,0,0
adjust,0,0,0,0,0,0,0,0,0,0,1,0
rpm,0,0,0,0,0,8,0,0,0,0,0,0
humidity,0,0,0,0,0,1,0,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,0,1,0
exert,0,0,0,0,0,0,0,0,0,0,1,0
perpendicular,2,0,1,0,0,0,0,0,0,0,0,0
hover,0,0,0,0,0,1,0,0,0,0,1,0
windless,1,0,0,0,0,0,0,0,0,0,0,0
vector,0,0,0,0,0,2,0,0,0,0,0,0
sideward,1,0,0,0,0,0,0,0,0,0,0,0
offset,0,0,0,0,0,0,0,0,0,0,2,0
pedal,0,0,0,0,0,4,0,0,0,0,2,0
neutralize,0,0,0,0,0,0,0,0,0,0,1,0
gyroscopic,1,0,0,0,0,0,0,0,0,0,0,0
precession,0,0,0,0,0,1,0,0,0,0,0,0
dissymmetry,0,0,0,0,0,1,0,0,0,0,0,0
retreat,0,0,0,0,0,0,0,0,0,0,3,0
feathering,0,0,0,0,0,1,0,0,0,0,0,0
equalize,0,0,0,0,0,0,0,0,0,0,1,0
dampen,0,0,0,0,0,0,0,0,0,0,1,0
deceleration,0,0,0,0,0,3,0,0,0,0,0,0
equalization,0,0,0,0,0,1,0,0,0,0,0,0
coning,0,0,0,0,0,2,0,0,0,0,0,0
bending,0,0,0,0,0,2,0,0,0,0,0,0
reverse,1,0,0,0,0,1,0,0,0,0,1,0
conjunction,0,0,0,0,0,2,0,0,0,0,0,0
integral,1,0,0,0,0,0,0,0,0,0,0,0
outboard,0,0,1,0,0,0,0,0,0,0,0,0
inboard,0,0,1,0,0,0,0,0,0,0,0,0
sequential,1,0,0,0,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0,0,0
collaboration,0,0,0,0,0,1,0,0,0,0,0,0
dune,0,0,0,0,0,3,0,0,0,0,0,0
armpit,0,0,0,0,0,1,0,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,0,0,1,0
column,0,0,0,0,0,2,0,0,0,0,0,0
glide,0,0,0,0,0,6,0,0,0,0,1,0
coastal,1,0,0,0,0,0,0,0,0,0,0,0
homebuilt,1,0,0,0,0,0,0,0,0,0,0,0
shaped,2,0,0,0,0,0,0,0,0,0,0,0
bamboo,0,0,0,0,0,1,0,0,0,0,0,0
method,0,0,0,0,0,4,0,0,0,0,0,0
showman,0,0,0,0,0,1,0,0,0,0,0,0
speedboat,0,0,0,0,0,1,0,0,0,0,0,0
unstable,1,0,0,0,0,0,0,0,0,0,0,0
swing,0,0,0,0,0,2,0,0,0,0,0,0
entitle,0,0,0,0,0,0,0,0,0,0,1,0
article,0,0,0,0,0,1,0,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,0,0,3,0
friend,0,0,0,0,0,1,0,0,0,0,0,0
correspondent,0,0,0,0,0,1,0,0,0,0,0,0
table,0,0,0,0,0,1,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,0,0,0,1,0
stroboscopic,1,0,0,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,0,1,0
reader,0,0,0,0,0,1,0,0,0,0,0,0
hospital,0,0,0,0,0,1,0,0,0,0,0,0
harness,0,0,0,0,0,1,0,0,0,0,0,0
tailless,0,0,0,0,0,1,0,0,0,0,0,0
fibre,0,0,0,0,0,2,0,0,0,0,0,0
lightness,0,0,0,0,0,1,0,0,0,0,0,0
walking,0,0,0,0,0,1,0,0,0,0,0,0
engineless,1,0,0,0,0,0,0,0,0,0,0,0
skier,0,0,0,0,0,1,0,0,0,0,0,0
downhill,0,0,1,0,0,0,0,0,0,0,0,0
skilled,1,0,0,0,0,0,0,0,0,0,0,0
hill,0,0,0,0,0,1,0,0,0,0,0,0
ridge,0,0,0,0,0,1,0,0,0,0,0,0
warm,1,0,0,0,0,0,0,0,0,0,0,0
thermal,0,0,0,0,0,1,0,0,0,0,0,0
sun,0,0,0,0,0,1,0,0,0,0,0,0
unevenly,0,0,1,0,0,0,0,0,0,0,0,0
maneuverable,1,0,0,0,0,0,0,0,0,0,0,0
internationally,0,0,1,0,0,0,0,0,0,0,0,0
championship,0,0,0,0,0,1,0,0,0,0,0,0
alternate,1,0,0,0,0,0,0,0,0,0,0,0
saw,0,0,0,0,0,1,0,0,0,0,0,0
pleasure,0,0,0,0,0,2,0,0,0,0,0,0
reliance,0,0,0,0,0,1,0,0,0,0,0,0
whoop,0,0,0,0,0,0,0,0,0,0,1,0
crane,0,0,0,0,0,1,0,0,0,0,0,0
reconnaissance,0,0,0,0,0,1,0,0,0,0,0,0
exponent,0,0,0,0,0,1,0,0,0,0,0,0
aerodynamicist,0,0,0,0,0,1,0,0,0,0,0,0
sailplaning,0,0,0,0,0,1,0,0,0,0,0,0
soaring,0,0,0,0,0,2,0,0,0,0,0,0
champion,0,0,0,0,0,2,0,0,0,0,0,0
conservation,0,0,0,0,0,1,0,0,0,0,0,0
derivation,0,0,0,0,0,1,0,0,0,0,0,0
bicyclist,0,0,0,0,0,1,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,1,0
figure,0,0,0,0,0,1,0,0,0,0,0,0
pylon,0,0,0,0,0,1,0,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0,0,0,0
polystyrene,0,0,0,0,0,1,0,0,0,0,0,0
rod,0,0,0,0,0,1,0,0,0,0,0,0
hectare,0,0,0,0,0,1,0,0,0,0,0,0
acre,0,0,0,0,0,2,0,0,0,0,0,0
prewar,2,0,0,0,0,0,0,0,0,0,0,0
rarity,0,0,0,0,0,1,0,0,0,0,0,0
grass,0,0,0,0,0,2,0,0,0,0,0,0
visitor,0,0,0,0,0,4,0,0,0,0,0,0
daily,4,0,0,0,0,0,0,0,0,0,0,0
throughput,0,0,0,0,0,4,0,0,0,0,0,0
boast,0,0,0,0,0,0,0,0,0,0,1,0
roof,0,0,0,0,0,1,0,0,0,0,0,0
catering,0,0,0,0,0,5,0,0,0,0,0,0
paramount,1,0,0,0,0,0,0,0,0,0,0,0
clipper,0,0,0,0,0,1,0,0,0,0,0,0
necessarily,0,0,1,0,0,0,0,0,0,0,0,0
artificial,1,0,0,0,0,0,0,0,0,0,0,0
unpaved,1,0,0,0,0,0,0,0,0,0,0,0
rudimentary,1,0,0,0,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,0,0,0,0,1,0
negligible,2,0,0,0,0,0,0,0,0,0,0,0
freight,0,0,0,0,0,11,0,0,0,0,0,0
yearly,1,0,0,0,0,0,0,0,0,0,0,0
shipper,0,0,0,0,0,1,0,0,0,0,0,0
snow,0,0,0,0,0,2,0,0,0,0,0,0
taxiway,0,0,0,0,0,5,0,0,0,0,0,0
rescue,0,0,0,0,0,3,0,0,0,0,0,0
passengerand,0,0,0,0,0,1,0,0,0,0,0,0
inspection,0,0,0,0,0,2,0,0,0,0,0,0
attractively,0,0,1,0,0,0,0,0,0,0,0,0
sufficiently,0,0,1,0,0,0,0,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,3,0,0,0,0,0,0
intolerable,1,0,0,0,0,0,0,0,0,0,0,0
immensely,0,0,1,0,0,0,0,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,0,1,0
apron,0,0,0,0,0,8,0,0,0,0,0,0
maneuvering,0,0,0,0,0,1,0,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,0,2,0
grant,0,0,0,0,0,0,0,0,0,0,2,0
judgment,0,0,0,0,0,1,0,0,0,0,0,0
competent,1,0,0,0,0,0,0,0,0,0,0,0
responsibility,0,0,0,0,0,3,0,0,0,0,0,0
concessionaire,0,0,0,0,0,1,0,0,0,0,0,0
custom,0,0,0,0,0,2,0,0,0,0,0,0
immigration,0,0,0,0,0,2,0,0,0,0,0,0
health,0,0,0,0,0,1,0,0,0,0,0,0
fueling,0,0,0,0,0,2,0,0,0,0,0,0
aero,0,0,0,0,0,1,0,0,0,0,0,0
club,0,0,0,0,0,1,0,0,0,0,0,0
privatization,0,0,0,0,0,1,0,0,0,0,0,0
frequent,2,0,0,0,0,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,0,0,1,0
ramp,0,0,0,0,0,1,0,0,0,0,0,0
adjacent,1,0,0,0,0,0,0,0,0,0,0,0
park,0,0,0,0,0,0,0,0,0,0,1,0
cleaning,0,0,0,0,0,3,0,0,0,0,0,0
deicing,0,0,0,0,0,1,0,0,0,0,0,0
conditioning,0,0,0,0,0,1,0,0,0,0,0,0
concessionary,1,0,0,0,0,0,0,0,0,0,0,0
rental,0,0,0,0,0,1,0,0,0,0,0,0
porter,0,0,0,0,0,1,0,0,0,0,0,0
elderly,1,0,0,0,0,0,0,0,0,0,0,0
handicapped,1,0,0,0,0,0,0,0,0,0,0,0
provision,0,0,0,0,0,2,0,0,0,0,0,0
casual,1,0,0,0,0,0,0,0,0,0,0,0
layout,0,0,0,0,0,5,0,0,0,0,0,0
recognizably,0,0,1,0,0,0,0,0,0,0,0,0
determinant,0,0,0,0,0,1,0,0,0,0,0,0
orientation,0,0,0,0,0,2,0,0,0,0,0,0
particularly,0,0,2,0,0,0,0,0,0,0,0,0
crosswind,4,0,0,0,0,5,0,0,0,0,0,0
tailwind,0,0,0,0,0,2,0,0,0,0,0,0
inhibit,0,0,0,0,0,0,0,0,0,0,1,0
knot,0,0,0,0,0,4,0,0,0,0,0,0
nautical,1,0,0,0,0,0,0,0,0,0,0,0
statute,0,0,0,0,0,1,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,0,1,0
unacceptable,1,0,0,0,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,1,0,0,0,0,0,0
auxiliary,1,0,0,0,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,1,0,0,0,0,0,0
visibility,0,0,0,0,0,4,0,0,0,0,0,0
visual,8,0,0,0,0,0,0,0,0,0,0,0
rule,0,0,0,0,0,3,0,0,0,0,0,0
strict,3,0,0,0,0,0,0,0,0,0,0,0
instruction,0,0,0,0,0,4,0,0,0,0,0,0
simultaneously,0,0,2,0,0,0,0,0,0,0,0,0
exemplify,0,0,0,0,0,0,0,0,0,0,1,0
master,0,0,0,0,0,1,0,0,0,0,0,0
likelihood,0,0,0,0,0,1,0,0,0,0,0,0
ambient,1,0,0,0,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,0,0,1,0
dual,1,0,0,0,0,0,0,0,0,0,0,0
adversely,0,0,1,0,0,0,0,0,0,0,0,0
pavement,0,0,0,0,0,19,0,0,0,0,0,0
expected,1,0,0,0,0,0,0,0,0,0,0,0
dust,0,0,0,0,0,1,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,0,1,0
ingest,0,0,0,0,0,0,0,0,0,0,1,0
subsoil,0,0,0,0,0,3,0,0,0,0,0,0
subgrade,0,0,0,0,0,4,0,0,0,0,0,0
manner,0,0,0,0,0,2,0,0,0,0,0,0
preclude,0,0,0,0,0,0,0,0,0,0,1,0
weakening,0,0,0,0,0,1,0,0,0,0,0,0
intrusion,0,0,0,0,0,1,0,0,0,0,0,0
rainfall,0,0,0,0,0,1,0,0,0,0,0,0
frost,0,0,0,0,0,1,0,0,0,0,0,0
portland,0,0,0,0,0,1,0,0,0,0,0,0
cement,0,0,0,0,0,2,0,0,0,0,0,0
concrete,1,0,0,0,0,4,0,0,0,0,0,0
slab,0,0,0,0,0,3,0,0,0,0,0,0
subbase,0,0,0,0,0,1,0,0,0,0,0,0
granular,3,0,0,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,0,0,1,0
flexure,0,0,0,0,0,1,0,0,0,0,0,0
thickness,0,0,0,0,0,1,0,0,0,0,0,0
asphalt,0,0,0,0,0,2,0,0,0,0,0,0
bituminous,1,0,0,0,0,0,0,0,0,0,0,0
overlie,0,0,0,0,0,0,0,0,0,0,1,0
concentrated,1,0,0,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,0,2,0,0,0,0,0,0
situ,0,0,0,0,0,1,0,0,0,0,0,0
soil,0,0,0,0,0,1,0,0,0,0,0,0
converse,0,0,0,0,0,1,0,0,0,0,0,0
asphaltic,1,0,0,0,0,0,0,0,0,0,0,0
spillage,0,0,0,0,0,1,0,0,0,0,0,0
daylight,0,0,0,0,0,1,0,0,0,0,0,0
centreline,0,0,0,0,0,6,0,0,0,0,0,0
bearing,0,0,0,0,0,1,0,0,0,0,0,0
darkness,0,0,0,0,0,1,0,0,0,0,0,0
cloud,0,0,0,0,0,1,0,0,0,0,0,0
navaid,0,0,0,0,0,2,0,0,0,0,0,0
beam,0,0,0,0,0,1,0,0,0,0,1,0
intercept,0,0,0,0,0,0,0,0,0,0,1,0
threshold,0,0,0,0,0,6,0,0,0,0,0,0
slope,0,0,0,0,0,3,0,0,0,0,0,0
deviation,0,0,0,0,0,2,0,0,0,0,0,0
visually,0,0,1,0,0,0,0,0,0,0,0,0
indicator,0,0,0,0,0,2,0,0,0,0,0,0
precision,0,0,0,0,0,2,0,0,0,0,0,0
intensity,0,0,0,0,0,1,0,0,0,0,0,0
flush,1,0,0,0,0,0,0,0,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0,0,0
delineate,0,0,0,0,0,0,0,0,0,0,3,0
green,2,0,0,0,0,0,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,1,0
warn,0,0,0,0,0,0,0,0,0,0,1,0
usable,1,0,0,0,0,0,0,0,0,0,0,0
glance,0,0,0,0,0,1,0,0,0,0,0,0
airspace,0,0,0,0,0,2,0,0,0,0,0,0
collision,0,0,0,0,0,2,0,0,0,0,0,0
adherence,0,0,0,0,0,1,0,0,0,0,0,0
dusk,0,0,0,0,0,1,0,0,0,0,0,0
successive,2,0,0,0,0,0,0,0,0,0,0,0
fir,0,0,0,0,0,1,0,0,0,0,0,0
closely,0,0,2,0,0,0,0,0,0,0,0,0
instruct,0,0,0,0,0,0,0,0,0,0,1,0
turnoff,0,0,0,0,0,1,0,0,0,0,0,0
tonnage,0,0,0,0,0,1,0,0,0,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0,0,0,0
underestimate,0,0,0,0,0,0,0,0,0,0,1,0
rank,0,0,0,0,0,0,0,0,0,0,1,0
port,0,0,0,0,0,1,0,0,0,0,0,0
bulk,0,0,0,0,0,1,0,0,0,0,0,0
container,0,0,0,0,0,1,0,0,0,0,0,0
labour,0,0,0,0,0,2,0,0,0,0,0,0
manhandling,0,0,0,0,0,1,0,0,0,0,0,0
mobile,2,0,0,0,0,0,0,0,0,0,0,0
stacker,0,0,0,0,0,1,0,0,0,0,0,0
tug,0,0,0,0,0,1,0,0,0,0,0,0
forklift,0,0,0,0,0,1,0,0,0,0,0,0
mixture,0,0,0,0,0,1,0,0,0,0,0,0
stacking,0,0,0,0,0,1,0,0,0,0,0,0
tv,0,0,0,0,0,1,0,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0,0,0,1,0
oversized,1,0,0,0,0,0,0,0,0,0,0,0
perishable,0,0,0,0,0,1,0,0,0,0,0,0
urgent,1,0,0,0,0,0,0,0,0,0,0,0
serum,0,0,0,0,0,1,0,0,0,0,0,0
donor,0,0,0,0,0,1,0,0,0,0,0,0
organ,0,0,0,0,0,1,0,0,0,0,0,0
diamond,0,0,0,0,0,1,0,0,0,0,0,0
gold,0,0,0,0,0,1,0,0,0,0,0,0
hazardous,1,0,0,0,0,0,0,0,0,0,0,0
livestock,0,0,0,0,0,1,0,0,0,0,0,0
specialize,0,0,0,0,0,0,0,0,0,0,1,0
premium,0,0,0,0,0,1,0,0,0,0,0,0
annum,0,0,0,0,0,1,0,0,0,0,0,0
sewage,0,0,0,0,0,6,0,0,0,0,0,0
cope,0,0,0,0,0,0,0,0,0,0,1,0
sanitary,2,0,0,0,0,0,0,0,0,0,0,0
effluent,1,0,0,0,0,0,0,0,0,0,0,0
runoff,0,0,0,0,0,3,0,0,0,0,0,0
rain,0,0,0,0,0,1,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,0,1,0
impervious,1,0,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,2,0,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,0,1,0
pumping,0,0,0,0,0,1,0,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,0,0,1,0
deice,0,0,0,0,0,0,0,0,0,0,2,0
chemical,0,0,0,0,0,4,0,0,0,0,0,0
contaminant,0,0,0,0,0,1,0,0,0,0,0,0
groundwater,0,0,0,0,0,2,0,0,0,0,0,0
pollution,0,0,0,0,0,2,0,0,0,0,0,0
recycling,0,0,0,0,0,1,0,0,0,0,0,0
objection,0,0,0,0,0,2,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,0,1,0
severely,0,0,1,0,0,0,0,0,0,0,0,0
curfew,0,0,0,0,0,2,0,0,0,0,0,0
certify,0,0,0,0,0,0,0,0,0,0,2,0
ban,0,0,0,0,0,0,0,0,0,0,2,0
objectionable,1,0,0,0,0,0,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,0,1,0
evenly,0,0,1,0,0,0,0,0,0,0,0,0
gradient,0,0,0,0,0,1,0,0,0,0,0,0
populated,1,0,0,0,0,0,0,0,0,0,0,0
offend,0,0,0,0,0,0,0,0,0,0,1,0
crime,0,0,0,0,0,7,0,0,0,0,0,0
theft,0,0,0,0,0,1,0,0,0,0,0,0
pickpocketing,0,0,0,0,0,1,0,0,0,0,0,0
vandalism,0,0,0,0,0,1,0,0,0,0,0,0
breaking,0,0,0,0,0,1,0,0,0,0,0,0
entering,0,0,0,0,0,1,0,0,0,0,0,0
target,0,0,0,0,0,3,0,0,0,0,0,0
politically,0,0,2,0,0,0,0,0,0,0,0,0
motivate,0,0,0,0,0,0,0,0,0,0,2,0
terrorism,0,0,0,0,0,3,0,0,0,0,0,0
shooting,0,0,0,0,0,1,0,0,0,0,0,0
handful,0,0,0,0,0,1,0,0,0,0,0,0
motive,0,0,0,0,0,1,0,0,0,0,0,0
asylum,0,0,0,0,0,1,0,0,0,0,0,0
hijacker,0,0,0,0,0,1,0,0,0,0,0,0
convention,0,0,0,0,0,3,0,0,0,0,0,0
unlawful,1,0,0,0,0,0,0,0,0,0,0,0
countermeasure,0,0,0,0,0,1,0,0,0,0,0,0
context,0,0,0,0,0,1,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,0,1,0
jeopardize,0,0,0,0,0,0,0,0,0,0,1,0
offence,0,0,0,0,0,2,0,0,0,0,0,0
extraditable,1,0,0,0,0,0,0,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,0,1,0
scope,0,0,0,0,0,1,0,0,0,0,0,0
jurisdiction,0,0,0,0,0,2,0,0,0,0,0,0
translate,0,0,0,0,0,0,0,0,0,0,1,0
overconfident,1,0,0,0,0,0,0,0,0,0,0,0
gradually,0,0,1,0,0,0,0,0,0,0,0,0
lax,1,0,0,0,0,0,0,0,0,0,0,0
objective,0,0,0,0,0,1,0,0,0,0,0,0
weapon,0,0,0,0,0,3,0,0,0,0,0,0
scan,0,0,0,0,0,0,0,0,0,0,1,0
magnetometer,0,0,0,0,0,1,0,0,0,0,0,0
suspicious,1,0,0,0,0,0,0,0,0,0,0,0
authorized,1,0,0,0,0,0,0,0,0,0,0,0
nonpublic,1,0,0,0,0,0,0,0,0,0,0,0
tighten,0,0,0,0,0,0,0,0,0,0,1,0
secrete,0,0,0,0,0,0,0,0,0,0,1,0
fence,0,0,0,0,0,1,0,0,0,0,0,0
gate,0,0,0,0,0,1,0,0,0,0,0,0
circuit,0,0,0,0,0,1,0,0,0,0,0,0
wreak,0,0,0,0,0,0,0,0,0,0,1,0
hijack,0,0,0,0,0,0,0,0,0,0,1,0
missile,0,0,0,0,0,1,0,0,0,0,0,0
intensification,0,0,0,0,0,1,0,0,0,0,0,0
thorough,1,0,0,0,0,0,0,0,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0,0,0
list,0,0,0,0,0,1,0,0,0,0,0,0
risky,1,0,0,0,0,0,0,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,2,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,0,0,1,0
clothing,0,0,0,0,0,1,0,0,0,0,0,0
detection,0,0,0,0,0,1,0,0,0,0,0,0
molecule,0,0,0,0,0,1,0,0,0,0,0,0
reallocation,0,0,0,0,0,1,0,0,0,0,0,0
floor,0,0,0,0,0,1,0,0,0,0,0,0
detonate,0,0,0,0,0,0,0,0,0,0,1,0
caution,0,0,0,0,0,1,0,0,0,0,0,0
pick,0,0,0,0,0,1,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,0,0,1,0
reevaluate,0,0,0,0,0,0,0,0,0,0,1,0
foreseeable,1,0,0,0,0,0,0,0,0,0,0,0
probably,0,0,1,0,0,0,0,0,0,0,0,0
relaxed,1,0,0,0,0,0,0,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0,0
scrutinize,0,0,0,0,0,0,0,0,0,0,1,0
profiling,0,0,0,0,0,1,0,0,0,0,0,0
interview,0,0,0,0,0,1,0,0,0,0,0,0
wonder,0,0,0,0,0,0,0,0,0,0,1,0
action,0,0,0,0,0,2,0,0,0,0,0,0
gasturbine,0,0,0,0,0,1,0,0,0,0,0,0
primacy,0,0,0,0,0,2,0,0,0,0,0,0
uncontested,1,0,0,0,0,0,0,0,0,0,0,0
wasteful,1,0,0,0,0,0,0,0,0,0,0,0
mind,0,0,0,0,0,1,0,0,0,0,0,0
mishap,0,0,0,0,0,1,0,0,0,0,0,0
violence,0,0,0,0,0,1,0,0,0,0,0,0
realization,0,0,0,0,0,1,0,0,0,0,0,0
innate,1,0,0,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,2,0,0,0,0,0,0
