word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
weight,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
formulaic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phrase,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
blood,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
red,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
abrupt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unexpected,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breathtaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betrayal,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
revelation,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,349,0,0,0,0,0,13,0
share,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0
sure,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
text,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
privately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
tear,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0
eye,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
broad,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0
effective,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actor,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
audience,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
setting,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
traditionally,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
fall,0,0,0,0,0,0,0,7,0,0,0,0,0,27,0
tragedy,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0
broadly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
state,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0
happily,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
unhappily,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
disgrace,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
death,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
philosopher,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
theory,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
catharsis,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
purge,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
release,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
emotion,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
event,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
arouse,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
pity,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
victim,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
close,9,0,4,0,0,0,0,3,0,0,0,0,0,4,0
wash,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
clean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unburdened,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morally,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
improved,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
highborn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
struggle,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0
fail,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
conflict,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0
superior,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
force,0,0,0,0,0,0,0,21,0,0,0,0,0,4,2
fate,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0
god,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
tragic,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flaw,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
weakness,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
domestic,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,0,17,0,0,0,0,0,26,0
life,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
ordinary,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heroic,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
likewise,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
romantic,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lover,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
secondary,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comic,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
farce,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
feature,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0
boisterous,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fun,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
clever,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silliness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
subtle,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
witty,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mocking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poke,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
insincere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
circle,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sentimental,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
sappy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syrupy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humour,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
melodrama,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
plot,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0
fill,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
overblown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extreme,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0
situation,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
menacing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
threat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
villain,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
relief,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
happy,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ending,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
physical,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
action,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
development,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
modern,67,0,0,0,0,0,0,2,0,0,0,0,0,0,0
easily,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
label,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
combine,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
note,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0
effort,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
attempt,0,0,0,0,0,0,0,13,0,0,0,0,0,18,0
connect,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
connection,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
new,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0
insight,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
public,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
discursive,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
observation,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
relationship,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
sadness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
autumn,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
leave,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0
decline,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0
young,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
comfort,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
friendship,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
help,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0
heal,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
disappointment,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
inadequacy,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
pet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
manage,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
goof,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
canine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
true,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
principle,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
family,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
community,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
multicultural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
holiday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
feast,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
late,55,0,3,0,0,0,0,0,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0
concentrated,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imaginative,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
vast,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
religion,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
possibly,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
definition,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
primal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primary,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapter,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
general,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
possible,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
property,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
poetic,53,0,0,0,0,0,0,5,0,0,0,0,0,0,0
thought,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0
independent,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mind,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0
naturally,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
individual,23,0,0,0,0,0,0,19,0,0,0,0,0,0,0
variation,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
need,0,0,0,2,0,0,0,11,0,0,0,0,0,5,0
illustrate,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
range,0,0,0,0,0,0,0,16,0,0,0,0,0,10,0
nursery,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
rhyme,0,0,0,0,0,0,0,84,0,0,0,0,0,18,0
consider,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
difficulty,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
impossibility,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
familiar,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
little,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0
spirit,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
hypothetical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beginning,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
tout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
court,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
derivative,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
rival,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0
fashionably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
agricultural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
society,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
claim,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0
arise,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
magical,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0
recite,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
ensure,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
harvest,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
truth,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
hypothesis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blur,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
useful,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinction,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
separate,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
object,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0
call,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
recognizable,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
growing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
magic,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
capable,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
business,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
directly,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
natural,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outside,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
outdoor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
line,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0
annual,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formally,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
dependence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
parameter,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
composition,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
change,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0
appearance,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
page,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
cue,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
aloud,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
habitual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speaketh,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mortal,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0
description,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0
print,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0
result,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0
guide,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
balance,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0
shift,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0
relation,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
breath,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
syntax,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
minimal,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altogether,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
uninformative,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
vice,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
versa,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
reason,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0
care,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
borderline,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
see,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
embody,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
contrary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tolerably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
challenge,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0
exception,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
perennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squabble,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
snow,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
reasonably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sensible,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0
fact,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
technical,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
equivalent,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
mechanical,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symmetrical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dance,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0
original,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0
prosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
versus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
respectively,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
straight,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
forth,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0
point,0,0,0,0,0,0,0,18,0,0,0,0,0,10,0
treatment,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
matter,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0
theme,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
single,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recurrent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couplet,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
stanza,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
shrewdly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
criterion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scientific,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refinement,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
doubt,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0
remainder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
acute,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obvious,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
startling,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formidable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cadence,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
put,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
simple,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allude,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
previously,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
series,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
indifferently,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dominant,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inclination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surprisingly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
typographical,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrangement,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
absurdly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
convention,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
tone,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
scarcely,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
silence,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
piece,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0
attention,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
especially,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
illumination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mighty,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
writer,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0
muscle,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
percent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
power,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
nerve,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
fibre,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
quarter,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
brain,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
average,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
die,0,0,0,0,0,3,0,0,0,0,0,0,0,26,1
replace,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
biological,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disclose,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gift,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
crown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cold,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
friction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
expire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enchantment,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
promise,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
bitter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tastelessness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fruit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
body,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
soul,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
asunder,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
second,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0
conscious,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impotence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rage,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
folly,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
laceration,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
laughter,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
cease,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
amuse,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
rend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enactment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quartet,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
compare,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
oddly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
parallel,5,0,0,0,0,0,0,2,0,0,0,0,0,5,0
comparable,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formal,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
catalog,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
title,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
significant,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0
neutral,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
measurable,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
signify,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
accidental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
construction,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gravity,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
solemnity,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tersely,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
strikingly,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
