word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
circumlocution,0,0,0,0,0,1,0,0,0,0,0
purify,0,0,0,0,0,0,0,0,0,1,0
depart,0,0,0,0,0,0,0,0,0,2,0
tobacco,0,0,0,0,0,1,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0,0,0
healer,0,0,0,0,0,1,0,0,0,0,0
psychopomp,0,0,0,0,0,1,0,0,0,0,0
sickness,0,0,0,0,0,2,0,0,0,0,0
sacrifice,0,0,0,0,0,2,0,0,0,1,0
escort,0,0,0,0,0,0,0,0,0,2,0
able,4,0,0,0,0,0,0,0,0,0,0
ecstasy,0,0,0,0,0,1,0,0,0,0,0
trancelike,1,0,0,0,0,0,0,0,0,0,0
transmission,0,0,0,0,0,1,0,0,0,0,0
shamanistic,3,0,0,0,0,0,0,0,0,0,0
profession,0,0,0,0,0,2,0,0,0,0,0
election,0,0,0,0,0,3,0,0,0,0,0
decision,0,0,0,0,0,3,0,0,0,0,0
request,0,0,0,0,0,1,0,0,0,0,0
weak,1,0,0,0,0,0,0,0,0,0,0
agency,0,0,0,0,0,1,0,0,0,0,0
principal,3,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,2,0,0,0,0,0
initiatory,1,0,0,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,1,0,0,0,0,0
receipt,0,0,0,0,0,1,0,0,0,0,0
instruction,0,0,0,0,0,4,0,0,0,0,0
qualify,0,0,0,0,0,0,0,0,0,1,0
master,0,0,0,0,0,1,0,0,0,0,0
stray,0,0,0,0,0,0,0,0,0,2,0
steal,0,0,0,0,0,0,0,0,0,1,0
demon,0,0,0,0,0,1,0,0,0,0,0
imprison,0,0,0,0,0,0,0,0,0,1,0
reintegrate,0,0,0,0,0,0,0,0,0,1,0
necessitate,0,0,0,0,0,0,0,0,0,1,0
netherworld,0,0,0,0,0,2,0,0,0,0,0
dangerous,2,0,0,0,0,0,0,0,0,0,0
enterprise,0,0,0,0,0,2,0,0,0,0,0
equally,0,0,2,0,0,0,0,0,0,0,0
stirring,1,0,0,0,0,0,0,0,0,0,0
abode,0,0,0,0,0,1,0,0,0,0,0
narrate,0,0,0,0,0,0,0,0,0,1,0
vicissitude,0,0,0,0,0,1,0,0,0,0,0
flight,0,0,0,0,0,3,0,0,0,0,0
heaven,0,0,0,0,0,2,0,0,0,0,0
initiation,0,0,0,0,0,3,0,0,0,0,0
mystical,1,0,0,0,0,0,0,0,0,0,0
humankind,0,0,0,0,0,2,0,0,0,0,0
mystic,1,0,0,0,0,1,0,0,0,0,0
creator,0,0,0,0,0,3,0,0,0,0,0
lore,0,0,0,0,0,1,0,0,0,0,0
narration,0,0,0,0,0,1,0,0,0,0,0
adventurous,1,0,0,0,0,0,0,0,0,0,0
ascent,0,0,0,0,0,1,0,0,0,0,0
popular,3,0,0,0,0,0,0,0,0,0,0
epic,1,0,0,0,0,0,0,0,0,0,0
poetry,0,0,0,0,0,1,0,0,0,0,0
manitou,0,0,0,0,0,0,0,0,0,0,2
melanesian,1,0,0,0,0,0,0,0,0,0,0
leader,0,0,0,0,0,13,0,0,0,0,0
pervasive,1,0,0,0,0,0,0,0,0,0,0
behalf,0,0,0,0,0,3,0,0,0,0,0
god,0,0,0,0,0,5,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,0,2,0
intimate,1,0,0,0,0,0,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,3,0
strength,0,0,0,0,0,1,0,0,0,0,0
ethically,0,0,1,0,0,0,0,0,0,0,0
boss,0,0,0,0,0,1,0,0,0,0,0
character,0,0,0,0,0,2,0,0,0,0,0
terrifying,1,0,0,0,0,0,0,0,0,0,0
cannibalistic,1,0,0,0,0,0,0,0,0,0,0
giant,1,0,0,0,0,1,0,0,0,0,0
apt,1,0,0,0,0,0,0,0,0,0,0
kindly,1,0,0,0,0,0,0,0,0,0,0
hero,0,0,0,0,0,4,0,0,0,0,0
myth,0,0,0,0,0,4,0,0,0,0,0
amusing,1,0,0,0,0,0,0,0,0,0,0
trickster,0,0,0,0,0,4,0,0,0,0,0
psychosis,0,0,0,0,0,1,0,0,0,0,0
obsessive,1,0,0,0,0,0,0,0,0,0,0
cannibal,0,0,0,0,0,1,0,0,0,0,0
compulsive,1,0,0,0,0,0,0,0,0,0,0
craving,0,0,0,0,0,1,0,0,0,0,0
curer,0,0,0,0,0,1,0,0,0,0,0
diviner,0,0,0,0,0,1,0,0,0,0,0
routine,2,0,0,0,0,1,0,0,0,0,0
adult,0,0,0,0,0,3,0,0,0,0,0
evil,3,0,0,0,0,0,0,0,0,0,0
malignantly,0,0,1,0,0,0,0,0,0,0,0
dreamer,0,0,0,0,0,2,0,0,0,0,0
validate,0,0,0,0,0,0,0,0,0,4,0
successful,5,0,0,0,0,0,0,0,0,0,0
performance,0,0,0,0,0,5,0,0,0,0,0
conceive,0,0,0,0,0,0,0,0,0,1,0
speech,0,0,0,0,0,2,0,0,0,0,0
reincarnate,0,0,0,0,0,0,0,0,0,2,0
hazard,0,0,0,0,0,1,0,0,0,0,0
menace,0,0,0,0,0,0,0,0,0,1,0
primary,4,0,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,3,0,0,0,0,0
helpful,1,0,0,0,0,0,0,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,3,0
advance,0,0,0,0,0,0,0,0,0,2,0
racial,1,0,0,0,0,0,0,0,0,0,0
segregation,0,0,0,0,0,1,0,0,0,0,0
endeavour,0,0,0,0,0,0,0,0,0,1,0
compulsory,1,0,0,0,0,0,0,0,0,0,0
boarding,0,0,0,0,0,1,0,0,0,0,0
elimination,0,0,0,0,0,1,0,0,0,0,0
profound,3,0,0,0,0,0,0,0,0,0,0
cash,0,0,0,0,0,2,0,0,0,0,0
drastically,0,0,1,0,0,0,0,0,0,0,0
decimate,0,0,0,0,0,0,0,0,0,2,0
governmental,1,0,0,0,0,0,0,0,0,0,0
slow,1,0,0,0,0,0,0,0,0,2,0
recovery,0,0,0,0,0,2,0,0,0,0,0
income,0,0,0,0,0,3,0,0,0,0,0
relocate,0,0,0,0,0,0,0,0,0,3,0
construction,0,0,0,0,0,1,0,0,0,0,0
mining,0,0,0,0,0,2,0,0,0,0,0
interact,0,0,0,0,0,0,0,0,0,1,0
revitalization,0,0,0,0,0,1,0,0,0,0,0
lifestyle,0,0,0,0,0,1,0,0,0,0,0
rural,1,0,0,0,0,0,0,0,0,0,0
urban,1,0,0,0,0,0,0,0,0,0,0
intact,1,0,0,0,0,0,0,0,0,0,0
intrinsic,1,0,0,0,0,0,0,0,0,0,0
concerned,2,0,0,0,0,0,0,0,0,0,0
protest,0,0,0,0,0,1,0,0,0,0,0
action,0,0,0,0,0,2,0,0,0,0,0
effort,0,0,0,0,0,3,0,0,0,0,0
legislation,0,0,0,0,0,2,0,0,0,0,0
eminently,0,0,1,0,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0,0
realm,0,0,0,0,0,1,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,1,0
acquire,0,0,0,0,0,0,0,0,0,12,0
firearm,0,0,0,0,0,2,0,0,0,0,0
truncated,2,0,0,0,0,0,0,0,0,0,0
french,3,0,0,0,0,0,0,0,0,0,0
severe,1,0,0,0,0,0,0,0,0,0,0
smallpox,0,0,0,0,0,3,0,0,0,0,0
subsist,0,0,0,0,0,0,0,0,0,6,0
fowling,0,0,0,0,0,1,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,4,0
hare,0,0,0,0,0,3,0,0,0,0,0
periodic,1,0,0,0,0,0,0,0,0,0,0
coalesce,0,0,0,0,0,0,0,0,0,1,0
warfare,0,0,0,0,0,4,0,0,0,0,0
fear,0,0,0,0,0,2,0,0,0,0,0
witchcraft,0,0,0,0,0,2,0,0,0,0,0
taboo,0,0,0,0,0,3,0,0,0,0,0
pervade,0,0,0,0,0,0,0,0,0,2,0
horse,0,0,0,0,0,1,0,0,0,0,0
militant,1,0,0,0,0,0,0,0,0,0,0
reportedly,0,0,1,0,0,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,2,0
warrior,0,0,0,0,0,2,0,0,0,0,0
religion,0,0,0,0,0,14,0,0,0,0,0
ally,0,0,0,0,0,1,0,0,0,0,0
amalgamation,0,0,0,0,0,1,0,0,0,0,0
practically,0,0,1,0,0,0,0,0,0,0,0
identical,1,0,0,0,0,0,0,0,0,0,0
diverge,0,0,0,0,0,0,0,0,0,1,0
acclimatization,0,0,0,0,0,1,0,0,0,0,0
surrounding,0,0,0,0,0,1,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,6,0
forested,4,0,0,0,0,0,0,0,0,0,0
wickiup,0,0,0,0,0,3,0,0,0,0,0
wigwam,0,0,0,0,0,1,0,0,0,0,0
eel,0,0,0,0,0,1,0,0,0,0,0
plateau,0,0,0,0,0,1,0,0,0,0,0
grassland,0,0,0,0,0,1,0,0,0,0,0
mountaineer,0,0,0,0,0,1,0,0,0,0,0
rude,1,0,0,0,0,0,0,0,0,0,0
uncivilized,1,0,0,0,0,0,0,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0,0
frontier,0,0,0,0,0,1,0,0,0,0,0
true,1,0,0,0,0,0,0,0,0,0,0
real,2,0,0,0,0,0,0,0,0,0,0
jointly,0,0,1,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,3,0,0,0,1,0
robe,0,0,0,0,0,8,0,0,0,0,0
loincloth,0,0,0,0,0,1,0,0,0,0,0
legging,0,0,0,0,0,3,0,0,0,0,0
moccasin,0,0,0,0,0,2,0,0,0,0,0
northerly,1,0,0,0,0,0,0,0,0,0,0
tailored,1,0,0,0,0,0,0,0,0,0,0
foe,0,0,0,0,0,3,0,0,0,0,0
nature,0,0,0,0,0,6,0,0,0,0,0
benevolent,1,0,0,0,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,2,0
composition,0,0,0,0,0,1,0,0,0,0,0
rise,0,0,0,0,0,1,0,0,0,5,0
formalize,0,0,0,0,0,0,0,0,0,1,0
loosely,0,0,4,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,0,0,3,0
comparatively,0,0,1,0,0,0,0,0,0,0,0
restricted,1,0,0,0,0,0,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,0,5,0
rice,0,0,0,0,0,1,0,0,0,0,0
corn,0,0,0,0,0,1,0,0,0,0,0
maize,0,0,0,0,0,1,0,0,0,0,0
extensively,0,0,2,0,0,0,0,0,0,0,0
utensil,0,0,0,0,0,2,0,0,0,0,0
intermarriage,0,0,0,0,0,1,0,0,0,0,0
chieftainship,0,0,0,0,0,2,0,0,0,0,0
dealing,0,0,0,0,0,1,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,0,2,0
celebration,0,0,0,0,0,1,0,0,0,0,0
secret,3,0,0,0,0,1,0,0,0,0,0
assistance,0,0,0,0,0,1,0,0,0,0,0
prestige,0,0,0,0,0,9,0,0,0,0,0
accord,0,0,0,0,0,0,0,0,0,4,0
soothe,0,0,0,0,0,0,0,0,0,1,0
negotiator,0,0,0,0,0,1,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,3,0
pity,0,0,0,0,0,1,0,0,0,0,0
suffering,0,0,0,0,0,1,0,0,0,0,0
inherent,1,0,0,0,0,0,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,0,1,0
esoteric,1,0,0,0,0,0,0,0,0,0,0
prophet,0,0,0,0,0,1,0,0,0,0,0
seer,0,0,0,0,0,1,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0,0,0
spiritual,2,0,0,0,0,0,0,0,0,0,0
complex,3,0,0,0,0,1,0,0,0,0,0
medicine,0,0,0,0,0,5,0,0,0,0,0
rebirth,0,0,0,0,0,1,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,2,0
victory,0,0,0,0,0,2,0,0,0,0,0
battle,0,0,0,0,0,2,0,0,0,0,0
notable,1,0,0,0,0,0,0,0,0,0,0
mountainous,2,0,0,0,0,0,0,0,0,0,0
riverine,2,0,0,0,0,0,0,0,0,0,0
armed,1,0,0,0,0,0,0,0,0,0,0
deeply,0,0,1,0,0,0,0,0,0,0,0
tepee,0,0,0,0,0,4,0,0,0,0,0
researcher,0,0,0,0,0,1,0,0,0,0,0
prior,0,0,1,0,0,0,0,0,0,0,0
storage,0,0,0,0,0,2,0,0,0,0,0
sleeping,0,0,0,0,0,2,0,0,0,0,0
exit,0,0,0,0,0,1,0,0,0,0,0
reservation,0,0,0,0,0,3,0,0,0,0,0
signer,0,0,0,0,0,1,0,0,0,0,0
ashe,0,0,0,0,0,1,0,0,0,0,0
knapsack,0,0,0,0,0,1,0,0,0,0,0
branch,0,0,0,0,0,3,0,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0,0,0
semisedentary,1,0,0,0,0,0,0,0,0,0,0
gabled,3,0,0,0,0,0,0,0,0,0,0
noble,3,0,0,0,0,3,0,0,0,0,0
obligation,0,0,0,0,0,2,0,0,0,0,0
subgroup,0,0,0,0,0,3,0,0,0,0,0
encroachment,0,0,0,0,0,1,0,0,0,0,0
reprisal,0,0,0,0,0,1,0,0,0,0,0
compensation,0,0,0,0,0,1,0,0,0,0,0
giving,0,0,0,0,0,5,0,0,0,0,0
plentiful,2,0,0,0,0,0,0,0,0,0,0
woodworking,0,0,0,0,0,3,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,0,4,0
utilitarian,2,0,0,0,0,0,0,0,0,0,0
cooking,0,0,0,0,0,1,0,0,0,0,0
carrier,0,0,0,0,0,1,0,0,0,0,0
craftsman,0,0,0,0,0,1,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,13,0
pillar,0,0,0,0,0,1,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,3,0
crest,0,0,0,0,0,15,0,0,0,0,0
legend,0,0,0,0,0,6,0,0,0,0,0
sky,0,0,0,0,0,3,0,0,0,0,0
numerous,5,0,0,0,0,0,0,0,0,0,0
afterlife,0,0,0,0,0,1,0,0,0,0,0
triangular,1,0,0,0,0,0,0,0,0,0,0
oxen,0,0,0,0,0,1,0,0,0,0,0
waterfowl,0,0,0,0,0,1,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,1,0
british,2,0,0,0,0,0,0,0,0,0,0
middleman,0,0,0,0,0,1,0,0,0,0,0
broker,0,0,0,0,0,0,0,0,0,1,0
exact,1,0,0,0,0,0,0,0,0,1,0
profit,0,0,0,0,0,4,0,0,0,1,0
malnutrition,0,0,0,0,0,2,0,0,0,0,0
ruthless,1,0,0,0,0,0,0,0,0,0,0
characterization,0,0,0,0,0,1,0,0,0,0,0
inaccurate,1,0,0,0,0,0,0,0,0,0,0
anthropologist,0,0,0,0,0,3,0,0,0,0,0
chipewyan,1,0,0,0,0,0,0,0,0,0,0
subtlety,0,0,0,0,0,1,0,0,0,0,0
overt,2,0,0,0,0,0,0,0,0,0,0
ruthlessness,0,0,0,0,0,1,0,0,0,0,0
lower,1,0,0,0,0,0,0,0,0,0,0
perjorative,1,0,0,0,0,0,0,0,0,0,0
dried,1,0,0,0,0,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0,0,2,0
venue,0,0,0,0,0,1,0,0,0,0,0
meeting,0,0,0,0,0,1,0,0,0,0,0
entertainment,0,0,0,0,0,1,0,0,0,0,0
funeral,0,0,0,0,0,4,0,0,0,0,0
shamanic,1,0,0,0,0,0,0,0,0,0,0
air,0,0,0,0,0,1,0,0,0,0,0
festivity,0,0,0,0,0,1,0,0,0,0,0
devil,0,0,0,0,0,1,0,0,0,0,0
inanimate,1,0,0,0,0,0,0,0,0,0,0
superstition,0,0,0,0,0,1,0,0,0,0,0
subcommunity,0,0,0,0,0,1,0,0,0,0,0
fabled,1,0,0,0,0,0,0,0,0,0,0
usual,2,0,0,0,0,0,0,0,0,0,0
massacre,0,0,0,0,0,0,0,0,0,1,0
declare,0,0,0,0,0,0,0,0,0,1,0
peace,0,0,0,0,0,2,0,0,0,0,0
isolated,1,0,0,0,0,0,0,0,0,0,0
improved,1,0,0,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,1,0
sweeping,1,0,0,0,0,0,0,0,0,0,0
desolate,1,0,0,0,0,0,0,0,0,0,0
collectively,0,0,2,0,0,0,0,0,0,0,0
indefinite,1,0,0,0,0,0,0,0,0,0,0
precise,1,0,0,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,2,0
frequent,2,0,0,0,0,0,0,0,0,0,0
influential,3,0,0,0,0,0,0,0,0,0,0
conspicuously,0,0,1,0,0,0,0,0,0,0,0
mitten,0,0,0,0,0,1,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,7,0
fringe,0,0,0,0,0,2,0,0,0,0,0
bead,0,0,0,0,0,1,0,0,0,0,0
bank,0,0,0,0,0,0,0,0,0,1,0
ventilate,0,0,0,0,0,0,0,0,0,1,0
known,2,0,0,0,0,0,0,0,0,0,0
wrestling,0,0,0,0,0,1,0,0,0,0,0
singing,0,0,0,0,0,1,0,0,0,0,0
dancing,0,0,0,0,0,2,0,0,0,0,0
hut,0,0,0,0,0,3,0,0,0,0,0
treaty,0,0,0,0,0,3,0,0,0,0,0
harass,0,0,0,0,0,0,0,0,0,1,0
neighbouring,1,0,0,0,0,0,0,0,0,0,0
trapper,0,0,0,0,0,1,0,0,0,0,0
miner,0,0,0,0,0,1,0,0,0,0,0
depletion,0,0,0,0,0,1,0,0,0,0,0
compound,0,0,0,0,0,0,0,0,0,1,0
fluid,1,0,0,0,0,0,0,0,0,0,0
dweller,0,0,0,0,0,1,0,0,0,0,0
denote,0,0,0,0,0,0,0,0,0,1,0
casually,0,0,2,0,0,0,0,0,0,0,0
goat,0,0,0,0,0,5,0,0,0,0,0
club,0,0,0,0,0,2,0,0,0,0,0
scorn,0,0,0,0,0,0,0,0,0,1,0
dire,2,0,0,0,0,0,0,0,0,0,0
shortage,0,0,0,0,0,1,0,0,0,0,0
deride,0,0,0,0,0,0,0,0,0,1,0
sekani,1,0,0,0,0,0,0,0,0,0,0
tenet,0,0,0,0,0,1,0,0,0,0,0
landform,0,0,0,0,0,2,0,0,0,0,0
thunder,0,0,0,0,0,1,0,0,0,0,0
elicit,0,0,0,0,0,0,0,0,0,2,0
populate,0,0,0,0,0,0,0,0,0,2,0
loot,0,0,0,0,0,0,0,0,0,1,0
enslave,0,0,0,0,0,0,0,0,0,1,0
deserve,0,0,0,0,0,0,0,0,0,1,0
reputation,0,0,0,0,0,1,0,0,0,0,0
timidity,0,0,0,0,0,1,0,0,0,0,0
pacifism,0,0,0,0,0,1,0,0,0,0,0
organized,1,0,0,0,0,0,0,0,0,0,0
nominal,1,0,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,5,0
aged,2,0,0,0,0,0,0,0,0,0,0
kindness,0,0,0,0,0,1,0,0,0,0,0
riverbank,0,0,0,0,0,3,0,0,0,0,0
shirt,0,0,0,0,0,2,0,0,0,0,0
porcupine,1,0,0,0,0,0,0,0,0,0,0
rectangular,3,0,0,0,0,0,0,0,0,0,0
unusual,3,0,0,0,0,0,0,0,0,0,0
undefined,1,0,0,0,0,0,0,0,0,0,0
deathbed,0,0,0,0,0,1,0,0,0,0,0
confession,0,0,0,0,0,1,0,0,0,0,0
sin,0,0,0,0,0,1,0,0,0,0,0
delay,0,0,0,0,0,1,0,0,0,0,0
grassy,1,0,0,0,0,0,0,0,0,0,0
rocky,1,0,0,0,0,0,0,0,0,0,0
sparse,1,0,0,0,0,0,0,0,0,0,0
furbearing,1,0,0,0,0,0,0,0,0,0,0
moiety,0,0,0,0,0,7,0,0,0,0,0
reciprocal,2,0,0,0,0,0,0,0,0,0,0
marital,1,0,0,0,0,0,0,0,0,0,0
vice,0,0,1,0,0,0,0,0,0,0,0
versa,0,0,1,0,0,0,0,0,0,0,0
ownership,0,0,0,0,0,2,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,1,0
altogether,0,0,1,0,0,0,0,0,0,0,0
tahltan,1,0,0,0,0,0,0,0,0,0,0
residential,2,0,0,0,0,0,0,0,0,0,0
festival,0,0,0,0,0,1,0,0,0,0,0
ennoblement,0,0,0,0,0,1,0,0,0,0,0
raiding,0,0,0,0,0,2,0,0,0,0,0
focused,1,0,0,0,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,0,1,0
invariably,0,0,3,0,0,0,0,0,0,0,0
smokehouse,0,0,0,0,0,1,0,0,0,0,0
catch,0,0,0,0,0,2,0,0,0,4,0
phratry,0,0,0,0,0,2,0,0,0,0,0
ostentatious,3,0,0,0,0,0,0,0,0,0,0
suffuse,0,0,0,0,0,0,0,0,0,1,0
shadow,0,0,0,0,0,0,0,0,0,1,0
token,0,0,0,0,0,1,0,0,0,0,0
sharply,0,0,1,0,0,0,0,0,0,0,0
delineate,0,0,0,0,0,0,0,0,0,1,0
classify,0,0,0,0,0,0,0,0,0,2,0
copyright,0,0,0,0,0,1,0,0,0,0,0
rendering,0,0,0,0,0,1,0,0,0,0,0
edition,0,0,0,0,0,1,0,0,0,0,0
unevenly,0,0,1,0,0,0,0,0,0,0,0
average,0,0,0,0,0,0,0,0,0,2,0
elevation,0,0,0,0,0,1,0,0,0,0,0
peak,0,0,0,0,0,2,0,0,0,0,0
ridge,0,0,0,0,0,1,0,0,0,0,0
steeply,0,0,2,0,0,0,0,0,0,0,0
channel,0,0,0,0,0,2,0,0,0,0,0
fjord,0,0,0,0,0,1,0,0,0,0,0
hill,0,0,0,0,0,1,0,0,0,0,0
rugged,1,0,0,0,0,0,0,0,0,0,0
orient,0,0,0,0,0,0,0,0,0,1,0
aquatic,2,0,0,0,0,0,0,0,0,0,0
hemlock,0,0,0,0,0,1,0,0,0,0,0
yellow,4,0,0,0,0,0,0,0,0,0,0
cedar,0,0,0,0,0,11,0,0,0,0,0
redwood,1,0,0,0,0,5,0,0,0,0,0
wide,4,0,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,1,0
densely,0,0,2,0,0,0,0,0,0,0,0
landfall,0,0,0,0,0,2,0,0,0,0,0
density,0,0,0,0,0,1,0,0,0,0,0
square,2,0,0,0,0,0,0,0,0,0,0
uninhabitable,1,0,0,0,0,0,0,0,0,0,0
cliff,0,0,0,0,0,1,0,0,0,0,0
historic,2,0,0,0,0,0,0,0,0,0,0
hundred,0,0,0,0,0,1,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,0,2,0
uncomplicated,1,0,0,0,0,0,0,0,0,0,0
belonging,0,0,0,0,0,1,0,0,0,0,0
minimal,2,0,0,0,0,0,0,0,0,0,0
egalitarian,1,0,0,0,0,0,0,0,0,0,0
comparable,1,0,0,0,0,0,0,0,0,0,0
agricultural,1,0,0,0,0,0,0,0,0,0,0
corporately,0,0,1,0,0,0,0,0,0,0,0
analogue,0,0,0,0,0,1,0,0,0,0,0
medieval,1,0,0,0,0,0,0,0,0,0,0
productive,2,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,3,0,0,0,0,0
distantly,0,0,1,0,0,0,0,0,0,0,0
coresident,1,0,0,0,0,0,0,0,0,0,0
estate,0,0,0,0,0,1,0,0,0,0,0
picking,0,0,0,0,0,1,0,0,0,0,0
tangible,1,0,0,0,0,0,0,0,0,0,0
privilege,0,0,0,0,0,5,0,0,0,0,0
totemic,2,0,0,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,14,0,0,0,6,0
relatedness,0,0,0,0,0,1,0,0,0,0,0
ancestor,0,0,0,0,0,6,0,0,0,0,0
step,0,0,0,0,0,2,0,0,0,0,0
staircase,0,0,0,0,0,1,0,0,0,0,0
eld,2,0,0,0,0,0,0,0,0,0,0
remotely,0,0,1,0,0,0,0,0,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0,0
translate,0,0,0,0,0,0,0,0,0,2,0
daily,1,0,0,0,0,0,0,0,0,0,0
station,0,0,0,0,0,1,0,0,0,0,0
propitiate,0,0,0,0,0,0,0,0,0,2,0
prerogative,0,0,0,0,0,2,0,0,0,0,0
sumptuary,0,0,0,0,0,1,0,0,0,0,0
efficiently,0,0,2,0,0,0,0,0,0,0,0
notionally,0,0,1,0,0,0,0,0,0,0,0
authoritarian,1,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,0,0,0,1,0
opinion,0,0,0,0,0,1,0,0,0,0,0
refrain,0,0,0,0,0,0,0,0,0,1,0
accomplish,0,0,0,0,0,0,0,0,0,1,0
task,0,0,0,0,0,1,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,1,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,1,0
launch,0,0,0,0,0,0,0,0,0,1,0
dugout,0,0,0,0,0,5,0,0,0,0,0
singer,0,0,0,0,0,1,0,0,0,0,0
dancer,0,0,0,0,0,1,0,0,0,0,0
attendant,0,0,0,0,0,1,0,0,0,0,0
stage,0,0,0,0,0,1,0,0,0,2,0
properly,0,0,1,0,0,0,0,0,0,0,0
bold,2,0,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,2,0
aware,1,0,0,0,0,0,0,0,0,0,0
abusive,1,0,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,1,0,0,0,0,0
participation,0,0,0,0,0,1,0,0,0,0,0
chattel,0,0,0,0,0,1,0,0,0,0,0
ill,2,0,1,0,0,0,0,0,0,0,0
slay,0,0,0,0,0,0,0,0,0,1,0
whim,0,0,0,0,0,1,0,0,0,0,0
duty,0,0,0,0,0,1,0,0,0,0,0
boring,1,0,0,0,0,0,0,0,0,0,0
repetitious,1,0,0,0,0,0,0,0,0,0,0
messy,1,0,0,0,0,0,0,0,0,0,0
stock,0,0,0,0,0,0,0,0,0,1,0
firewood,0,0,0,0,0,1,0,0,0,0,0
standing,0,0,0,0,0,2,0,0,0,0,0
talent,0,0,0,0,0,1,0,0,0,0,0
luck,0,0,0,0,0,2,0,0,0,0,0
gambling,0,0,0,0,0,1,0,0,0,0,0
eligible,1,0,0,0,0,0,0,0,0,0,0
insignia,0,0,0,0,0,1,0,0,0,0,0
signal,0,0,0,0,0,0,0,0,0,1,0
valuable,3,0,0,0,0,1,0,0,0,0,0
flattening,0,0,0,0,0,2,0,0,0,0,0
beautify,0,0,0,0,0,0,0,0,0,1,0
painless,1,0,0,0,0,0,0,0,0,0,0
procedure,0,0,0,0,0,2,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,1,0
newborn,2,0,0,0,0,0,0,0,0,0,0
subconical,1,0,0,0,0,0,0,0,0,0,0
eyebrow,0,0,0,0,0,1,0,0,0,0,0
wedge,0,0,0,0,0,2,0,0,0,0,0
skull,0,0,0,0,0,1,0,0,0,0,0
flatten,0,0,0,0,0,0,0,0,0,1,0
infant,0,0,0,0,0,3,0,0,0,0,0
enslavement,0,0,0,0,0,1,0,0,0,0,0
modification,0,0,0,0,0,1,0,0,0,0,0
shapely,1,0,0,0,0,0,0,0,0,0,0
guarantee,0,0,0,0,0,1,0,0,0,0,0
automatically,0,0,1,0,0,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,3,0
publicly,0,0,1,0,0,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,1,0
jargon,0,0,0,0,0,1,0,0,0,0,0
invitation,0,0,0,0,0,1,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,2,0
formality,0,0,0,0,0,1,0,0,0,0,0
guest,0,0,0,0,0,9,0,0,0,0,0
witness,0,0,0,0,0,1,0,0,0,1,0
