word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
outer,1,0,0,0,0,0,0,0,0,0
greatly,0,0,1,0,0,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,1,0
bonding,0,0,0,0,1,0,0,0,0,0
behaviour,0,0,0,0,1,0,0,0,0,0
synthesize,0,0,0,0,0,0,0,0,1,0
orientation,0,0,0,0,1,0,0,0,0,0
plant,0,0,0,0,2,0,0,0,0,0
stimulus,0,0,0,0,4,0,0,0,0,0
structural,1,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,1,0,0,0,0,0
phototropism,0,0,0,0,2,0,0,0,0,0
geotropism,0,0,0,0,1,0,0,0,0,0
chemotropism,0,0,0,0,1,0,0,0,0,0
hydrotropism,0,0,0,0,1,0,0,0,0,0
thigmotropism,0,0,0,0,1,0,0,0,0,0
stimulation,0,0,0,0,1,0,0,0,0,0
traumatotropism,0,0,0,0,1,0,0,0,0,0
wound,0,0,0,0,1,0,0,0,0,0
lesion,0,0,0,0,1,0,0,0,0,0
galvanotropism,0,0,0,0,1,0,0,0,0,0
electrotropism,0,0,0,0,1,0,0,0,0,0
tropic,1,0,0,0,0,0,0,0,0,0
orthotropic,1,0,0,0,0,0,0,0,0,0
plagiotropic,1,0,0,0,0,0,0,0,0,0
oblique,1,0,0,0,0,0,0,0,0,0
diatropic,1,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,1,0
dream,0,0,0,0,1,0,0,0,0,0
mastery,0,0,0,0,1,0,0,0,0,0
richness,0,0,0,0,1,0,0,0,0,0
realization,0,0,0,0,1,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0
front,0,0,0,0,1,0,0,0,0,0
ignorance,0,0,0,0,1,0,0,0,0,0
amelioration,0,0,0,0,1,0,0,0,0,0
laboratory,0,0,0,0,1,0,0,0,0,0
university,0,0,0,0,1,0,0,0,0,0
pity,0,0,0,0,1,0,0,0,0,0
decimal,1,0,0,0,0,0,0,0,0,0
sunny,1,0,0,0,0,0,0,0,0,0
annoying,1,0,0,0,0,0,0,0,0,0
radiation,0,0,0,0,2,0,0,0,0,0
emit,0,0,0,0,0,0,0,0,1,0
stubbornly,0,0,1,0,0,0,0,0,0,0
detection,0,0,0,0,1,0,0,0,0,0
span,0,0,0,0,1,0,0,0,0,0
roughly,0,0,1,0,0,0,0,0,0,0
head,0,0,0,0,1,0,0,0,0,0
wreck,0,0,0,0,0,0,0,0,1,0
mechanistic,1,0,0,0,0,0,0,0,0,0
laboriously,0,0,1,0,0,0,0,0,0,0
radioactivity,0,0,0,0,1,0,0,0,0,0
unexpected,1,0,0,0,0,0,0,0,0,0
thermal,1,0,0,0,0,0,0,0,0,0
discontinuity,0,0,0,0,1,0,0,0,0,0
inexplicable,1,0,0,0,0,0,0,0,0,0
disturbing,1,0,0,0,0,0,0,0,0,0
enunciation,0,0,0,0,1,0,0,0,0,0
redefine,0,0,0,0,0,0,0,0,1,0
fiction,0,0,0,0,1,0,0,0,0,0
crumble,0,0,0,0,0,0,0,0,1,0
manage,0,0,0,0,0,0,0,0,1,0
upsetting,1,0,0,0,0,0,0,0,0,0
acceptable,1,0,0,0,0,0,0,0,0,0
consistent,1,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,1,0
probability,0,0,0,0,1,0,0,0,0,0
aether,0,0,0,0,1,0,0,0,0,0
luminiferous,1,0,0,0,0,0,0,0,0,0
medium,0,0,0,0,2,0,0,0,0,0
transmission,0,0,0,0,1,0,0,0,0,0
electromagnetic,2,0,0,0,0,0,0,0,0,0
wave,0,0,0,0,3,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,1,0
elastic,1,0,0,0,0,0,0,0,0,0
weightless,1,0,0,0,0,0,0,0,0,0
transparent,1,0,0,0,0,0,0,0,0,0
undetectable,1,0,0,0,0,0,0,0,0,0
chemically,0,0,1,0,0,0,0,0,0,0
physically,0,0,1,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,1,0
seriously,0,0,1,0,0,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,1,0
design,0,0,0,0,0,0,0,0,1,0
specifically,0,0,1,0,0,0,0,0,0,0
formulation,0,0,0,0,1,0,0,0,0,0
unnecessary,1,0,0,0,0,0,0,0,0,0
constant,0,0,0,0,1,0,0,0,0,0
carrier,0,0,0,0,1,0,0,0,0,0
endow,0,0,0,0,0,0,0,0,2,0
mass,0,0,0,0,4,0,0,0,0,0
testable,1,0,0,0,0,0,0,0,0,0
accelerator,0,0,0,0,1,0,0,0,0,0
decade,0,0,0,0,1,0,0,0,0,0
boson,0,0,0,0,3,0,0,0,0,0
billion,0,0,0,0,0,1,0,0,0,0
volt,0,0,0,0,1,0,0,0,0,0
gev,0,0,0,0,1,0,0,0,0,0
data,0,0,0,0,1,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,1,0
excitation,0,0,0,0,1,0,0,0,0,0
popular,1,0,0,0,0,0,0,0,0,0
belgian,1,0,0,0,0,0,0,0,0,0
visitor,0,0,0,0,1,0,0,0,0,0
outrage,0,0,0,0,0,0,0,0,1,0
probe,0,0,0,0,0,0,0,0,1,0
ease,0,0,0,0,1,0,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,1,0
moment,0,0,0,0,1,0,0,0,0,0
spill,0,0,0,0,0,0,0,0,1,0
hitherto,0,0,1,0,0,0,0,0,0,0
undreame,0,0,0,0,0,0,0,0,1,0
capability,0,0,0,0,1,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,1,0
molecular,1,0,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,1,0
engineering,0,0,0,0,1,0,0,0,0,0
possibility,0,0,0,0,1,0,0,0,0,0
tailor,0,0,0,0,0,0,0,0,1,0
ill,1,0,0,0,0,0,0,0,0,0
