word,ADJ,ADP,ADV,AUX,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
fashioned,1,0,0,0,0,0,0,0,0,0,0
epitomize,0,0,0,0,0,0,0,0,0,2,0
soldier,0,0,0,0,0,2,0,0,0,0,0
considered,1,0,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,4,0
unique,4,0,0,0,0,0,0,0,0,0,0
delight,0,0,0,0,0,7,0,0,0,3,0
forcibleness,0,0,0,0,0,1,0,0,0,0,0
energia,0,0,0,0,0,1,0,0,0,0,0
unrequited,1,0,0,0,0,0,0,0,0,0,0
shepherd,0,0,0,0,0,5,0,0,0,1,0
delicate,2,0,0,0,0,0,0,0,0,0,0
experimental,2,0,0,0,0,0,0,0,0,0,0
revised,1,0,0,0,0,0,0,0,0,0,0
vastly,1,0,1,0,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,4,0
sprawl,0,0,0,0,0,0,0,0,0,1,0
heroism,0,0,0,0,0,16,0,0,0,0,0
etiquette,0,0,0,0,0,1,0,0,0,0,0
assured,2,0,0,0,0,0,0,0,0,0,0
innovator,0,0,0,0,0,1,0,0,0,0,0
pioneering,0,0,0,0,0,1,0,0,0,0,0
melody,0,0,0,0,0,1,0,0,0,0,0
seminal,1,0,0,0,0,0,0,0,0,0,0
aggressively,0,0,1,0,0,0,0,0,0,0,0
policy,0,0,0,0,0,1,0,0,0,0,0
idealistic,2,0,0,0,0,0,0,0,0,0,0
warmongering,0,0,0,0,0,1,0,0,0,0,0
unresolved,3,0,0,0,0,0,0,0,0,0,0
conflict,0,0,0,0,0,10,0,0,0,1,0
patience,0,0,0,0,0,4,0,0,0,0,0
submission,0,0,0,0,0,2,0,0,0,0,0
discomfort,0,0,0,0,0,1,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,9,0
inform,0,0,0,0,0,0,0,0,0,10,0
militant,1,0,0,0,0,0,0,0,0,0,0
manifesto,0,0,0,0,0,1,0,0,0,0,0
covertly,0,0,1,0,0,0,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,0,1,0
puritan,4,0,0,0,0,0,0,0,0,0,0
infidel,0,0,0,0,0,1,0,0,0,0,0
papist,0,0,0,0,0,1,0,0,0,0,0
married,2,0,0,0,0,0,0,0,0,0,0
chastity,0,0,0,0,0,2,0,0,0,0,0
humanistically,0,0,1,0,0,0,0,0,0,0,0
train,0,0,0,0,0,2,0,0,0,2,0
breed,0,0,0,0,0,1,0,0,0,0,0
ambition,0,0,0,0,0,7,0,0,0,0,0
exquisite,2,0,0,0,0,0,0,0,0,0,0
gentle,2,0,0,0,0,0,0,0,0,0,0
decorative,1,0,0,0,0,0,0,0,0,0,0
constantly,0,0,2,0,0,0,0,0,0,0,0
veil,0,0,0,0,0,1,0,0,0,0,0
multileveled,1,0,0,0,0,0,0,0,0,0,0
spacious,1,0,0,0,0,0,0,0,0,0,0
lined,1,0,0,0,0,0,0,0,0,0,0
sensuousness,0,0,0,0,0,1,0,0,0,0,0
godliness,0,0,0,0,0,1,0,0,0,0,0
militancy,0,0,0,0,0,1,0,0,0,0,0
disillusion,0,0,0,0,0,2,0,0,0,0,0
noticeable,1,0,0,0,0,0,0,0,0,0,0
fading,0,0,0,0,0,1,0,0,0,0,0
expectation,0,0,0,0,0,2,0,0,0,0,0
melancholy,1,0,0,0,0,4,0,0,0,0,0
seventh,1,0,0,0,0,0,0,0,0,0,0
posthumously,0,0,2,0,0,0,0,0,0,0,0
altogether,0,0,2,0,0,0,0,0,0,0,0
ambiguous,5,0,0,0,0,0,0,0,0,0,0
eternity,0,0,0,0,0,1,0,0,0,0,0
disillusioned,1,0,0,0,0,0,0,0,0,0,0
disenchantment,0,0,0,0,0,1,0,0,0,0,0
melodic,1,0,0,0,0,0,0,0,0,0,0
smoothness,0,0,0,0,0,3,0,0,0,0,0
graceful,1,0,0,0,0,0,0,0,0,0,0
virtuoso,1,0,0,0,0,1,0,0,0,0,0
outpouring,0,0,0,0,0,2,0,0,0,0,0
frustration,0,0,0,0,0,1,0,0,0,0,0
preferment,0,0,0,0,0,1,0,0,0,0,0
parsimony,0,0,0,0,0,1,0,0,0,0,0
channel,0,0,0,0,0,0,0,0,0,1,0
obliquely,0,0,2,0,0,0,0,0,0,0,0
proposal,0,0,0,0,0,1,0,0,0,0,0
anthologize,0,0,0,0,0,0,0,0,0,1,0
interlude,0,0,0,0,0,2,0,0,0,0,0
diversify,0,0,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,9,0,0,0,0,0
outshine,0,0,0,0,0,0,0,0,0,2,0
music,0,0,0,0,0,4,0,0,0,0,0
expressive,1,0,0,0,0,0,0,0,0,0,0
lute,0,0,0,0,0,1,0,0,0,0,0
italianate,3,0,0,0,0,0,0,0,0,0,0
madrigal,0,0,0,0,0,1,0,0,0,0,0
lyricist,0,0,0,0,0,2,0,0,0,0,0
composer,0,0,0,0,0,4,0,0,0,0,0
unsurpassed,1,0,0,0,0,0,0,0,0,0,0
harmoniousness,0,0,0,0,0,1,0,0,0,0,0
rhythmic,1,0,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,0,3,0,0,0,0,0
poise,0,0,0,0,0,1,0,0,0,0,0
slight,2,0,0,0,0,0,0,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0,0
spontaneity,0,0,0,0,0,1,0,0,0,0,0
laboured,1,0,0,0,0,0,0,0,0,0,0
artifice,0,0,0,0,0,2,0,0,0,0,0
attentive,1,0,0,0,0,0,0,0,0,0,0
decorum,0,0,0,0,0,1,0,0,0,0,0
fitness,0,0,0,0,0,1,0,0,0,0,0
singing,0,0,0,0,0,1,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,4,0
neoplatonic,1,0,0,0,0,0,0,0,0,0,0
aesthetic,3,0,0,0,0,3,0,0,0,0,0
harmonize,0,0,0,0,0,0,0,0,0,1,0
attune,0,0,0,0,0,0,0,0,0,1,0
auditor,0,0,0,0,0,1,0,0,0,0,0
necessitate,0,0,0,0,0,0,0,0,0,3,0
deliberate,1,0,0,0,0,0,0,0,0,0,0
narrowing,0,0,0,0,0,1,0,0,0,0,0
scope,0,0,0,0,0,2,0,0,0,0,0
readily,0,0,2,0,0,0,0,0,0,0,0
comprehensible,1,0,0,0,0,0,0,0,0,0,0
petrarchan,4,0,0,0,0,0,0,0,0,0,0
uniformity,0,0,0,0,0,2,0,0,0,0,0
agreeable,1,0,0,0,0,0,0,0,0,0,0
miscellany,0,0,0,0,0,1,0,0,0,0,0
proud,2,0,0,0,0,0,0,0,0,0,0
despairing,1,0,0,0,0,0,0,0,0,0,0
stroke,0,0,0,0,0,3,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,6,0
quatrain,0,0,0,0,0,1,0,0,0,0,0
forensic,1,0,0,0,0,0,0,0,0,0,0
argumentative,1,0,0,0,0,0,0,0,0,0,0
terseness,0,0,0,0,0,1,0,0,0,0,0
epigrammatic,1,0,0,0,0,0,0,0,0,0,0
sting,0,0,0,0,0,1,0,0,0,0,0
share,0,0,0,0,0,1,0,0,0,14,0
organize,0,0,0,0,0,0,0,0,0,1,0
upside,0,0,1,0,0,0,0,0,0,0,0
treacherous,4,0,0,0,0,0,0,0,0,0,0
possession,0,0,0,0,0,1,0,0,0,0,0
male,14,0,0,0,0,4,0,0,0,0,0
gravitate,0,0,0,0,0,0,0,0,0,2,0
correctness,0,0,0,0,0,1,0,0,0,0,0
forceful,1,0,0,0,0,0,0,0,0,0,0
pleading,0,0,0,0,0,1,0,0,0,0,0
pressure,0,0,0,0,0,5,0,0,0,0,0
urgent,1,0,0,0,0,0,0,0,0,0,0
metaphysical,12,0,0,0,0,0,0,0,0,0,0
toughness,0,0,0,0,0,1,0,0,0,0,0
shifting,2,0,0,0,0,0,0,0,0,0,0
irony,0,0,0,0,0,5,0,0,0,0,0
limit,0,0,0,0,0,4,0,0,0,0,0
conventionally,0,0,2,0,0,0,0,0,0,0,0
delineate,0,0,0,0,0,0,0,0,0,1,0
coexistence,0,0,0,0,0,1,0,0,0,0,0
distrust,0,0,0,0,0,1,0,0,0,1,0
quantitative,1,0,0,0,0,0,0,0,0,0,0
hexameter,0,0,0,0,0,3,0,0,0,0,0
litter,0,0,0,0,0,0,0,0,0,1,0
obscure,3,0,0,0,0,0,0,0,0,0,0
invented,1,0,0,0,0,0,0,0,0,0,0
byronic,1,0,0,0,0,0,0,0,0,0,0
ease,0,0,0,0,0,4,0,0,0,0,0
epyllion,0,0,0,0,0,3,0,0,0,0,0
mythological,2,0,0,0,0,0,0,0,0,0,0
esoteric,1,0,0,0,0,0,0,0,0,0,0
mortal,0,0,0,0,0,1,0,0,0,0,0
parable,0,0,0,0,0,1,0,0,0,0,0
physical,5,0,0,0,0,0,0,0,0,0,0
unrelieved,2,0,0,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,0,0,0,0,1,0
tender,1,0,0,0,0,0,0,0,0,0,0
sensibility,0,0,0,0,0,3,0,0,0,0,0
inevitably,0,0,2,0,0,0,0,0,0,0,0
inaccurately,0,0,1,0,0,0,0,0,0,0,0
urbanity,0,0,0,0,0,2,0,0,0,0,0
hint,0,0,0,0,0,1,0,0,0,0,0
astute,2,0,0,0,0,0,0,0,0,0,0
eleventh,1,0,0,0,0,0,0,0,0,0,0
broken,2,0,0,0,0,0,0,0,0,0,0
undermine,0,0,0,0,0,0,0,0,0,2,0
hopelessness,0,0,0,0,0,1,0,0,0,0,0
disillusionment,0,0,0,0,0,1,0,0,0,0,0
complimental,1,0,0,0,0,0,0,0,0,0,0
disgrace,0,0,0,0,0,2,0,0,0,0,0
isolation,0,0,0,0,0,3,0,0,0,0,0
scattered,1,0,0,0,0,0,0,0,0,0,0
contemptuous,1,0,0,0,0,0,0,0,0,0,0
dismissal,0,0,0,0,0,1,0,0,0,0,0
resonance,0,0,0,0,0,1,0,0,0,0,0
pessimistic,1,0,0,0,0,0,0,0,0,0,0
reflection,0,0,0,0,0,2,0,0,0,0,0
politic,0,0,0,0,0,8,0,0,0,0,0
sinewy,1,0,0,0,0,0,0,0,0,0,0
demanding,1,0,0,0,0,0,0,0,0,0,0
unperformed,1,0,0,0,0,0,0,0,0,0,0
melodrama,0,0,0,0,0,1,0,0,0,0,0
vulnerable,2,0,0,0,0,0,0,0,0,0,0
creature,0,0,0,0,0,2,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,3,0
contradiction,0,0,0,0,0,4,0,0,0,0,0
wearisome,1,0,0,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,3,0
vainly,0,0,1,0,0,0,0,0,0,0,0
begot,1,0,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,2,0
sick,1,0,0,0,0,0,0,0,0,0,0
chorus,0,0,0,0,0,3,0,0,0,0,0
scaffold,0,0,0,0,0,1,0,0,0,0,0
edge,0,0,0,0,0,2,0,0,0,0,0
fuel,0,0,0,0,0,0,0,0,0,1,0
individualist,1,0,0,0,0,0,0,0,0,0,0
ethic,0,0,0,0,0,3,0,0,0,0,0
recondite,1,0,0,0,0,0,0,0,0,0,0
abstruseness,0,0,0,0,0,1,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,1,0
compliment,0,0,0,0,0,2,0,0,0,1,0
frivolous,1,0,0,0,0,0,0,0,0,0,0
stoical,1,0,0,0,0,0,0,0,0,0,0
classically,0,0,3,0,0,0,0,0,0,0,0
precise,3,0,0,0,0,0,0,0,0,0,0
heroical,1,0,0,0,0,0,0,0,0,0,0
supple,2,0,0,0,0,0,0,0,0,0,0
mistakenly,0,0,1,0,0,0,0,0,0,0,0
satyros,0,0,0,0,0,0,0,0,0,0,1
satyr,0,0,0,0,0,2,0,0,0,0,0
snarl,0,0,0,0,0,0,0,0,0,1,0
satirist,0,0,0,0,0,2,0,0,0,0,0
tip,0,0,0,0,0,0,0,0,0,1,0
raillery,0,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,0,3,0,0,0,1,0
rough,3,0,0,0,0,0,0,0,0,1,0
apologize,0,0,0,0,0,0,0,0,0,1,0
harsh,2,0,0,0,0,0,0,0,0,0,0
pillory,0,0,0,0,0,0,0,0,0,1,0
ridiculously,0,0,1,0,0,0,0,0,0,0,0
thyself,0,0,0,0,0,0,0,1,0,0,0
please,0,0,0,0,0,0,0,0,0,2,0
persona,0,0,0,0,0,2,0,0,0,0,0
malcontent,1,0,0,0,0,2,0,0,0,0,0
denounce,0,0,0,0,0,0,0,0,0,2,0
reside,0,0,0,0,0,0,0,0,0,3,0
contradictory,2,0,0,0,0,0,0,0,0,0,0
abhor,0,0,0,0,0,0,0,0,0,1,0
fascination,0,0,0,0,0,2,0,0,0,0,0
minutia,0,0,0,0,0,1,0,0,0,0,0
scandalous,1,0,0,0,0,0,0,0,0,0,0
flood,0,0,0,0,0,1,0,0,0,0,0
balanced,4,0,0,0,0,0,0,0,0,0,0
vigorously,0,0,2,0,0,0,0,0,0,0,0
skeptical,1,0,0,0,0,0,0,0,0,0,0
coin,0,0,0,0,0,0,0,0,0,1,0
structural,1,0,0,0,0,0,0,0,0,0,0
modeling,0,0,0,0,0,1,0,0,0,0,0
beneficial,1,0,0,0,0,0,0,0,0,0,0
choiceness,0,0,0,0,0,1,0,0,0,0,0
soundness,0,0,0,0,0,1,0,0,0,0,0
attainment,0,0,0,0,0,1,0,0,0,0,0
uniformly,0,0,1,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0,5,0
casual,2,0,0,0,0,0,0,0,0,0,0
traveler,0,0,0,0,0,2,0,0,0,0,0
gossipy,1,0,0,0,0,0,0,0,0,0,0
entertaining,2,0,0,0,0,0,0,0,0,0,0
excitable,1,0,0,0,0,0,0,0,0,0,0
humane,2,0,0,0,0,0,0,0,0,0,0
critique,0,0,0,0,0,1,0,0,0,0,0
anecdotal,1,0,0,0,0,0,0,0,0,0,0
invaluable,2,0,0,0,0,0,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,0,1,0
passing,1,0,0,0,0,0,0,0,0,0,0
morris,0,0,0,0,0,1,0,0,0,0,0
newsbook,0,0,0,0,0,1,0,0,0,0,0
unpretentious,1,0,0,0,0,0,0,0,0,0,0
embellishment,0,0,0,0,0,1,0,0,0,0,0
ingrain,0,0,0,0,0,0,0,0,0,1,0
novelistic,1,0,0,0,0,0,0,0,0,0,0
elaboration,0,0,0,0,0,1,0,0,0,0,0
thwarted,1,0,0,0,0,0,0,0,0,0,0
authenticity,0,0,0,0,0,1,0,0,0,0,0
polite,5,0,0,0,0,0,0,0,0,0,0
displease,0,0,0,0,0,0,0,0,0,1,0
substantially,0,0,4,0,0,0,0,0,0,0,0
sequel,0,0,0,0,0,2,0,0,0,0,0
mannerism,0,0,0,0,0,1,0,0,0,0,0
euphuism,0,0,0,0,0,1,0,0,0,0,0
rake,0,0,0,0,0,1,0,0,0,0,0
recovery,0,0,0,0,0,3,0,0,0,0,0
excuse,0,0,0,0,0,1,0,0,0,0,0
speechifying,0,0,0,0,0,1,0,0,0,0,0
thick,2,0,0,0,0,0,0,0,0,0,0
assonance,0,0,0,0,0,1,0,0,0,0,0
antithesis,0,0,0,0,0,1,0,0,0,0,0
parallelism,0,0,0,0,0,1,0,0,0,0,0
balance,0,0,0,0,0,2,0,0,0,0,0
pseudoscientific,1,0,0,0,0,0,0,0,0,0,0
monotony,0,0,0,0,0,1,0,0,0,0,0
wearying,1,0,0,0,0,0,0,0,0,0,0
entirely,0,0,5,0,0,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,2,0,0,0,0,0
involvement,0,0,0,0,0,3,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,2,0
fragile,1,0,0,0,0,0,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,3,0
reformation,0,0,0,0,0,2,0,0,0,0,0
godly,2,0,0,0,0,0,0,0,0,0,0
defense,0,0,0,0,0,8,0,0,0,0,0
monumental,1,0,0,0,0,0,0,0,0,0,0
brilliantly,0,0,4,0,0,0,0,0,0,0,0
orotund,2,0,0,0,0,0,0,0,0,0,0
air,0,0,0,0,0,1,0,0,0,0,0
detachment,0,0,0,0,0,3,0,0,0,0,0
opponent,0,0,0,0,0,4,0,0,0,0,0
contrary,0,0,0,0,0,2,0,0,0,0,0
magisterial,1,0,0,0,0,0,0,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0,0,0
blame,0,0,0,0,0,2,0,0,0,0,0
viii,0,0,0,0,0,0,1,0,0,0,0
deem,0,0,0,0,0,0,0,0,0,2,0
sensitive,3,0,0,0,0,0,0,0,0,0,0
puritanical,3,0,0,0,0,0,0,0,0,0,0
scurrility,0,0,0,0,0,1,0,0,0,0,0
scandal,0,0,0,0,0,1,0,0,0,0,0
hurl,0,0,0,0,0,0,0,0,0,1,0
comical,4,0,0,0,0,0,0,0,0,0,0
gusto,0,0,0,0,0,1,0,0,0,0,0
pseudonymous,1,0,0,0,0,0,0,0,0,0,0
herring,0,0,0,0,0,1,0,0,0,0,0
extemporal,1,0,0,0,0,0,0,0,0,0,0
nonsense,0,0,0,0,0,1,0,0,0,0,0
redundancy,0,0,0,0,0,1,0,0,0,0,0
disconcerting,1,0,0,0,0,0,0,0,0,0,0
agility,0,0,0,0,0,1,0,0,0,0,0
profusely,0,0,1,0,0,0,0,0,0,0,0
inventive,2,0,0,0,0,0,0,0,0,0,0
sensational,2,0,0,0,0,0,0,0,0,0,0
underworld,0,0,0,0,0,4,0,0,0,0,0
enduringly,0,0,1,0,0,0,0,0,0,0,0
attractive,5,0,0,0,0,0,0,0,0,0,0
depiction,0,0,0,0,0,6,0,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0,0
citizen,0,0,0,0,0,8,0,0,0,0,0
jest,0,0,0,0,0,1,0,0,0,0,0
folktale,0,0,0,0,0,2,0,0,0,0,0
convincing,1,0,0,0,0,0,0,0,0,0,0
dramatically,0,0,1,0,0,0,0,0,0,0,0
sociocultural,1,0,0,0,0,0,0,0,0,0,0
divergence,0,0,0,0,0,1,0,0,0,0,0
nation,0,0,0,0,0,6,0,0,0,0,0
baroque,2,0,0,0,0,0,0,0,0,0,0
painting,0,0,0,0,0,1,0,0,0,0,0
remote,1,0,0,0,0,0,0,0,0,0,0
dispel,0,0,0,0,0,0,0,0,0,2,0
impinge,0,0,0,0,0,0,0,0,0,1,0
maintain,0,0,0,0,0,0,0,0,0,7,0
ideally,0,0,1,0,0,0,0,0,0,0,0
redundant,2,0,0,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,1,0,0,0,0,0
transcendent,1,0,0,0,0,0,0,0,0,0,0
scientist,0,0,0,0,0,2,0,0,0,0,0
inner,9,0,0,0,0,0,0,0,0,0,0
criterion,0,0,0,0,0,1,0,0,0,0,0
unreasonable,1,0,0,0,0,0,0,0,0,0,0
opposite,1,0,0,0,0,0,0,0,0,0,0
persuader,0,0,0,0,0,1,0,0,0,0,0
obsolete,1,0,0,0,0,0,0,0,0,0,0
rationally,0,0,2,0,0,0,0,0,0,0,0
embryonic,1,0,0,0,0,0,0,0,0,0,0
uniform,2,0,0,0,0,0,0,0,0,0,0
repudiate,0,0,0,0,0,0,0,0,0,2,0
metaphor,0,0,0,0,0,3,0,0,0,0,0
senseless,1,0,0,0,0,0,0,0,0,0,0
submerged,1,0,0,0,0,0,0,0,0,0,0
interrupt,0,0,0,0,0,0,0,0,0,2,0
scots,1,0,0,0,0,0,0,0,0,0,0
adoption,0,0,0,0,0,2,0,0,0,0,0
steward,0,0,0,0,0,4,0,0,0,0,0
unlucky,1,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,0,0,1,0
terminate,0,0,0,0,0,0,0,0,0,1,0
grandmother,0,0,0,0,0,1,0,0,0,0,0
execution,0,0,0,0,0,7,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,4,0
restoration,0,0,0,0,0,5,0,0,0,0,0
alienate,0,0,0,0,0,0,0,0,0,2,0
invite,0,0,0,0,0,0,0,0,0,7,0
eld,4,0,0,0,0,0,0,0,0,0,0
joint,3,0,0,0,0,0,0,0,0,0,0
sovereign,0,0,0,0,0,1,0,0,0,0,0
secure,1,0,0,0,0,0,0,0,0,1,0
electress,0,0,0,0,0,1,0,0,0,0,0
granddaughter,0,0,0,0,0,1,0,0,0,0,0
heir,0,0,0,0,0,3,0,0,0,0,0
legitimate,1,0,0,0,0,0,0,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,2,0
broadly,0,0,4,0,0,0,0,0,0,0,0
yoking,0,0,0,0,0,2,0,0,0,0,0
privately,0,0,3,0,0,0,0,0,0,0,0
introspectively,0,0,1,0,0,0,0,0,0,0,0
privateness,0,0,0,0,0,1,0,0,0,0,0
concentration,0,0,0,0,0,1,0,0,0,0,0
blend,0,0,0,0,0,1,0,0,0,1,0
ingenuity,0,0,0,0,0,1,0,0,0,0,0
conceit,0,0,0,0,0,4,0,0,0,0,0
unconnected,1,0,0,0,0,0,0,0,0,0,0
startle,0,0,0,0,0,0,0,0,0,1,0
complacency,0,0,0,0,0,2,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,0,2,0
recess,0,0,0,0,0,1,0,0,0,0,0
boldness,0,0,0,0,0,1,0,0,0,0,0
obliquity,0,0,0,0,0,1,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,2,0
directness,0,0,0,0,0,1,0,0,0,0,0
esteem,0,0,0,0,0,1,0,0,0,0,0
higher,0,0,1,0,0,0,0,0,0,0,0
review,0,0,0,0,0,1,0,0,0,0,0
fusion,0,0,0,0,0,1,0,0,0,0,0
dissociation,0,0,0,0,0,1,0,0,0,0,0
emotional,9,0,0,0,0,0,0,0,0,0,0
pejoratively,0,0,1,0,0,0,0,0,0,0,0
scholastic,1,0,0,0,0,0,0,0,0,0,0
quiddity,0,0,0,0,0,1,0,0,0,0,0
censure,0,0,0,0,0,0,0,0,0,3,0
metaphysic,0,0,0,0,0,1,0,0,0,0,0
perplex,0,0,0,0,0,0,0,0,0,1,0
nice,2,0,0,0,0,0,0,0,0,0,0
softness,0,0,0,0,0,1,0,0,0,0,0
dub,0,0,0,0,0,0,0,0,0,1,0
arguably,0,0,3,0,0,0,0,0,0,0,0
guide,0,0,0,0,0,2,0,0,0,1,0
underestimate,0,0,0,0,0,0,0,0,0,1,0
socially,0,0,2,0,0,0,0,0,0,0,0
apex,0,0,0,0,0,1,0,0,0,0,0
parade,0,0,0,0,0,0,0,0,0,2,0
cynicism,0,0,0,0,0,1,0,0,0,0,0
indifference,0,0,0,0,0,1,0,0,0,0,0
libertinism,0,0,0,0,0,3,0,0,0,0,0
pointedly,0,0,1,0,0,0,0,0,0,0,0
invert,0,0,0,0,0,0,0,0,0,2,0
virtuosity,0,0,0,0,0,1,0,0,0,0,0
haunter,0,0,0,0,0,1,0,0,0,0,0
dissonance,0,0,0,0,0,1,0,0,0,0,0
colloquiality,0,0,0,0,0,2,0,0,0,0,0
battery,0,0,0,0,0,1,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,0,1,0
busy,1,0,0,0,0,0,0,0,0,0,0
kaleidoscope,0,0,0,0,0,1,0,0,0,0,0
contingency,0,0,0,0,0,1,0,0,0,0,0
alienation,0,0,0,0,0,1,0,0,0,0,0
ennui,0,0,0,0,0,1,0,0,0,0,0
urban,1,0,0,0,0,0,0,0,0,0,0
relative,2,0,0,0,0,1,0,0,0,0,0
quizzical,1,0,0,0,0,0,0,0,0,0,0
inconsistent,1,0,0,0,0,0,0,0,0,0,0
careerist,0,0,0,0,0,1,0,0,0,0,0
normal,1,0,0,0,0,0,0,0,0,0,0
mistress,0,0,0,0,0,4,0,0,0,0,0
boast,0,0,0,0,0,0,0,0,0,1,0
belittle,0,0,0,0,0,0,0,0,0,2,0
defiantly,0,0,1,0,0,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,4,0
validity,0,0,0,0,0,1,0,0,0,0,0
erode,0,0,0,0,0,0,0,0,0,1,0
outrageously,0,0,1,0,0,0,0,0,0,0,0
platonic,1,0,0,0,0,0,0,0,0,0,0
defiance,0,0,0,0,0,3,0,0,0,0,0
recurrent,1,0,0,0,0,0,0,0,0,0,0
unworthiness,0,0,0,0,0,1,0,0,0,0,0
commemorative,1,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,3,0,0,0,0,0
meditation,0,0,0,0,0,1,0,0,0,0,0
reluctantly,0,0,1,0,0,0,0,0,0,0,0
respectability,0,0,0,0,0,1,0,0,0,0,0
assertion,0,0,0,0,0,2,0,0,0,0,0
abasement,0,0,0,0,0,1,0,0,0,0,0
laud,0,0,0,0,0,0,0,0,0,1,0
deride,0,0,0,0,0,0,0,0,0,1,0
reemerge,0,0,0,0,0,0,0,0,0,1,0
genuinely,0,0,1,0,0,0,0,0,0,0,0
pretension,0,0,0,0,0,2,0,0,0,0,0
proponent,0,0,0,0,0,1,0,0,0,0,0
enduring,2,0,0,0,0,0,0,0,0,0,0
quiet,1,0,0,0,0,0,0,0,0,1,0
parsonage,0,0,0,0,0,1,0,0,0,0,0
resonant,1,0,0,0,0,0,0,0,0,0,0
devoid,1,0,0,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0,0,3,0
tortured,1,0,0,0,0,0,0,0,0,0,0
hood,0,0,0,0,0,1,0,0,0,0,0
musicality,0,0,0,0,0,1,0,0,0,0,0
holiness,0,0,0,0,0,1,0,0,0,0,0
bespeak,0,0,0,0,0,0,0,0,0,3,0
identification,0,0,0,0,0,1,0,0,0,0,0
nascent,1,0,0,0,0,0,0,0,0,0,0
anglican,2,0,0,0,0,0,0,0,0,0,0
sensuous,2,0,0,0,0,0,0,0,0,0,0
ecstasy,0,0,0,0,0,1,0,0,0,0,0
effusion,0,0,0,0,0,1,0,0,0,0,0
hermetic,1,0,0,0,0,0,0,0,0,0,0
naturalism,0,0,0,0,0,1,0,0,0,0,0
rapture,0,0,0,0,0,1,0,0,0,0,0
retreat,0,0,0,0,0,1,0,0,0,0,0
vehemence,0,0,0,0,0,1,0,0,0,0,0
symptomatic,2,0,0,0,0,0,0,0,0,0,0
trauma,0,0,0,0,0,1,0,0,0,0,0
strategy,0,0,0,0,0,2,0,0,0,0,0
allegiance,0,0,0,0,0,1,0,0,0,0,0
taut,1,0,0,0,0,0,0,0,0,0,0
dense,1,0,0,0,0,0,0,0,0,0,0
cavalier,1,0,0,0,0,0,0,0,0,0,0
parliamentarian,0,0,0,0,0,1,0,0,0,0,0
retirement,0,0,0,0,0,6,0,0,0,0,0
qualified,1,0,0,0,0,0,0,0,0,0,0
divided,4,0,0,0,0,0,0,0,0,0,0
innocence,0,0,0,0,0,1,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,0,2,0
irreconcilable,0,0,0,0,0,1,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,3,0
transcend,0,0,0,0,0,0,0,0,0,2,0
irresolution,0,0,0,0,0,1,0,0,0,0,0
horatian,2,0,0,0,0,0,0,0,0,0,0
ode,0,0,0,0,0,3,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0,0,3,0
effective,2,0,0,0,0,0,0,0,0,0,0
confront,0,0,0,0,0,0,0,0,0,3,0
unprecedented,2,0,0,0,0,0,0,0,0,0,0
demise,0,0,0,0,0,1,0,0,0,0,0
jonsonian,1,0,0,0,0,0,0,0,0,0,0
reasonableness,0,0,0,0,0,1,0,0,0,0,0
ceremonious,1,0,0,0,0,0,0,0,0,0,0
sufficiency,0,0,0,0,0,1,0,0,0,0,0
norm,0,0,0,0,0,2,0,0,0,0,0
