word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
singular,1,0,0,0,0,0,0,0,0,0,0,0
warming,0,0,0,0,0,0,1,0,0,0,0,0
humidification,0,0,0,0,0,0,1,0,0,0,0,0
keen,1,0,0,0,0,0,0,0,0,0,0,0
supreme,1,0,0,0,0,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,0,0,1,0
outgrowth,0,0,0,0,0,0,1,0,0,0,0,0
ostium,0,0,0,0,0,0,1,0,0,0,0,0
propel,0,0,0,0,0,0,0,0,0,0,2,0
ostia,0,0,0,0,0,0,1,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,0,0,2,0
birth,0,0,0,0,0,0,9,0,0,0,0,0
gradually,0,0,9,0,0,0,0,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,0,5,0
puberty,0,0,0,0,0,0,5,0,0,0,0,0
frontal,5,0,0,0,0,0,0,0,0,0,0,0
socket,0,0,0,0,0,0,4,0,0,0,0,0
orbit,0,0,0,0,0,0,1,0,0,0,0,0
unequal,1,0,0,0,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,1,0,0,0,0,0
seven,0,0,0,0,0,0,0,3,0,0,0,0
considerably,0,0,2,0,0,0,0,0,0,0,0,0
male,2,0,0,0,0,0,3,0,0,0,0,0
female,0,0,0,0,0,0,6,0,0,0,0,0
depth,0,0,0,0,0,0,1,0,0,0,0,0
slope,0,0,0,0,0,0,0,0,0,0,1,0
maxillary,5,0,0,0,0,0,0,0,0,0,0,0
month,0,0,0,0,0,0,4,0,0,0,0,0
intrauterine,1,0,0,0,0,0,0,0,0,0,0,0
pyramidal,1,0,0,0,0,0,0,0,0,0,0,0
jaw,0,0,0,0,0,0,7,0,0,0,0,0
extraction,0,0,0,0,0,0,1,0,0,0,0,0
oro,1,0,0,0,0,0,0,0,0,0,0,0
antral,2,0,0,0,0,0,0,0,0,0,0,0
fistula,0,0,0,0,0,0,1,0,0,0,0,0
molar,0,0,0,0,0,0,1,0,0,0,0,0
erupt,0,0,0,0,0,0,0,0,0,0,1,0
irritate,0,0,0,0,0,0,0,0,0,0,1,0
toothache,0,0,0,0,0,0,1,0,0,0,0,0
ethmoidal,4,0,0,0,0,0,0,0,0,0,0,0
walled,1,0,0,0,0,0,0,0,0,0,0,0
perforated,1,0,0,0,0,0,0,0,0,0,0,0
cribriform,1,0,0,0,0,0,0,0,0,0,0,0
noncommunicating,1,0,0,0,0,0,0,0,0,0,0,0
lubricate,0,0,0,0,0,0,0,0,0,0,3,0
sphenoidal,5,0,0,0,0,0,0,0,0,0,0,0
pituitary,3,0,0,0,0,0,1,0,0,0,0,0
rarely,0,0,5,0,0,0,0,0,0,0,0,0
breast,0,0,0,0,0,0,1,0,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,0,0,2,0,0,0,0,0
physiology,0,0,0,0,0,0,4,0,0,0,0,0
carnivore,0,0,0,0,0,0,1,0,0,0,0,0
hyena,0,0,0,0,0,0,1,0,0,0,0,0
tiger,0,0,0,0,0,0,1,0,0,0,0,0
consequent,1,0,0,0,0,0,0,0,0,0,0,0
improvement,0,0,0,0,0,0,5,0,0,0,0,0
ape,0,0,0,0,0,0,2,0,0,0,0,0
restriction,0,0,0,0,0,0,1,0,0,0,0,0
capuchin,1,0,0,0,0,0,0,0,0,0,0,0
howler,1,0,0,0,0,0,0,0,0,0,0,0
monkey,0,0,0,0,0,0,1,0,0,0,0,0
baboon,0,0,0,0,0,0,1,0,0,0,0,0
lorise,0,0,0,0,0,0,1,0,0,0,0,0
tapir,0,0,0,0,0,0,1,0,0,0,0,0
phonation,0,0,0,0,0,0,4,0,0,0,0,0
vocalization,0,0,0,0,0,0,2,0,0,0,0,0
conservation,0,0,0,0,0,0,1,0,0,0,0,0
heat,0,0,0,0,0,0,4,0,0,0,0,0
fossae,0,0,0,0,0,0,1,0,0,0,0,0
lighten,0,0,0,0,0,0,0,0,0,0,1,0
lack,0,0,0,0,0,0,1,0,0,0,6,0
skeletal,1,0,0,0,0,0,0,0,0,0,0,0
uvula,0,0,0,0,0,0,1,0,0,0,0,0
durable,2,0,0,0,0,0,0,0,0,0,0,0
secrete,0,0,0,0,0,0,0,0,0,0,2,0
grip,0,0,0,0,0,0,0,0,0,0,1,0
agitate,0,0,0,0,0,0,0,0,0,0,1,0
sucking,0,0,0,0,0,0,3,0,0,0,0,0
vacuum,0,0,0,0,0,0,1,0,0,0,0,0
reptile,0,0,0,0,0,0,2,0,0,0,0,0
partition,0,0,0,0,0,0,1,0,0,0,0,0
whale,0,0,0,0,0,0,1,0,0,0,0,0
toughen,0,0,0,0,0,0,0,0,0,0,1,0
baleen,0,0,0,0,0,0,1,0,0,0,0,0
whalebone,0,0,0,0,0,0,1,0,0,0,0,0
digestive,2,0,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,1,0
lift,0,0,0,0,0,0,0,0,0,0,1,0
isthmus,0,0,0,0,0,0,2,0,0,0,0,0
epiglottis,0,0,0,0,0,0,4,0,0,0,0,0
triangular,1,0,0,0,0,0,0,0,0,0,0,0
recess,0,0,0,0,0,0,1,0,0,0,0,0
lymphatic,11,0,0,0,0,0,0,0,0,0,0,0
prone,2,0,0,0,0,0,0,0,0,0,0,0
beneficial,1,0,0,0,0,0,0,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0,2,0
medically,0,0,1,0,0,0,0,0,0,0,0,0
equalize,0,0,0,0,0,0,0,0,0,0,3,0
inflame,0,0,0,0,0,0,0,0,0,0,1,0
earache,0,0,0,0,0,0,1,0,0,0,0,0
difficulty,0,0,0,0,0,0,7,0,0,0,0,0
paralysis,0,0,0,0,0,0,10,0,0,0,0,0
polio,0,0,0,0,0,0,1,0,0,0,0,0
diphtheria,0,0,0,0,0,0,1,0,0,0,0,0
rabies,0,0,0,0,0,0,1,0,0,0,0,0
skeleton,0,0,0,0,0,0,1,0,0,0,0,0
collapse,0,0,0,0,0,0,1,0,0,0,0,0
thyroid,0,0,0,0,0,0,1,0,0,0,0,0
apple,0,0,0,0,0,0,1,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0,0,0
flaplike,1,0,0,0,0,0,0,0,0,0,0,0
relax,0,0,0,0,0,0,0,0,0,0,1,0
natural,3,0,0,0,0,0,0,0,0,0,0,0
slitlike,1,0,0,0,0,0,0,0,0,0,0,0
glottis,0,0,0,0,0,0,3,0,0,0,0,0
closing,0,0,0,0,0,0,1,0,0,0,0,0
raw,1,0,0,0,0,0,0,0,0,0,0,0
resonate,0,0,0,0,0,0,0,0,0,0,2,0
shaper,0,0,0,0,0,0,1,0,0,0,0,0
articulation,0,0,0,0,0,0,13,0,0,0,0,0
bronchus,0,0,0,0,0,0,1,0,0,0,0,0
glotti,0,0,0,0,0,0,1,0,0,0,0,0
hiss,0,0,0,0,0,0,0,0,0,0,2,0
rush,0,0,0,0,0,0,0,0,0,0,1,0
frog,0,0,0,0,0,0,1,0,0,0,0,0
croak,0,0,0,0,0,0,0,0,0,0,1,0
guard,0,0,0,0,0,0,0,0,0,0,1,0
plica,0,0,0,0,0,0,0,0,0,0,0,1
vocalis,0,0,0,0,0,0,0,0,0,0,0,1
exhale,0,0,0,0,0,0,0,0,0,0,1,0
account,0,0,0,0,0,0,0,0,0,0,3,0
higher,0,0,1,0,0,0,0,0,0,0,0,0
pitched,3,0,0,0,0,0,0,0,0,0,0,0
ventricular,1,0,0,0,0,0,0,0,0,0,0,0
adenoid,0,0,0,0,0,0,23,0,0,0,0,0
pharyngeal,3,0,0,0,0,0,0,0,0,0,0,0
lingual,6,0,0,0,0,0,0,0,0,0,0,0
protrude,0,0,0,0,0,0,0,0,0,0,4,0
exposed,1,0,0,0,0,0,0,0,0,0,0,0
mark,0,0,0,0,0,0,0,0,0,0,1,0
pit,0,0,0,0,0,0,5,0,0,0,0,0
frequently,0,0,8,0,0,0,0,0,0,0,0,0
infective,1,0,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,2,0
drain,0,0,0,0,0,0,0,0,0,0,5,0
nasopharyngeal,2,0,0,0,0,0,0,0,0,0,0,0
lymphoid,0,0,0,0,0,0,2,0,0,0,0,0
lymph,0,0,0,0,0,0,5,0,0,0,0,0
node,0,0,0,0,0,0,6,0,0,0,0,0
ciliated,2,0,0,0,0,0,0,0,0,0,0,0
film,0,0,0,0,0,0,3,0,0,0,0,0
wavelike,1,0,0,0,0,0,0,0,0,0,0,0
replenish,0,0,0,0,0,0,0,0,0,0,2,0
resistant,1,0,0,0,0,0,0,0,0,0,0,0
immune,2,0,0,0,0,0,0,0,0,0,0,0
phagocytic,1,0,0,0,0,0,0,0,0,0,0,0
white,7,0,0,0,0,0,1,0,0,0,0,0
photo,0,0,0,0,0,0,1,0,0,0,0,0
courtesy,0,0,0,0,0,0,1,0,0,0,0,0
childhood,0,0,0,0,0,0,9,0,0,0,0,0
swelling,0,0,0,0,0,0,7,0,0,0,0,0
permanently,0,0,1,0,0,0,0,0,0,0,0,0
obstruct,0,0,0,0,0,0,0,0,0,0,4,0
breathing,0,0,0,0,0,0,5,0,0,0,0,0
predispose,0,0,0,0,0,0,0,0,0,0,3,0
obstruction,0,0,0,0,0,0,3,0,0,0,0,0
vacant,1,0,0,0,0,0,0,0,0,0,0,0
enlarged,3,0,0,0,0,0,0,0,0,0,0,0
enlargement,0,0,0,0,0,0,2,0,0,0,0,0
blockage,0,0,0,0,0,0,2,0,0,0,0,0
conjunction,0,0,0,0,0,0,2,0,0,0,0,0
aggregate,0,0,0,0,0,0,0,0,0,0,1,0
goblet,0,0,0,0,0,0,1,0,0,0,0,0
incoming,1,0,0,0,0,0,0,0,0,0,0,0
interact,0,0,0,0,0,0,0,0,0,0,1,0
fungiform,1,0,0,0,0,0,0,0,0,0,0,0
mushroom,0,0,0,0,0,0,1,0,0,0,0,0
foliate,1,0,0,0,0,0,0,0,0,0,0,0
circumvallate,1,0,0,0,0,0,0,0,0,0,0,0
slender,2,0,0,0,0,0,0,0,0,0,0,0
microvilli,0,0,0,0,0,0,1,0,0,0,0,0
synapse,0,0,0,0,0,0,0,0,0,0,2,0
glossopharyngeal,2,0,0,0,0,0,0,0,0,0,0,0
vagus,0,0,0,0,0,0,2,0,0,0,0,0
differentiate,0,0,0,0,0,0,0,0,0,0,2,0
turnover,0,0,0,0,0,0,2,0,0,0,0,0
period,0,0,0,0,0,0,3,0,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,0,1,0
hundred,0,0,0,0,0,0,1,0,0,0,0,0
thousand,0,0,0,0,0,0,1,1,0,0,0,0
centimetre,0,0,0,0,0,0,1,0,0,0,0,0
variability,0,0,0,0,0,0,1,0,0,0,0,0
gustatory,13,0,0,0,0,0,0,0,0,0,0,0
denture,0,0,0,0,0,0,3,0,0,0,0,0
wearer,0,0,0,0,0,0,4,0,0,0,0,0
interference,0,0,0,0,0,0,3,0,0,0,0,0
subserve,0,0,0,0,0,0,0,0,0,0,3,0
traverse,0,0,0,0,0,0,0,0,0,0,1,0
modality,0,0,0,0,0,0,1,0,0,0,0,0
thalamus,0,0,0,0,0,0,1,0,0,0,0,0
quality,0,0,0,0,0,0,21,0,0,0,0,0
acid,0,0,0,0,0,0,17,0,0,0,0,0
inorganic,3,0,0,0,0,0,0,0,0,0,0,0
salt,0,0,0,0,0,0,24,0,0,0,0,0
bromide,0,0,0,0,0,0,1,0,0,0,0,0
epsom,0,0,0,0,0,0,1,0,0,0,0,0
magnesium,0,0,0,0,0,0,2,0,0,0,0,0
sulfate,0,0,0,0,0,0,1,0,0,0,0,0
table,0,0,0,0,0,0,1,0,0,0,0,0
chloride,0,0,0,0,0,0,4,0,0,0,0,0
typical,6,0,0,0,0,0,0,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0,0,0
saline,2,0,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,9,0,0,0,0,0
compound,0,0,0,0,0,0,8,0,0,0,0,0
theorist,0,0,0,0,0,0,2,0,0,0,0,0
classically,0,0,1,0,0,0,0,0,0,0,0,0
posit,0,0,0,0,0,0,0,0,0,0,1,0
basic,10,0,0,0,0,0,0,0,0,0,0,0
recording,0,0,0,0,0,0,4,0,0,0,0,0
plus,0,0,0,3,0,0,0,0,0,0,0,0
sugar,0,0,0,0,0,0,10,0,0,0,0,0
frequent,9,0,0,0,0,0,0,0,0,0,0,0
synthetic,4,0,0,0,0,0,0,0,0,0,0,0
sweetener,0,0,0,0,0,0,3,0,0,0,0,0
weak,8,0,0,0,0,0,0,0,0,0,0,0
solution,0,0,0,0,0,0,8,0,0,0,0,0
unpleasant,1,0,0,0,0,0,0,0,0,0,0,0
medication,0,0,0,0,0,0,3,0,0,0,0,0
gymnemic,2,0,0,0,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0,0,0
native,2,0,0,0,0,0,0,0,0,0,0,0
multiresponsive,1,0,0,0,0,0,0,0,0,0,0,0
investigate,0,0,0,0,0,0,0,0,0,0,4,0
extensively,0,0,2,0,0,0,0,0,0,0,0,0
recently,0,0,2,0,0,0,0,0,0,0,0,0
hydrogen,0,0,0,0,0,0,4,0,0,0,0,0
hydrochloric,1,0,0,0,0,0,0,0,0,0,0,0
sourness,0,0,0,0,0,0,4,0,0,0,0,0
acetic,1,0,0,0,0,0,0,0,0,0,0,0
vinegar,0,0,0,0,0,0,1,0,0,0,0,0
predict,0,0,0,0,0,0,0,0,0,0,2,0
efficiency,0,0,0,0,0,0,2,0,0,0,0,0
contestant,0,0,0,0,0,0,1,0,0,0,0,0
munch,0,0,0,0,0,0,0,0,0,0,1,0
pickle,0,0,0,0,0,0,2,0,0,0,0,0
sixth,1,0,0,0,0,0,0,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0,0,0,0
eating,0,0,0,0,0,0,4,0,0,0,0,0
competition,0,0,0,0,0,0,1,0,0,0,0,0
saltiness,0,0,0,0,0,0,3,0,0,0,0,0
soluble,4,0,0,0,0,0,0,0,0,0,0,0
molecular,6,0,0,0,0,0,0,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,1,0,0,0,0,0
mercury,0,0,0,0,0,0,1,0,0,0,0,0
metallic,1,0,0,0,0,0,0,0,0,0,0,0
acetate,0,0,0,0,0,0,3,0,0,0,0,0
beryllium,0,0,0,0,0,0,2,0,0,0,0,0
following,0,0,0,0,0,0,1,0,0,0,0,0
ammonium,0,0,0,0,0,0,1,0,0,0,0,0
lithium,0,0,0,0,0,0,1,0,0,0,0,0
sweetness,0,0,0,0,0,0,3,0,0,0,0,0
alcohol,0,0,0,0,0,0,6,0,0,0,0,0
glycol,0,0,0,0,0,0,1,0,0,0,0,0
derivative,0,0,0,0,0,0,2,0,0,0,0,0
saccharin,0,0,0,0,0,0,5,0,0,0,0,0
dilution,0,0,0,0,0,0,1,0,0,0,0,0
cane,0,0,0,0,0,0,1,0,0,0,0,0
stereochemical,1,0,0,0,0,0,0,0,0,0,0,0
atom,0,0,0,0,0,0,3,0,0,0,0,0
tasteless,1,0,0,0,0,0,0,0,0,0,0,0
proton,0,0,0,0,0,0,1,0,0,0,0,0
acceptor,0,0,0,0,0,0,1,0,0,0,0,0
hydroxyl,0,0,0,0,0,0,1,0,0,0,0,0
carbohydrate,0,0,0,0,0,0,2,0,0,0,0,0
alkaloid,0,0,0,0,0,0,1,0,0,0,0,0
toxic,2,0,0,0,0,0,0,0,0,0,0,0
quinine,0,0,0,0,0,0,3,0,0,0,0,0
caffeine,0,0,0,0,0,0,1,0,0,0,0,0
strychnine,0,0,0,0,0,0,1,0,0,0,0,0
detectable,3,0,0,0,0,0,0,0,0,0,0,0
theoretically,0,0,1,0,0,0,0,0,0,0,0,0
carbonw,0,0,0,0,0,0,1,0,0,0,0,0
bitterness,0,0,0,0,0,0,3,0,0,0,0,0
substantial,2,0,0,0,0,0,0,0,0,0,0,0
minority,0,0,0,0,0,0,1,0,0,0,0,0
phenylthiocarbamide,0,0,0,0,0,0,1,0,0,0,0,0
carbamide,0,0,0,0,0,0,2,0,0,0,0,0
hereditary,5,0,0,0,0,0,0,0,0,0,0,0
recessive,1,0,0,0,0,0,0,0,0,0,0,0
trait,0,0,0,0,0,0,2,0,0,0,0,0
correlate,0,0,0,0,0,0,0,0,0,0,1,0
insensitivity,0,0,0,0,0,0,2,0,0,0,0,0
rich,2,0,0,0,0,0,0,0,0,0,0,0
amino,0,0,0,0,0,0,1,0,0,0,0,0
glutamate,0,0,0,0,0,0,2,0,0,0,0,0
seaweed,0,0,0,0,0,0,1,0,0,0,0,0
monosodium,1,0,0,0,0,0,0,0,0,0,0,0
enhancer,0,0,0,0,0,0,1,0,0,0,0,0
commercially,0,0,1,0,0,0,0,0,0,0,0,0
flavor,0,0,0,0,0,0,1,0,0,0,0,0
tasting,0,0,0,0,0,0,1,0,0,0,0,0
chiefly,0,0,3,0,0,0,0,0,0,0,0,0
saliva,0,0,0,0,0,0,1,0,0,0,0,0
aroma,0,0,0,0,0,0,1,0,0,0,0,0
gaseous,1,0,0,0,0,0,0,0,0,0,0,0
dispersion,0,0,0,0,0,0,1,0,0,0,0,0
solely,0,0,2,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,7,0,0,0,0,0
coolness,0,0,0,0,0,0,1,0,0,0,0,0
peppermint,0,0,0,0,0,0,1,0,0,0,0,0
bite,0,0,0,0,0,0,1,0,0,0,0,0
mustard,0,0,0,0,0,0,1,0,0,0,0,0
pepper,0,0,0,0,0,0,1,0,0,0,0,0
warmth,0,0,0,0,0,0,1,0,0,0,0,0
clove,0,0,0,0,0,0,1,0,0,0,0,0
consume,0,0,0,0,0,0,0,0,0,0,2,0
immediate,2,0,0,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,0,0,5,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,0,0,1,0
banana,0,0,0,0,0,0,1,0,0,0,0,0
berry,0,0,0,0,0,0,1,0,0,0,0,0
fruit,0,0,0,0,0,0,1,0,0,0,0,0
nut,0,0,0,0,0,0,1,0,0,0,0,0
milk,0,0,0,0,0,0,1,0,0,0,0,0
vegetable,0,0,0,0,0,0,1,0,0,0,0,0
acceptable,1,0,0,0,0,0,0,0,0,0,0,0
uncooked,1,0,0,0,0,0,0,0,0,0,0,0
cooking,0,0,0,0,0,0,1,0,0,0,0,0
seasoning,0,0,0,0,0,0,1,0,0,0,0,0
flavouring,0,0,0,0,0,0,1,0,0,0,0,0
avoidance,0,0,0,0,0,0,4,0,0,0,0,0
extreme,1,0,0,0,0,0,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,6,0
unchanged,1,0,0,0,0,0,0,0,0,0,0,0
adaptation,0,0,0,0,0,0,13,0,0,0,0,0
partial,4,0,0,0,0,0,0,0,0,0,0,0
disappearance,0,0,0,0,0,0,1,0,0,0,0,0
variety,0,0,0,0,0,0,6,0,0,0,0,0
undiminished,1,0,0,0,0,0,0,0,0,0,0,0
complicate,0,0,0,0,0,0,0,0,0,0,5,0
distil,0,0,0,0,0,0,0,0,0,0,1,0
exposure,0,0,0,0,0,0,13,0,0,0,0,0
urea,0,0,0,0,0,0,1,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,0,2,0
tea,0,0,0,0,0,0,1,0,0,0,0,0
coffee,0,0,0,0,0,0,1,0,0,0,0,0
lemon,0,0,0,0,0,0,1,0,0,0,0,0
suppress,0,0,0,0,0,0,0,0,0,0,1,0
noticeable,2,0,0,0,0,0,0,0,0,0,0,0
intimately,0,0,1,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,0,8,0,0,0,0,0
rejection,0,0,0,0,0,0,1,0,0,0,0,0
noxious,1,0,0,0,0,0,0,0,0,0,0,0
suck,0,0,0,0,0,0,0,0,0,0,1,0
plain,1,0,0,0,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,0,3,0
beneficially,0,0,1,0,0,0,0,0,0,0,0,0
feeding,0,0,0,0,0,0,1,0,0,0,0,0
unhampered,1,0,0,0,0,0,0,0,0,0,0,0
choice,0,0,0,0,0,0,1,0,0,0,0,0
vitamin,0,0,0,0,0,0,5,0,0,0,0,0
mineral,0,0,0,0,0,0,1,0,0,0,0,0
container,0,0,0,0,0,0,1,0,0,0,0,0
consistent,1,0,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,0,6,0,0,0,0,0
stress,0,0,0,0,0,0,1,0,0,0,2,0
strain,0,0,0,0,0,0,2,0,0,0,0,0
deficient,4,0,0,0,0,0,0,0,0,0,0,0
adrenal,2,0,0,0,0,0,0,0,0,0,0,0
intake,0,0,0,0,0,0,2,0,0,0,0,0
sufficiently,0,0,3,0,0,0,0,0,0,0,0,0
fatal,3,0,0,0,0,0,0,0,0,0,0,0
absence,0,0,0,0,0,0,11,0,0,0,0,0
replacement,0,0,0,0,0,0,1,0,0,0,0,0
therapy,0,0,0,0,0,0,7,0,0,0,0,0
alive,2,0,0,0,0,0,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,0,1,0
craving,0,0,0,0,0,0,1,0,0,0,0,0
past,2,0,0,0,0,0,3,0,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0,0,0
reliable,2,0,0,0,0,0,0,0,0,0,0,0
safety,0,0,0,0,0,0,1,0,0,0,0,0
poisonous,1,0,0,0,0,0,0,0,0,0,0,0
unpalatable,1,0,0,0,0,0,0,0,0,0,0,0
invariably,0,0,1,0,0,0,0,0,0,0,0,0
sweeten,0,0,0,0,0,0,0,0,0,0,1,0
disastrous,1,0,0,0,0,0,0,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0,0,0
palatable,1,0,0,0,0,0,0,0,0,0,0,0
aversion,0,0,0,0,0,0,3,0,0,0,0,0
previously,0,0,2,0,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,1,0
hour,0,0,0,0,0,0,4,0,0,0,0,0
radiation,0,0,0,0,0,0,7,0,0,0,0,0
sick,1,0,0,0,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,3,0
strong,3,0,0,0,0,0,0,0,0,0,0,0
nauseating,1,0,0,0,0,0,0,0,0,0,0,0
disulfiram,0,0,0,0,0,0,1,0,0,0,0,0
alcoholism,0,0,0,0,0,0,1,0,0,0,0,0
delay,0,0,0,0,0,0,2,0,0,0,1,0
presentation,0,0,0,0,0,0,2,0,0,0,0,0
induction,0,0,0,0,0,0,2,0,0,0,0,0
illness,0,0,0,0,0,0,1,0,0,0,0,0
conditioning,0,0,0,0,0,0,4,0,0,0,0,0
brief,5,0,0,0,0,0,0,0,0,0,0,0
successful,5,0,0,0,0,0,0,0,0,0,0,0
feeling,0,0,0,0,0,0,2,0,0,0,0,0
pigmented,1,0,0,0,0,0,0,0,0,0,0,0
stemlike,1,0,0,0,0,0,0,0,0,0,0,0
basketlike,1,0,0,0,0,0,0,0,0,0,0,0
glomerulus,0,0,0,0,0,0,2,0,0,0,0,0
odorous,6,0,0,0,0,0,0,0,0,0,0,0
eddy,0,0,0,0,0,0,1,0,0,0,0,0
quiet,4,0,0,0,0,0,0,0,0,0,0,0
vigorous,1,0,0,0,0,0,0,0,0,0,0,0
sniffing,0,0,0,0,0,0,1,0,0,0,0,0
surge,0,0,0,0,0,0,1,0,0,0,0,0
impair,0,0,0,0,0,0,0,0,0,0,13,0
mechanically,0,0,1,0,0,0,0,0,0,0,0,0
congest,0,0,0,0,0,0,0,0,0,0,1,0
trigeminal,1,0,0,0,0,0,0,0,0,0,0,0
mild,5,0,0,0,0,0,0,0,0,0,0,0
orange,0,0,0,0,0,0,1,0,0,0,0,0
obvious,2,0,0,0,0,0,0,0,0,0,0,0
irritant,0,0,0,0,0,0,1,0,0,0,0,0
ammonia,0,0,0,0,0,0,1,0,0,0,0,0
vocabulary,0,0,0,0,0,0,1,0,0,0,0,0
publish,0,0,0,0,0,0,0,0,0,0,2,0
classification,0,0,0,0,0,0,2,0,0,0,0,0
similarity,0,0,0,0,0,0,1,0,0,0,0,0
confusion,0,0,0,0,0,0,1,0,0,0,0,0
naming,0,0,0,0,0,0,1,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,0,1,0
fruity,1,0,0,0,0,0,0,0,0,0,0,0
flowery,1,0,0,0,0,0,0,0,0,0,0,0
resinous,1,0,0,0,0,0,0,0,0,0,0,0
spicy,1,0,0,0,0,0,0,0,0,0,0,0
foul,2,0,2,0,0,0,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,0,1,0
insulated,2,0,0,0,0,0,0,0,0,0,0,0
wire,0,0,0,0,0,0,2,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,0,0,4,0
rabbit,0,0,0,0,0,0,1,0,0,0,0,0
fat,0,0,0,0,0,0,3,0,0,0,0,0
mitral,1,0,0,0,0,0,0,0,0,0,0,0
pinch,0,0,0,0,0,0,1,0,0,0,0,0
dangerous,5,0,0,0,0,0,0,0,0,0,0,0
discriminate,0,0,0,0,0,0,0,0,0,0,1,0
sexually,0,0,3,0,0,0,0,0,0,0,0,0
receptive,2,0,0,0,0,0,0,0,0,0,0,0
urine,0,0,0,0,0,0,1,0,0,0,0,0
volatile,2,0,0,0,0,0,0,0,0,0,0,0
solubility,0,0,0,0,0,0,1,0,0,0,0,0
fluorine,0,0,0,0,0,0,1,0,0,0,0,0
chlorine,0,0,0,0,0,0,1,0,0,0,0,0
bromine,0,0,0,0,0,0,1,0,0,0,0,0
iodine,0,0,0,0,0,0,1,0,0,0,0,0
ozone,0,0,0,0,0,0,1,0,0,0,0,0
phosphorus,0,0,0,0,0,0,1,0,0,0,0,0
arsenic,0,0,0,0,0,0,1,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,0,2,0
stereoisomer,0,0,0,0,0,0,1,0,0,0,0,0
benzene,0,0,0,0,0,0,2,0,0,0,0,0
historic,1,0,0,0,0,0,0,0,0,0,0,0
pleasant,1,0,0,0,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,1,0,0,0,0,0
wintergreen,0,0,0,0,0,0,1,0,0,0,0,0
anise,0,0,0,0,0,0,1,0,0,0,0,0
label,0,0,0,0,0,0,1,0,0,0,3,0
aromatic,2,0,0,0,0,0,0,0,0,0,0,0
subsequently,0,0,2,0,0,0,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0,0,0,0,0,0
flower,0,0,0,0,0,0,1,0,0,0,0,0
ginger,0,0,0,0,0,0,1,0,0,0,0,0
quantity,0,0,0,0,0,0,1,0,0,0,0,0
constituent,0,0,0,0,0,0,2,0,0,0,0,0
botanical,1,0,0,0,0,0,0,0,0,0,0,0
essence,0,0,0,0,0,0,1,0,0,0,0,0
duplicate,0,0,0,0,0,0,0,0,0,0,1,0
formulation,0,0,0,0,0,0,1,0,0,0,0,0
spite,0,0,0,0,0,0,1,0,0,0,0,0
inaccessibility,0,0,0,0,0,0,1,0,0,0,0,0
ethyl,0,0,0,0,0,0,1,0,0,0,0,0
mercaptan,0,0,0,0,0,0,1,0,0,0,0,0
rotten,1,0,0,0,0,0,0,0,0,0,0,0
meat,0,0,0,0,0,0,1,0,0,0,0,0
cite,0,0,0,0,0,0,0,0,0,0,2,0
milligram,0,0,0,0,0,0,1,0,0,0,0,0
volatility,0,0,0,0,0,0,1,0,0,0,0,0
humidity,0,0,0,0,0,0,3,0,0,0,0,0
hunt,0,0,0,0,0,0,0,0,0,0,1,0
