word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,SCONJ,VERB,X
physically,0,0,2,0,0,0,0,0,0
psychologically,0,0,2,0,0,0,0,0,0
peaceful,1,0,0,0,0,0,0,0,0
untroubled,1,0,0,0,0,0,0,0,0
repose,0,0,0,0,1,0,0,0,0
draughtsman,0,0,0,0,1,0,0,0,0
woodcut,0,0,0,0,5,0,0,0,0
illustrator,0,0,0,0,1,0,0,0,0
herald,0,0,0,0,0,0,0,1,0
journeyman,0,0,0,0,1,0,0,0,0
authenticate,0,0,0,0,0,0,0,2,0
cure,0,0,0,0,0,0,0,1,0
thistle,0,0,0,0,1,0,0,0,0
parchment,0,0,0,0,1,0,0,0,0
furred,1,0,0,0,0,0,0,0,0
spring,0,0,0,0,2,0,0,0,0
cleverly,0,0,1,0,0,0,0,0,0
amazing,1,0,0,0,0,0,0,0,0
harmonization,0,0,0,0,1,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0
unmixed,1,0,0,0,0,0,0,0,0
sombre,2,0,0,0,0,0,0,0,0
sinuous,1,0,0,0,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,1,0
precise,2,0,0,0,0,0,0,0,0
articulation,0,0,0,0,1,0,0,0,0
enamour,0,0,0,0,0,0,0,1,0
fashionably,0,0,1,0,0,0,0,0,0
attire,0,0,0,0,0,0,0,1,0
confront,0,0,0,0,0,0,0,1,0
conceitedly,0,0,1,0,0,0,0,0,0
monochromatic,1,0,0,0,0,0,0,0,0
mountain,0,0,0,0,5,0,0,0,0
graphic,0,0,0,0,2,0,0,0,0
vacillate,0,0,0,0,0,0,0,1,0
restless,1,0,0,0,0,0,0,0,0
striving,0,0,0,0,2,0,0,0,0
penetrating,2,0,0,0,0,0,0,0,0
flattering,1,0,0,0,0,0,0,0,0
consolidation,0,0,0,0,1,0,0,0,0
grapple,0,0,0,0,0,0,0,1,0
intellect,0,0,0,0,1,0,0,0,0
doctor,0,0,0,0,1,0,0,0,0
hark,0,0,0,0,0,0,0,1,0
virtuoso,0,0,0,0,1,0,0,0,0
performance,0,0,0,0,1,0,0,0,0
scrap,0,0,0,0,1,0,0,0,0
paper,0,0,0,0,1,0,0,0,0
opus,0,0,0,0,0,0,0,0,1
dierum,0,0,0,0,0,0,0,0,1
artistry,0,0,0,0,1,0,0,0,0
flexibility,0,0,0,0,1,0,0,0,0
liveliness,0,0,0,0,1,0,0,0,0
genuinely,0,0,1,0,0,0,0,0,0
quote,0,0,0,0,0,0,0,1,0
imminent,1,0,0,0,0,0,0,0,0
sun,0,0,0,0,1,0,0,0,0
gentleman,0,0,0,0,1,0,0,0,0
parasite,0,0,0,0,1,0,0,0,0
preserve,0,0,0,0,0,0,0,2,0
thousand,0,0,0,0,0,1,0,0,0
enlist,0,0,0,0,0,0,0,1,0
etching,0,0,0,0,2,0,0,0,0
sketchbook,0,0,0,0,1,0,0,0,0
traveler,0,0,0,0,1,0,0,0,0
bishopric,0,0,0,0,1,0,0,0,0
archbishopric,0,0,0,0,1,0,0,0,0
problematic,1,0,0,0,0,0,0,0,0
fabricate,0,0,0,0,0,0,0,1,0
mocking,0,0,0,0,1,0,0,0,0
supervisor,0,0,0,0,1,0,0,0,0
clerk,0,0,0,0,1,0,0,0,0
black,2,0,0,0,1,0,0,0,0
highlighting,0,0,0,0,1,0,0,0,0
colouristic,1,0,0,0,0,0,0,0,0
blur,0,0,0,0,0,0,0,1,0
entrust,0,0,0,0,0,0,0,1,0
preceptor,0,0,0,0,1,0,0,0,0
community,0,0,0,0,1,0,0,0,0
antonite,1,0,0,0,0,0,0,0,0
southern,1,0,0,0,0,0,0,0,0
wooden,1,0,0,0,0,0,0,0,0
flank,0,0,0,0,0,0,0,1,0
uniquely,0,0,1,0,0,0,0,0,0
determined,1,0,0,0,0,0,0,0,0
distend,0,0,0,0,0,0,0,1,0
trademark,0,0,0,0,1,0,0,0,0
accordion,0,0,0,0,1,0,0,0,0
soul,0,0,0,0,2,0,0,0,0
bite,0,0,0,0,0,0,0,1,0
brood,0,0,0,0,0,0,0,1,0
baldachin,0,0,0,0,3,0,0,0,0
eternal,1,0,0,0,0,0,0,0,0
immaculate,1,0,0,0,0,0,0,0,0
feathered,1,0,0,0,0,0,0,0,0
archangel,0,0,0,0,1,0,0,0,0
demonic,1,0,0,0,0,0,0,0,0
serenade,0,0,0,0,1,0,0,0,0
horribly,0,0,1,0,0,0,0,0,0
wound,0,0,0,0,1,0,0,1,0
victim,0,0,0,0,1,0,0,0,0
red,2,0,0,0,2,0,0,0,0
shroud,0,0,0,0,1,0,0,0,0
smolder,0,0,0,0,0,0,0,1,0
burst,0,0,0,0,0,0,0,1,0
hot,1,0,0,0,0,0,0,0,0
flame,0,0,0,0,1,0,0,0,0
ascend,0,0,0,0,0,0,0,1,0
tell,0,0,0,0,0,0,0,1,0
picturesque,1,0,0,0,0,0,0,0,0
string,0,0,0,0,1,0,0,0,0
bead,0,0,0,0,1,0,0,0,0
crystal,0,0,0,0,1,0,0,0,0
carafe,0,0,0,0,1,0,0,0,0
clerical,1,0,0,0,0,0,0,0,0
happiness,0,0,0,0,1,0,0,0,0
luxurious,1,0,0,0,0,0,0,0,0
sympathy,0,0,0,0,1,0,0,0,0
revolt,0,0,0,0,1,0,0,0,0
protestant,1,0,0,0,0,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0
scarify,0,0,0,0,0,0,0,1,0
agonized,1,0,0,0,0,0,0,0,0
derivative,1,0,0,0,0,0,0,0,0
tanner,0,0,0,0,1,0,0,0,0
publisher,0,0,0,0,1,0,0,0,0
accessory,0,0,0,0,3,0,0,0,0
withdraw,0,0,0,0,0,0,0,1,0
sit,0,0,0,0,0,0,0,1,0
desk,0,0,0,0,1,0,0,0,0
sensitively,0,0,1,0,0,0,0,0,0
rendered,1,0,0,0,0,0,0,0,0
ensue,0,0,0,0,0,0,0,1,0
iconoclastic,1,0,0,0,0,0,0,0,0
riot,0,0,0,0,1,0,0,0,0
strict,1,0,0,0,0,0,0,0,0
censorship,0,0,0,0,1,0,0,0,0
sweep,0,0,0,0,0,0,0,1,0
moment,0,0,0,0,1,0,0,0,0
amount,0,0,0,0,0,0,0,1,0
freezing,0,0,0,0,1,0,0,0,0
author,0,0,0,0,2,0,0,0,0
stubble,0,0,0,0,1,0,0,0,0
beard,0,0,0,0,1,0,0,0,0
velvet,0,0,0,0,2,0,0,0,0
proand,1,0,0,0,0,0,0,0,0
anti,1,0,0,0,0,0,0,0,0
lutheran,1,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,1,0
hesitation,0,0,0,0,1,0,0,0,0
claustrophobic,1,0,0,0,0,0,0,0,0
rot,0,0,0,0,0,0,0,1,0
beautifully,0,0,1,0,0,0,0,0,0
voluntarily,0,0,1,0,0,0,0,0,0
unhappiness,0,0,0,0,1,0,0,0,0
spite,0,0,0,0,1,0,0,0,0
generous,1,0,0,0,0,0,0,0,0
officially,0,0,1,0,0,0,0,0,0
estimate,0,0,0,0,0,0,0,1,0
royalty,0,0,0,0,1,0,0,0,0
notation,0,0,0,0,1,0,0,0,0
jewelry,0,0,0,0,1,0,0,0,0
charged,1,0,0,0,0,0,0,0,0
stimulating,1,0,0,0,0,0,0,0,0
intriguing,1,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,1,0
leaf,0,0,0,0,1,0,0,0,0
lock,0,0,0,0,0,0,0,1,0
finely,0,0,1,0,0,0,0,0,0
tune,0,0,0,0,0,0,0,1,0
fur,0,0,0,0,1,0,0,0,0
feather,0,0,0,0,1,0,0,0,0
needlework,0,0,0,0,1,0,0,0,0
leather,0,0,0,0,1,0,0,0,0
button,0,0,0,0,1,0,0,0,0
buckle,0,0,0,0,1,0,0,0,0
pageant,0,0,0,0,1,0,0,0,0
weapon,0,0,0,0,1,0,0,0,0
outfitting,0,0,0,0,1,0,0,0,0
bookbinding,0,0,0,0,1,0,0,0,0
elder,0,0,0,0,1,0,0,0,0
detect,0,0,0,0,0,0,0,1,0
indirectly,0,0,1,0,0,0,0,0,0
suspension,0,0,0,0,1,0,0,0,0
yolk,0,0,0,0,1,0,0,0,0
glutinous,1,0,0,0,0,0,0,0,0
holy,1,0,0,0,0,0,0,0,0
southward,1,0,0,0,0,0,0,0,0
overpowering,1,0,0,0,0,0,0,0,0
spot,0,0,0,0,1,0,0,0,0
satirical,1,0,0,0,0,0,0,0,0
moralizing,1,0,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,1,0
abandonment,0,0,0,0,1,0,0,0,0
countryside,0,0,0,0,1,0,0,0,0
townscape,0,0,0,0,1,0,0,0,0
gate,0,0,0,0,1,0,0,0,0
inform,0,0,0,0,0,0,0,1,0
jointly,0,0,1,0,0,0,0,0,0
restore,0,0,0,0,0,0,0,1,0
president,0,0,0,0,1,0,0,0,0
obituary,0,0,0,0,1,0,0,0,0
output,0,0,0,0,2,0,0,0,0
multifigure,1,0,0,0,0,0,0,0,0
antecedent,0,0,0,0,1,0,0,0,0
presume,0,0,0,0,0,0,0,1,0
haymaking,0,0,0,0,1,0,0,0,0
monumentalization,0,0,0,0,1,0,0,0,0
simplification,0,0,0,0,1,0,0,0,0
sunny,1,0,0,0,0,0,0,0,0
threatening,1,0,0,0,0,0,0,0,0
exactness,0,0,0,0,1,0,0,0,0
faithful,1,0,0,0,0,0,0,0,0
operation,0,0,0,0,1,0,0,0,0
undated,1,0,0,0,0,0,0,0,0
rotation,0,0,0,0,1,0,0,0,0
strikingly,0,0,1,0,0,0,0,0,0
gallow,0,0,0,0,1,0,0,0,0
sensation,0,0,0,0,2,0,0,0,0
terrain,0,0,0,0,1,0,0,0,0
fascinated,1,0,0,0,0,0,0,0,0
apogee,0,0,0,0,1,0,0,0,0
repertoire,0,0,0,0,1,0,0,0,0
parable,0,0,0,0,1,0,0,0,0
proverbial,1,0,0,0,0,0,0,0,0
saying,0,0,0,0,1,0,0,0,0
engraved,1,0,0,0,0,0,0,0,0
satire,0,0,0,0,1,0,0,0,0
easy,1,0,0,0,0,0,0,0,0
classify,0,0,0,0,0,0,0,1,0
iráklion,0,0,0,0,0,0,0,0,1
descent,0,0,0,0,2,0,0,0,0
curious,1,0,0,0,0,0,0,0,0
article,0,0,0,0,1,0,0,0,0
possession,0,0,0,0,1,0,0,0,0
speculation,0,0,0,0,1,0,0,0,0
lodging,0,0,0,0,1,0,0,0,0
farnese,1,0,0,0,0,0,0,0,0
due,0,0,0,0,1,0,0,0,0
byzantine,3,0,0,0,0,0,0,0,0
heritage,0,0,0,0,1,0,0,0,0
placing,0,0,0,0,1,0,0,0,0
cleanse,0,0,0,0,0,0,0,1,0
librarian,0,0,0,0,1,0,0,0,0
ecclesiastic,0,0,0,0,2,0,0,0,0
executor,0,0,0,0,1,0,0,0,0
promise,0,0,0,0,0,0,0,1,0
offspring,0,0,0,0,1,0,0,0,0
acknowledge,0,0,0,0,0,0,0,1,0
puzzle,0,0,0,0,0,0,0,1,0
unhappily,0,0,1,0,0,0,0,0,0
legalize,0,0,0,0,0,0,0,1,0
attachment,0,0,0,0,1,0,0,0,0
busily,0,0,1,0,0,0,0,0,0
compile,0,0,0,0,0,0,0,1,0
proceeding,0,0,0,0,1,0,0,0,0
lateral,3,0,0,0,0,0,0,0,0
conventual,1,0,0,0,0,0,0,0,0
liberal,1,0,0,0,0,0,0,0,0
verge,0,0,0,0,0,0,0,1,0
dissonance,0,0,0,0,1,0,0,0,0
fore,0,0,0,0,1,0,0,0,0
sculpturesque,1,0,0,0,0,0,0,0,0
ultimate,1,0,0,0,0,0,0,0,0
contrapposto,0,0,0,0,0,0,0,0,1
asleep,1,0,0,0,0,0,0,0,0
disrobe,0,0,0,0,0,0,0,1,0
vertically,0,0,1,0,0,0,0,0,0
compactly,0,0,1,0,0,0,0,0,0
motivate,0,0,0,0,0,0,0,1,0
oppression,0,0,0,0,1,0,0,0,0
cruel,1,0,0,0,0,0,0,0,0
tormentor,0,0,0,0,1,0,0,0,0
elimination,0,0,0,0,1,0,0,0,0
superposition,0,0,0,0,1,0,0,0,0
gilded,1,0,0,0,0,0,0,0,0
unrestored,1,0,0,0,0,0,0,0,0
slenderness,0,0,0,0,1,0,0,0,0
unsuccessful,1,0,0,0,0,0,0,0,0
approval,0,0,0,0,1,0,0,0,0
promptly,0,0,1,0,0,0,0,0,0
shocking,1,0,0,0,0,0,0,0,0
ultramarine,0,0,0,0,1,0,0,0,0
daring,1,0,0,0,0,0,0,0,0
appealing,1,0,0,0,0,0,0,0,0
icy,2,0,0,0,0,0,0,0,0
semiabstract,1,0,0,0,0,0,0,0,0
phantomlike,1,0,0,0,0,0,0,0,0
miraculously,0,0,1,0,0,0,0,0,0
reward,0,0,0,0,1,0,0,0,0
generosity,0,0,0,0,1,0,0,0,0
vestment,0,0,0,0,1,0,0,0,0
handkerchief,0,0,0,0,1,0,0,0,0
pocket,0,0,0,0,1,0,0,0,0
inscribe,0,0,0,0,0,0,0,1,0
attend,0,0,0,0,0,0,0,1,0
toledan,2,0,0,0,0,0,0,0,0
frontal,3,0,0,0,0,0,0,0,0
strange,2,0,0,0,0,0,0,0,0
penitence,0,0,0,0,1,0,0,0,0
tear,0,0,0,0,1,0,0,0,0
meditate,0,0,0,0,0,0,0,1,0
blessing,0,0,0,0,1,0,0,0,0
preparation,0,0,0,0,1,0,0,0,0
immersed,1,0,0,0,0,0,0,0,0
vital,1,0,0,0,0,0,0,0,0
augustinian,1,0,0,0,0,0,0,0,0
dissonant,1,0,0,0,0,0,0,0,0
ecstasy,0,0,0,0,2,0,0,0,0
disregard,0,0,0,0,0,0,0,1,0
gigantic,1,0,0,0,0,0,0,0,0
abstractly,0,0,2,0,0,0,0,0,0
deliverance,0,0,0,0,1,0,0,0,0
heavenward,0,0,1,0,0,0,0,0,0
paroxysm,0,0,0,0,1,0,0,0,0
distorted,1,0,0,0,0,0,0,0,0
dazzling,1,0,0,0,0,0,0,0,0
ghostly,1,0,0,0,0,0,0,0,0
moonlit,1,0,0,0,0,0,0,0,0
cluster,0,0,0,0,1,0,0,0,0
lily,0,0,0,0,1,0,0,0,0
unalloyed,1,0,0,0,0,0,0,0,0
dramatize,0,0,0,0,0,0,0,1,0
stormy,1,0,0,0,0,0,0,0,0
sinister,1,0,0,0,0,0,0,0,0
impassioned,1,0,0,0,0,0,0,0,0
foreboding,1,0,0,0,0,0,0,0,0
rearrange,0,0,0,0,0,0,0,1,0
glisten,0,0,0,0,0,0,0,1,0
fancifully,0,0,1,0,0,0,0,0,0
rocky,1,0,0,0,0,0,0,0,0
motive,0,0,0,0,1,0,0,0,0
dear,1,0,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,1,0
sprawl,0,0,0,0,0,0,0,1,0
seated,1,0,0,0,0,0,0,0,0
trinitarian,1,0,0,0,0,0,0,0,0
orator,0,0,0,0,1,0,0,0,0
cloak,0,0,0,0,1,0,0,0,0
crimson,1,0,0,0,0,0,0,0,0
electrical,1,0,0,0,0,0,0,0,0
accustom,0,0,0,0,0,0,0,1,0
thinly,0,0,1,0,0,0,0,0,0
ruff,0,0,0,0,1,0,0,0,0
collar,0,0,0,0,1,0,0,0,0
enframe,0,0,0,0,0,0,0,1,0
consequence,0,0,0,0,1,0,0,0,0
weak,1,0,0,0,0,0,0,0,0
passing,0,0,0,0,1,0,0,0,0
outlier,0,0,0,0,1,0,0,0,0
heady,1,0,0,0,0,0,0,0,0
exhilarating,1,0,0,0,0,0,0,0,0
hieratic,1,0,0,0,0,0,0,0,0
secularizationof,0,0,0,0,1,0,0,0,0
money,0,0,0,0,1,0,0,0,0
economy,0,0,0,0,1,0,0,0,0
mobility,0,0,0,0,1,0,0,0,0
