word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
effectively,0,0,4,0,0,0,0,0,0,0,0
occasionally,0,0,4,0,0,0,0,0,0,0,0
apparatus,0,0,0,0,0,0,2,0,0,0,0
contention,0,0,0,0,0,0,1,0,0,0,0
confrontation,0,0,0,0,0,0,2,0,0,0,0
disagree,0,0,0,0,0,0,0,0,0,2,0
installation,0,0,0,0,0,0,2,0,0,0,0
appointment,0,0,0,0,0,0,2,0,0,0,0
imprisonment,0,0,0,0,0,0,3,0,0,0,0
highlight,0,0,0,0,0,0,0,0,0,1,0
sacred,2,0,0,0,0,0,0,0,0,0,0
secular,1,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,4,0,0,0,0
refusal,0,0,0,0,0,0,4,0,0,0,0
obligation,0,0,0,0,0,0,2,0,0,0,0
instead,0,0,5,0,0,0,0,0,0,0,0
outlaw,0,0,0,0,0,0,0,0,0,3,0
magnate,1,0,0,0,0,0,10,0,0,0,0
jail,0,0,0,0,0,0,0,0,0,1,0
papal,6,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,11,0
jointly,0,0,2,0,0,0,0,0,0,0,0
bull,0,0,0,0,0,0,2,0,0,0,0
backing,0,0,0,0,0,0,1,0,0,0,0
flee,0,0,0,0,0,0,0,0,0,11,0
file,0,0,0,0,0,0,0,0,0,1,0
suit,0,0,0,0,0,0,3,0,0,1,0
calm,1,0,0,0,0,0,0,0,0,1,0
weak,5,0,0,0,0,0,0,0,0,0,0
politic,0,0,0,0,0,0,22,0,0,0,0
division,0,0,0,0,0,0,9,0,0,0,0
pronounced,1,0,0,0,0,0,0,0,0,0,0
guardian,0,0,0,0,0,0,2,0,0,0,0
heir,0,0,0,0,0,0,8,0,0,0,0
minor,7,0,0,0,0,0,2,0,0,0,0
prince,0,0,0,0,0,0,13,0,0,0,0
absolutist,3,0,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,0,0,8,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,9,0
adventure,0,0,0,0,0,0,2,0,0,0,0
childless,2,0,0,0,0,0,0,0,0,0,0
brother,0,0,0,0,0,0,15,0,0,0,0
strict,3,0,0,0,0,0,0,0,0,0,0
coronation,0,0,0,0,0,0,8,0,0,0,0
permanent,11,0,0,0,0,0,0,0,0,0,0
abide,0,0,0,0,0,0,0,0,0,1,0
drive,0,0,0,0,0,0,0,0,0,3,0
creditor,0,0,0,0,0,0,4,0,0,0,0
regency,0,0,0,0,0,0,8,0,0,0,0
split,0,0,0,0,0,0,4,0,0,3,0
uprising,0,0,0,0,0,0,1,0,0,0,0
discord,0,0,0,0,0,0,1,0,0,0,0
pawn,0,0,0,0,0,0,1,0,0,2,0
ascend,0,0,0,0,0,0,0,0,0,3,0
reunion,0,0,0,0,0,0,2,0,0,0,0
sister,0,0,0,0,0,0,3,0,0,0,0
dowry,0,0,0,0,0,0,1,0,0,0,0
priority,0,0,0,0,0,0,2,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,4,0
collect,0,0,0,0,0,0,0,0,0,4,0
extra,1,0,0,0,0,0,0,0,0,0,0
negotiation,0,0,0,0,0,0,13,0,0,0,0
reunite,0,0,0,0,0,0,0,0,0,1,0
quell,0,0,0,0,0,0,0,0,0,2,0
series,0,0,0,0,0,0,10,0,0,0,0
revolt,0,0,0,0,0,0,6,0,0,0,0
lensmænd,0,0,0,0,0,0,0,0,0,0,1
supreme,6,0,0,0,0,0,0,0,0,0,0
pandemic,0,0,0,0,0,0,1,0,0,0,0
confiscate,0,0,0,0,0,0,0,0,0,3,0
ownerless,1,0,0,0,0,0,0,0,0,0,0
interregnum,0,0,0,0,0,0,1,0,0,0,0
reorganize,0,0,0,0,0,0,0,0,0,7,0
wealthy,5,0,0,0,0,0,0,0,0,0,0
organization,0,0,0,0,0,0,22,0,0,0,0
league,0,0,0,0,0,0,11,0,0,0,0
ally,0,0,0,0,0,0,7,0,0,4,0
rear,0,0,0,0,0,0,1,0,0,0,0
enemy,0,0,0,0,0,0,6,0,0,0,0
obtain,0,0,0,0,0,0,0,0,0,13,0
treaty,0,0,0,0,0,0,24,0,0,0,0
stabilize,0,0,0,0,0,0,0,0,0,7,0
internally,0,0,1,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,2,0,0,3,0
male,4,0,0,0,0,0,0,0,0,0,0
rebellious,3,0,0,0,0,0,0,0,0,0,0
dissatisfy,0,0,0,0,0,0,0,0,0,1,0
hail,0,0,0,0,0,0,0,0,0,5,0
predicate,0,0,0,0,0,0,0,0,0,2,0
nephew,0,0,0,0,0,0,4,0,0,0,0
titular,1,0,0,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,7,0
actual,3,0,0,0,0,0,0,0,0,0,0
subsequent,9,0,0,0,0,0,0,0,0,0,0
disparate,1,0,0,0,0,0,0,0,0,0,0
rebellion,0,0,0,0,0,0,9,0,0,0,0
depose,0,0,0,0,0,0,0,0,0,5,0
intermittently,0,0,2,0,0,0,0,0,0,0,0
actually,0,0,5,0,0,0,0,0,0,0,0
execute,0,0,0,0,0,0,0,0,0,8,0
opponent,0,0,0,0,0,0,4,0,0,0,0
massacre,0,0,0,0,0,0,1,0,0,0,0
uncle,0,0,0,0,0,0,4,0,0,0,0
caste,0,0,0,0,0,0,1,0,0,0,0
render,0,0,0,0,0,0,0,0,0,3,0
expense,0,0,0,0,0,0,3,0,0,0,0
prescribe,0,0,0,0,0,0,0,0,0,1,0
exempt,2,0,0,0,0,0,0,0,0,2,0
forefather,0,0,0,0,0,0,1,0,0,0,0
exemption,0,0,0,0,0,0,2,0,0,0,0
title,0,0,0,0,0,0,5,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,5,0
commemorate,0,0,0,0,0,0,0,0,0,1,0
apart,0,0,3,0,0,0,0,0,0,0,0
cluster,0,0,0,0,0,0,0,0,0,2,0
freehold,0,0,0,0,0,0,2,0,0,0,0
copyhold,0,0,0,0,0,0,4,0,0,0,0
copyholde,0,0,0,0,0,0,0,0,0,1,0
outbreak,0,0,0,0,0,0,6,0,0,0,0
expropriation,0,0,0,0,0,0,3,0,0,0,0
shortage,0,0,0,0,0,0,5,0,0,0,0
drop,0,0,0,0,0,0,3,0,0,8,0
respond,0,0,0,0,0,0,0,0,0,3,0
crisis,0,0,0,0,0,0,22,0,0,0,0
vornedskab,0,0,0,0,0,0,0,0,0,0,1
serfdom,0,0,0,0,0,0,2,0,0,0,0
tie,0,0,0,0,0,0,3,0,0,3,0
prosper,0,0,0,0,0,0,0,0,0,2,0
burgher,0,0,0,0,0,0,7,0,0,0,0
townspeople,0,0,0,0,0,0,1,0,0,0,0
fortify,0,0,0,0,0,0,0,0,0,4,0
internal,10,0,0,0,0,0,0,0,0,0,0
citizenship,0,0,0,0,0,0,4,0,0,0,0
reformation,0,0,0,0,0,0,1,0,0,0,0
revolution,0,0,0,0,0,0,3,0,0,0,0
heresy,0,0,0,0,0,0,3,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,1,0
predominantly,0,0,4,0,0,0,0,0,0,0,0
postpone,0,0,0,0,0,0,0,0,0,2,0
fear,0,0,0,0,0,0,3,0,0,5,0
obvious,2,0,0,0,0,0,0,0,0,0,0
candidate,0,0,0,0,0,0,12,0,0,0,0
immediately,0,0,11,0,0,0,0,0,0,0,0
sponsor,0,0,0,0,0,0,0,0,0,2,0
mayor,0,0,0,0,0,0,1,0,0,0,0
pretext,0,0,0,0,0,0,1,0,0,0,0
mercantile,2,0,0,0,0,0,0,0,0,0,0
supremacy,0,0,0,0,0,0,4,0,0,0,0
landing,0,0,0,0,0,0,1,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,1,0
subdue,0,0,0,0,0,0,0,0,0,1,0
holdout,0,0,0,0,0,0,1,0,0,0,0
capitulate,0,0,0,0,0,0,0,0,0,4,0
arrest,0,0,0,0,0,0,1,0,0,5,0
finalize,0,0,0,0,0,0,0,0,0,1,0
assert,0,0,0,0,0,0,0,0,0,2,0
negotiate,0,0,0,0,0,0,0,0,0,11,0
differ,0,0,0,0,0,0,0,0,0,1,0
slightly,0,0,4,0,0,0,0,0,0,0,0
accordance,0,0,0,0,0,0,8,0,0,0,0
hereditary,5,0,0,0,0,0,0,0,0,0,0
provision,0,0,0,0,0,0,5,0,0,0,0
omit,0,0,0,0,0,0,0,0,0,1,0
elective,1,0,0,0,0,0,0,0,0,0,0
decisively,0,0,2,0,0,0,0,0,0,0,0
elimination,0,0,0,0,0,0,3,0,0,0,0
chancery,0,0,0,0,0,0,1,0,0,0,0
reserve,0,0,0,0,0,0,1,0,0,4,0
peaceful,3,0,0,0,0,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,8,0
absolutism,0,0,0,0,0,0,7,0,0,0,0
reinstate,0,0,0,0,0,0,0,0,0,2,0
convince,0,0,0,0,0,0,0,0,0,3,0
conclusion,0,0,0,0,0,0,2,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,2,0
fix,0,0,0,0,0,0,0,0,0,2,0
ship,0,0,0,0,0,0,10,0,0,2,0
tonnage,0,0,0,0,0,0,1,0,0,0,0
disposal,0,0,0,0,0,0,2,0,0,0,0
efficient,2,0,0,0,0,0,0,0,0,0,0
financial,11,0,0,0,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,3,0,0,5,0
navy,0,0,0,0,0,0,11,0,0,0,0
aristocratic,1,0,0,0,0,0,0,0,0,0,0
chancellor,0,0,0,0,0,0,6,0,0,0,0
respect,0,0,0,0,0,0,1,0,0,2,0
dynamic,2,0,0,0,0,0,0,0,0,0,0
initiative,0,0,0,0,0,0,5,0,0,0,0
possession,0,0,0,0,0,0,7,0,0,0,0
invest,0,0,0,0,0,0,0,0,0,6,0
colony,0,0,0,0,0,0,1,0,0,0,0
erect,0,0,0,0,0,0,0,0,0,1,0
monumental,3,0,0,0,0,0,0,0,0,0,0
react,0,0,0,0,0,0,0,0,0,2,0
intervene,0,0,0,0,0,0,0,0,0,5,0
broad,9,0,1,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,0,4,0,0,0,0
counterweight,0,0,0,0,0,0,1,0,0,0,0
disastrous,2,0,0,0,0,0,0,0,0,0,0
devastating,2,0,0,0,0,0,0,0,0,0,0
occupation,0,0,0,0,0,0,15,0,0,0,0
reversal,0,0,0,0,0,0,2,0,0,0,0
promotion,0,0,0,0,0,0,1,0,0,0,0
drama,0,0,0,0,0,0,12,0,0,0,0
poetry,0,0,0,0,0,0,4,0,0,0,0
reality,0,0,0,0,0,0,6,0,0,0,0
catastrophe,0,0,0,0,0,0,2,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,4,0
curtail,0,0,0,0,0,0,0,0,0,4,0
hostility,0,0,0,0,0,0,3,0,0,0,0
exceptionally,0,0,1,0,0,0,0,0,0,0,0
march,0,0,0,0,0,0,0,0,0,3,0
frozen,1,0,0,0,0,0,0,0,0,0,0
sound,0,0,0,0,0,0,4,0,0,0,0
humiliating,1,0,0,0,0,0,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,0,4,0
portrait,0,0,0,0,0,0,2,0,0,0,0
trouble,0,0,0,0,0,0,1,0,0,0,0
resounding,2,0,0,0,0,0,0,0,0,0,0
cede,0,0,0,0,0,0,0,0,0,14,0
corn,0,0,0,0,0,0,1,0,0,0,0
warning,0,0,0,0,0,0,1,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,6,0
dutch,5,0,0,0,0,0,0,0,0,0,0
suddenly,0,0,3,0,0,0,0,0,0,0,0
illness,0,0,0,0,0,0,2,0,0,0,0
scapegoat,0,0,0,0,0,0,1,0,0,0,0
coup,0,0,0,0,0,0,5,0,0,0,4
absolute,9,0,0,0,0,0,0,0,0,0,0
debacle,0,0,0,0,0,0,1,0,0,0,0
proof,0,0,0,0,0,0,1,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,4,0
anger,0,0,0,0,0,0,1,0,0,1,0
situation,0,0,0,0,0,0,11,0,0,0,0
councillor,0,0,0,0,0,0,1,0,0,0,0
draft,0,0,0,0,0,0,1,0,0,2,0
eliminate,0,0,0,0,0,0,0,0,0,8,0
proclaim,0,0,0,0,0,0,0,0,0,4,0
facto,0,0,0,0,0,0,0,0,0,0,3
inheritance,0,0,0,0,0,0,3,0,0,0,0
modification,0,0,0,0,0,0,1,0,0,0,0
bureaucracy,0,0,0,0,0,0,6,0,0,0,0
access,0,0,0,0,0,0,7,0,0,0,0
college,0,0,0,0,0,0,6,0,0,0,0
chancellery,0,0,0,0,0,0,1,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,1,0
commerce,0,0,0,0,0,0,5,0,0,0,0
unchanged,2,0,0,0,0,0,0,0,0,0,0
pain,0,0,0,0,0,0,1,0,0,0,0
governor,0,0,0,0,0,0,12,0,0,0,0
sale,0,0,0,0,0,0,1,0,0,0,0
bourgeois,1,0,0,0,0,0,0,0,0,0,0
compensate,0,0,0,0,0,0,0,0,0,2,0
productivity,0,0,0,0,0,0,3,0,0,0,0
surveyor,0,0,0,0,0,0,1,0,0,0,0
nationwide,3,0,1,0,0,0,0,0,0,0,0
overhaul,0,0,0,0,0,0,0,0,0,1,0
regularize,0,0,0,0,0,0,0,0,0,1,0
codify,0,0,0,0,0,0,0,0,0,1,0
recapture,0,0,0,0,0,0,0,0,0,4,0
precede,0,0,0,0,0,0,0,0,0,1,0
safeguard,0,0,0,0,0,0,0,0,0,6,0
necessitate,0,0,0,0,0,0,0,0,0,3,0
vital,7,0,0,0,0,0,0,0,0,0,0
timber,0,0,0,0,0,0,11,0,0,0,0
bow,0,0,0,0,0,0,1,0,0,1,0
armed,6,0,0,0,0,0,0,0,0,0,0
neutrality,0,0,0,0,0,0,18,0,0,0,0
princess,0,0,0,0,0,0,3,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,10,0
hostile,5,0,0,0,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,14,0
annoyance,0,0,0,0,0,0,1,0,0,0,0
french,9,0,0,0,0,0,0,0,0,0,0
revolutionary,7,0,0,0,0,0,2,0,0,0,0
unimpeded,2,0,0,0,0,0,0,0,0,0,0
placate,0,0,0,0,0,0,0,0,0,1,0
poor,5,0,0,0,0,0,0,0,0,0,0
mercantilist,2,0,0,0,0,0,0,0,0,0,0
theory,0,0,0,0,0,0,1,0,0,0,0
lack,0,0,0,0,0,0,3,0,0,4,0
strategic,4,0,0,0,0,0,0,0,0,0,0
outlet,0,0,0,0,0,0,2,0,0,0,0
inferior,1,0,0,0,0,0,0,0,0,0,0
oxen,0,0,0,0,0,0,1,0,0,0,0
transit,0,0,0,0,0,0,5,0,0,0,0
productive,2,0,0,0,0,0,0,0,0,0,0
landlord,0,0,0,0,0,0,11,0,0,0,0
arable,3,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,11,0
participate,0,0,0,0,0,0,0,0,0,9,0
corvée,0,0,0,0,0,0,0,0,0,0,2
obligatory,1,0,0,0,0,0,0,0,0,0,0
week,0,0,0,0,0,0,6,0,0,0,0
landless,2,0,0,0,0,0,0,0,0,0,0
cottar,0,0,0,0,0,0,1,0,0,0,0
farmland,0,0,0,0,0,0,7,0,0,0,0
copy,0,0,0,0,0,0,2,0,0,0,0
permission,0,0,0,0,0,0,1,0,0,0,0
conscription,0,0,0,0,0,0,4,0,0,0,0
cottage,0,0,0,0,0,0,2,0,0,0,0
improvement,0,0,0,0,0,0,6,0,0,0,0
expire,0,0,0,0,0,0,0,0,0,1,0
petty,1,0,0,0,0,0,0,0,0,0,0
hog,0,0,0,0,0,0,1,0,0,0,0
raiser,0,0,0,0,0,0,1,0,0,0,0
exportable,1,0,0,0,0,0,0,0,0,0,0
surplus,0,0,0,0,0,0,4,0,0,0,0
physiocrat,0,0,0,0,0,0,1,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,3,0
seed,0,0,0,0,0,0,1,0,0,0,0
necessary,6,0,0,0,0,0,0,0,0,0,0
tillage,0,0,0,0,0,0,1,0,0,0,0
glebes,0,0,0,0,0,0,0,0,0,0,1
enlightened,2,0,0,0,0,0,0,0,0,0,0
pastor,0,0,0,0,0,0,2,0,0,0,0
enclosure,0,0,0,0,0,0,6,0,0,0,0
institute,0,0,0,0,0,0,0,0,0,7,0
enclose,0,0,0,0,0,0,0,0,0,1,0
fence,0,0,0,0,0,0,1,0,0,0,0
hedge,0,0,0,0,0,0,1,0,0,0,0
similar,7,0,0,0,0,0,0,0,0,0,0
experiment,0,0,0,0,0,0,2,0,0,2,0
disseminate,0,0,0,0,0,0,0,0,0,2,0
jurist,0,0,0,0,0,0,2,0,0,0,0
incapable,1,0,0,0,0,0,0,0,0,0,0
sweeping,1,0,0,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,0,1,0,0,0,0
back,0,0,0,0,0,0,0,0,0,2,0
loan,0,0,0,0,0,0,6,0,0,1,0
adscription,0,0,0,0,0,0,2,0,0,0,0
tying,0,0,0,0,0,0,1,0,0,0,0
commission,0,0,0,0,0,0,6,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,0,7,0
rapid,8,0,0,0,0,0,1,0,0,0,0
survey,0,0,0,0,0,0,0,0,0,1,0
landowne,0,0,0,0,0,0,0,0,0,1,0
assure,0,0,0,0,0,0,0,0,0,3,0
continuous,6,0,0,0,0,0,0,0,0,0,0
politician,0,0,0,0,0,0,16,0,0,0,0
insight,0,0,0,0,0,0,1,0,0,0,0
inflation,0,0,0,0,0,0,8,0,0,0,0
allocation,0,0,0,0,0,0,1,0,0,0,0
guide,0,0,0,0,0,0,0,0,0,3,0
landownership,0,0,0,0,0,0,1,0,0,0,0
effective,3,0,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,2,0
quality,0,0,0,0,0,0,3,0,0,0,0
champion,0,0,0,0,0,0,1,0,0,2,0
agrarian,8,0,0,0,0,0,0,0,0,0,0
liberation,0,0,0,0,0,0,4,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,3,0
conduct,0,0,0,0,0,0,0,0,0,5,0
ease,0,0,0,0,0,0,0,0,0,1,0
persuade,0,0,0,0,0,0,0,0,0,7,0
bond,0,0,0,0,0,0,1,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,2,0
dismiss,0,0,0,0,0,0,0,0,0,2,0
post,2,0,0,0,0,0,19,0,0,0,0
aftermath,0,0,0,0,0,0,2,0,0,0,0
domestically,0,0,1,0,0,0,0,0,0,0,0
liberalism,0,0,0,0,0,0,3,0,0,0,0
nationalism,0,0,0,0,0,0,5,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,1,0
naval,3,0,0,0,0,0,0,0,0,0,0
compromise,0,0,0,0,0,0,6,0,0,2,0
fail,0,0,0,0,0,0,0,0,0,8,0
belligerent,2,0,0,0,0,0,1,0,0,0,0
worsen,0,0,0,0,0,0,0,0,0,4,0
diplomacy,0,0,0,0,0,0,1,0,0,0,0
bombard,0,0,0,0,0,0,0,0,0,1,0
grenade,0,0,0,0,0,0,1,0,0,0,0
incendiary,1,0,0,0,0,0,0,0,0,0,0
bomb,0,0,0,0,0,0,1,0,0,0,0
prepared,1,0,0,0,0,0,0,0,0,0,0
expropriate,0,0,0,0,0,0,0,0,0,1,0
response,0,0,0,0,0,0,4,0,0,0,0
shipment,0,0,0,0,0,0,1,0,0,0,0
somewhat,0,0,5,0,0,0,0,0,0,0,0
relax,0,0,0,0,0,0,0,0,0,2,0
isolation,0,0,0,0,0,0,1,0,0,0,0
hunger,0,0,0,0,0,0,1,0,0,0,0
necessity,0,0,0,0,0,0,2,0,0,0,0
dependency,0,0,0,0,0,0,1,0,0,0,0
prospect,0,0,0,0,0,0,3,0,0,0,0
promptly,0,0,1,0,0,0,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,0,2,0
implement,0,0,0,0,0,0,0,0,0,6,0
panic,0,0,0,0,0,0,0,0,0,1,0
firebomb,0,0,0,0,0,0,1,0,0,0,0
set,0,0,0,0,0,0,1,0,0,10,0
ablaze,1,0,0,0,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,1,0,0,2,0
catastrophic,1,0,0,0,0,0,0,0,0,0,0
seriously,0,0,1,0,0,0,0,0,0,0,0
widespread,6,0,0,0,0,0,0,0,0,0,0
resume,0,0,0,0,0,0,0,0,0,4,0
devastate,0,0,0,0,0,0,0,0,0,3,0
declaration,0,0,0,0,0,0,6,0,0,0,0
considerable,13,0,0,0,0,0,0,0,0,0,0
deprive,0,0,0,0,0,0,0,0,0,1,0
auctioning,0,0,0,0,0,0,1,0,0,0,0
implementation,0,0,0,0,0,0,6,0,0,0,0
standstill,0,0,0,0,0,0,3,0,0,0,0
banknote,0,0,0,0,0,0,1,0,0,0,0
decidedly,0,0,1,0,0,0,0,0,0,0,0
autocracy,0,0,0,0,0,0,1,0,0,0,0
regularly,0,0,5,0,0,0,0,0,0,0,0
convene,0,0,0,0,0,0,0,0,0,6,0
strongly,0,0,6,0,0,0,0,0,0,0,0
conservative,17,0,0,0,0,0,3,0,0,0,0
colleague,0,0,0,0,0,0,1,0,0,0,0
plead,0,0,0,0,0,0,0,0,0,1,0
leading,3,0,0,0,0,0,0,0,0,0,0
consultative,2,0,0,0,0,0,0,0,0,0,0
advisory,2,0,0,0,0,0,0,0,0,0,0
academic,4,0,0,0,0,0,0,0,0,0,0
journal,0,0,0,0,0,0,2,0,0,0,0
spokesman,0,0,0,0,0,0,2,0,0,0,0
ripe,2,0,0,0,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,5,0
modernize,0,0,0,0,0,0,0,0,0,3,0
voice,0,0,0,0,0,0,2,0,0,0,0
agitator,0,0,0,0,0,0,2,0,0,0,0
adversary,0,0,0,0,0,0,1,0,0,0,0
instal,0,0,0,0,0,0,0,0,0,1,0
newly,0,0,4,0,0,0,0,0,0,0,0
constituent,1,0,0,0,0,0,0,0,0,0,0
summon,0,0,0,0,0,0,0,0,0,1,0
abolish,0,0,0,0,0,0,0,0,0,10,0
chamber,0,0,0,0,0,0,22,0,0,0,0
legislative,4,0,0,0,0,0,0,0,0,0,0
independently,0,0,2,0,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,1,0,0,6,0
judicial,4,0,0,0,0,0,0,0,0,0,0
inflame,0,0,0,0,0,0,0,0,0,1,0
linguistically,0,0,1,0,0,0,0,0,0,0,0
autocratic,1,0,0,0,0,0,0,0,0,0,0
affiliation,0,0,0,0,0,0,3,0,0,0,0
officially,0,0,7,0,0,0,0,0,0,0,0
aid,0,0,0,0,0,0,7,0,0,4,0
apply,0,0,0,0,0,0,0,0,0,7,0
pan,6,0,0,0,0,0,0,0,0,0,0
scandinavianism,1,0,0,0,0,0,1,0,0,0,0
constant,3,0,0,0,0,0,0,0,0,0,0
interference,0,0,0,0,0,0,2,0,0,0,0
matter,0,0,0,0,0,0,12,0,0,0,0
replacement,0,0,0,0,0,0,2,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,1,0
preoccupy,0,0,0,0,0,0,0,0,0,1,0
polish,3,0,0,0,0,0,0,0,0,0,0
expectation,0,0,0,0,0,0,1,0,0,0,0
contravention,0,0,0,0,0,0,1,0,0,0,0
consequent,1,0,0,0,0,0,0,0,0,0,0
electoral,6,0,0,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,0,12,0,0,0,0
distinctly,0,0,1,0,0,0,0,0,0,0,0
leaning,0,0,0,0,0,0,1,0,0,0,0
merge,0,0,0,0,0,0,0,0,0,4,0
counter,0,0,0,0,0,0,0,0,0,4,0
spectrum,0,0,0,0,0,0,3,0,0,0,0
strictly,0,0,5,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,7,0
opposing,1,0,0,0,0,0,0,0,0,0,0
provisory,1,0,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,5,0
democracy,0,0,0,0,0,0,5,0,0,0,0
offshoot,0,0,0,0,0,0,1,0,0,0,0
franco,1,0,0,0,0,0,0,0,0,0,0
unified,1,0,0,0,0,0,0,0,0,0,0
radical,7,0,0,0,0,0,1,0,0,0,0
viewpoint,0,0,0,0,0,0,4,0,0,0,0
disarmament,0,0,0,0,0,0,3,0,0,0,0
popularity,0,0,0,0,0,0,3,0,0,0,0
context,0,0,0,0,0,0,1,0,0,0,0
dramatically,0,0,3,0,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,2,0,0,0,0
steamship,0,0,0,0,0,0,2,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,0,2,0
importation,0,0,0,0,0,0,1,0,0,0,0
steady,3,0,0,0,0,0,0,0,0,0,0
stream,0,0,0,0,0,0,2,0,0,0,0
smallholder,0,0,0,0,0,0,3,0,0,0,0
slaughterhouse,0,0,0,0,0,0,1,0,0,0,0
butter,0,0,0,0,0,0,3,0,0,0,0
bacon,0,0,0,0,0,0,1,0,0,0,0
consume,0,0,0,0,0,0,0,0,0,2,0
flexibility,0,0,0,0,0,0,2,0,0,0,0
assess,0,0,0,0,0,0,0,0,0,1,0
embroil,0,0,0,0,0,0,0,0,0,3,0
swiftly,0,0,1,0,0,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,5,0
correspond,0,0,0,0,0,0,0,0,0,1,0
conformity,0,0,0,0,0,0,1,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,2,0
parochial,1,0,0,0,0,0,0,0,0,0,0
democratize,0,0,0,0,0,0,0,0,0,1,0
criterion,0,0,0,0,0,0,1,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0,0
united,5,0,0,0,0,0,0,0,0,0,0
faction,0,0,0,0,0,0,10,0,0,0,0
revise,0,0,0,0,0,0,0,0,0,6,0
privileged,1,0,0,0,0,0,0,0,0,0,0
franchise,0,0,0,0,0,0,6,0,0,0,0
revoke,0,0,0,0,0,0,0,0,0,2,0
qualify,0,0,0,0,0,0,0,0,0,1,0
farmhand,0,0,0,0,0,0,1,0,0,0,0
constituency,0,0,0,0,0,0,2,0,0,0,0
redistribute,0,0,0,0,0,0,0,0,0,1,0
intend,0,0,0,0,0,0,0,0,0,3,0
attitude,0,0,0,0,0,0,3,0,0,0,0
aware,2,0,0,0,0,0,0,0,0,0,0
loathing,0,0,0,0,0,0,1,0,0,0,0
friction,0,0,0,0,0,0,1,0,0,0,0
tension,0,0,0,0,0,0,4,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0,0
benevolent,1,0,0,0,0,0,0,0,0,0,0
disagreement,0,0,0,0,0,0,1,0,0,0,0
unreconciled,1,0,0,0,0,0,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,2,0
edition,0,0,0,0,0,0,2,0,0,0,0
vulnerable,2,0,0,0,0,0,0,0,0,0,0
unrestricted,2,0,0,0,0,0,0,0,0,0,0
submarine,0,0,0,0,0,0,3,0,0,0,0
reorient,0,0,0,0,0,0,0,0,0,2,0
deficit,0,0,0,0,0,0,9,0,0,0,0
ration,0,0,0,0,0,0,0,0,0,1,0
consumer,0,0,0,0,0,0,5,0,0,0,0
clause,0,0,0,0,0,0,2,0,0,0,0
principle,0,0,0,0,0,0,7,0,0,0,0
determination,0,0,0,0,0,0,2,0,0,0,0
plebiscite,0,0,0,0,0,0,2,0,0,0,0
discontent,0,0,0,0,0,0,1,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,5,0
drawing,0,0,0,0,0,0,1,0,0,0,0
dissatisfaction,0,0,0,0,0,0,2,0,0,0,0
wartime,1,0,0,0,0,0,0,0,0,0,0
restriction,0,0,0,0,0,0,8,0,0,0,0
democratically,0,0,1,0,0,0,0,0,0,0,0
