word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
nailing,0,0,0,0,2,0,0,0,0,0
bonding,0,0,0,0,1,0,0,0,0,0
adhesive,1,0,0,0,1,0,0,0,0,0
urinal,0,0,0,0,1,0,0,0,0,0
everyday,12,0,0,0,1,0,0,0,0,0
designate,0,0,0,0,0,0,0,0,1,0
technical,4,0,0,0,0,0,0,0,0,0
emphasis,0,0,0,0,2,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,0,2,0
technological,2,0,0,0,0,0,0,0,0,0
symbolism,0,0,0,0,9,0,0,0,0,0
safe,1,0,0,0,0,0,0,0,0,0
reasonably,0,0,2,0,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0,0
restricted,2,0,0,0,0,0,0,0,0,0
oxyacetylene,0,0,0,0,1,0,0,0,0,0
torch,0,0,0,0,1,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,1,0
forging,0,0,0,0,2,0,0,0,0,0
pioneer,0,0,0,0,3,0,0,0,1,0
exponent,0,0,0,0,2,0,0,0,0,0
sophisticated,2,0,0,0,0,0,0,0,0,0
electric,1,0,0,0,0,0,0,0,0,0
flame,0,0,0,0,1,0,0,0,0,0
mild,1,0,0,0,0,0,0,0,0,0
braze,0,0,0,0,0,0,0,0,1,0
parent,0,0,0,0,2,0,0,0,0,0
nonferrous,1,0,0,0,0,0,0,0,0,0
hammering,0,0,0,0,1,0,0,0,0,0
skeletal,1,0,0,0,0,0,0,0,0,0
extended,2,0,0,0,0,0,0,0,0,0
minimalist,2,0,0,0,0,0,0,0,0,0
textural,1,0,0,0,0,0,0,0,0,0
romantic,2,0,0,0,0,0,0,0,0,0
outline,0,0,0,0,6,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,1,0
proof,1,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,3,0
totally,0,0,1,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,9,0
continent,0,0,0,0,4,0,0,0,0,0
brush,0,0,0,0,1,0,0,0,2,0
resultant,1,0,0,0,0,0,0,0,0,0
duct,0,0,0,0,3,0,0,0,0,0
vent,0,0,0,0,1,0,0,0,0,0
noxious,1,0,0,0,0,0,0,0,0,0
fit,1,0,0,0,0,0,0,0,6,0
adjust,0,0,0,0,0,0,0,0,1,0
pin,0,0,0,0,2,0,0,0,0,0
invert,0,0,0,0,0,0,0,0,1,0
oven,0,0,0,0,1,0,0,0,0,0
heating,0,0,0,0,1,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,3,0
cool,2,0,0,0,0,0,0,0,1,0
subsequent,4,0,0,0,0,0,0,0,0,0
reassemble,0,0,0,0,0,0,0,0,3,0
waste,0,0,0,0,1,0,0,0,0,0
reverse,0,0,0,0,1,0,0,0,1,0
flexible,4,0,0,0,0,0,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,1,0
complexity,0,0,0,0,1,0,0,0,0,0
undercutting,0,0,0,0,2,0,0,0,0,0
ten,0,0,0,0,2,0,0,0,0,0
hundred,0,0,0,0,2,0,0,0,0,0
laborious,1,0,0,0,0,0,0,0,0,0
gelatin,0,0,0,0,1,0,0,0,0,0
vinyl,0,0,0,0,2,0,0,0,0,0
undercut,1,0,0,0,1,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,1,0
narrow,5,0,0,0,0,0,0,0,0,0
investment,0,0,0,0,2,0,0,0,0,0
solidify,0,0,0,0,0,0,0,0,1,0
channel,0,0,0,0,2,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,2,0
filing,0,0,0,0,1,0,0,0,0,0
chasing,0,0,0,0,1,0,0,0,0,0
refined,1,0,0,0,0,0,0,0,0,0
roughness,0,0,0,0,1,0,0,0,0,0
box,0,0,0,0,4,0,0,0,0,0
embed,0,0,0,0,0,0,0,0,1,0
straight,0,0,1,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,1,0
disappear,0,0,0,0,0,0,0,0,2,0
rivet,0,0,0,0,0,0,0,0,1,0
repetition,0,0,0,0,2,0,0,0,0,0
stiffened,1,0,0,0,0,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,2,0
excess,1,0,0,0,0,0,0,0,0,0
separately,0,0,1,0,0,0,0,0,0,0
transpose,0,0,0,0,0,0,0,0,1,0
measurement,0,0,0,0,2,0,0,0,0,0
accurate,2,0,0,0,0,0,0,0,0,0
thorough,1,0,0,0,0,0,0,0,0,0
pointing,0,0,0,0,3,0,0,0,0,0
adjustable,1,0,0,0,0,0,0,0,0,0
pointer,0,0,0,0,1,0,0,0,0,0
corresponding,1,0,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,1,0
drilling,0,0,0,0,1,0,0,0,0,0
gradually,0,0,3,0,0,0,0,0,0,0
enlarged,1,0,0,0,0,0,0,0,0,0
reduced,1,0,0,0,0,0,0,0,0,0
device,0,0,0,0,5,0,0,0,0,0
pantograph,0,0,0,0,1,0,0,0,0,0
instrument,0,0,0,0,1,0,0,0,0,0
predetermine,0,0,0,0,0,0,0,0,1,0
parallelogram,1,0,0,0,0,0,0,0,0,0
minting,0,0,0,0,1,0,0,0,0,0
smoothing,0,0,0,0,1,0,0,0,0,0
polishing,0,0,0,0,1,0,0,0,0,0
grade,0,0,0,0,0,0,0,0,1,0
carborundum,0,0,0,0,1,0,0,0,0,0
emery,0,0,0,0,2,0,0,0,0,0
pumice,0,0,0,0,2,0,0,0,0,0
whiting,0,0,0,0,2,0,0,0,0,0
gloss,0,0,0,0,2,0,0,0,0,0
granular,1,0,0,0,0,0,0,0,0,0
beeswax,0,0,0,0,1,0,0,0,0,0
linseed,0,0,0,0,1,0,0,0,0,0
currently,0,0,1,0,0,0,0,0,0,0
gentle,3,0,0,0,0,0,0,0,0,0
manually,0,0,1,0,0,0,0,0,0,0
wool,0,0,0,0,1,0,0,0,0,0
buffing,0,0,0,0,1,0,0,0,0,0
wheel,0,0,0,0,2,0,0,0,0,0
priming,0,0,0,0,4,0,0,0,0,0
gilding,0,0,0,0,7,0,0,0,0,0
specialist,0,0,0,0,1,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,1,0
flemish,1,0,0,0,0,0,0,0,0,0
constructed,1,0,0,0,0,0,0,0,0,0
grinder,0,0,0,0,1,0,0,0,0,0
sander,0,0,0,0,1,0,0,0,0,0
spray,0,0,0,0,0,0,0,0,1,0
cellulose,0,0,0,0,1,0,0,0,0,0
leaf,0,0,0,0,9,0,0,0,0,0
amalgam,0,0,0,0,2,0,0,0,0,0
mercury,0,0,0,0,5,0,0,0,0,0
del,0,0,0,0,0,0,0,0,0,1
adorn,0,0,0,0,0,0,0,0,7,0
entrance,0,0,0,0,4,0,0,0,0,0
gilder,0,0,0,0,5,0,0,0,0,0
overlay,0,0,0,0,1,0,0,0,0,0
royal,4,0,0,0,0,0,0,0,0,0
mummy,0,0,0,0,1,0,0,0,0,0
ornament,0,0,0,0,7,0,0,0,3,0
masonry,0,0,0,0,4,0,0,0,0,0
palace,0,0,0,0,5,0,0,0,0,0
resplendent,2,0,0,0,0,0,0,0,0,0
pertinent,1,0,0,0,0,0,0,0,0,0
sealing,0,0,0,0,2,0,0,0,0,0
prime,0,0,0,0,0,0,0,0,1,0
pencil,0,0,0,0,1,0,0,0,0,0
chalk,0,0,0,0,1,0,0,0,0,0
desirable,1,0,0,0,0,0,0,0,0,0
adhere,0,0,0,0,0,0,0,0,2,0
fingertip,0,0,0,0,1,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,2,0
millimetre,0,0,0,0,1,0,0,0,0,0
tissue,0,0,0,0,2,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,1,0
detach,0,0,0,0,0,0,0,0,2,0
pick,0,0,0,0,0,0,0,0,4,0
tip,0,0,0,0,2,0,0,0,0,0
electricity,0,0,0,0,1,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,1,0
gently,0,0,1,0,0,0,0,0,0,0
hair,0,0,0,0,1,0,0,0,0,0
pounce,0,0,0,0,0,0,0,0,2,0
wad,0,0,0,0,1,0,0,0,0,0
burnish,0,0,0,0,0,0,0,0,2,0
mesh,0,0,0,0,1,0,0,0,0,0
sieve,0,0,0,0,1,0,0,0,0,0
universally,0,0,1,0,0,0,0,0,0,0
metallic,3,0,0,0,0,0,0,0,0,0
velvet,0,0,0,0,1,0,0,0,0,0
patination,0,0,0,0,1,0,0,0,0,0
corrosive,1,0,0,0,0,0,0,0,0,0
soil,0,0,0,0,1,0,0,0,0,0
immerse,0,0,0,0,0,0,0,0,2,0
rust,0,0,0,0,0,0,0,0,1,0
arrest,0,0,0,0,0,0,0,0,1,0
lacquering,0,0,0,0,1,0,0,0,0,0
electroplating,0,0,0,0,2,0,0,0,0,0
nonmetal,1,0,0,0,0,0,0,0,0,0
chrome,0,0,0,0,1,0,0,0,0,0
nickel,0,0,0,0,1,0,0,0,0,0
familiar,5,0,0,0,0,0,0,0,0,0
anodizing,0,0,0,0,5,0,0,0,0,0
dye,0,0,0,0,1,0,0,0,1,0
metalsmithing,0,0,0,0,1,0,0,0,0,0
etching,0,0,0,0,1,0,0,0,0,0
inlaying,0,0,0,0,1,0,0,0,0,0
enameling,0,0,0,0,1,0,0,0,0,0
shiny,1,0,0,0,0,0,0,0,0,0
mat,0,0,0,0,1,0,0,0,0,0
electrical,2,0,0,0,0,0,0,0,0,0
insulation,0,0,0,0,1,0,0,0,0,0
thermal,1,0,0,0,0,0,0,0,0,0
adhesion,0,0,0,0,1,0,0,0,0,0
electrically,0,0,1,0,0,0,0,0,0,0
film,0,0,0,0,3,0,0,0,0,0
aqueous,1,0,0,0,0,0,0,0,0,0
anode,0,0,0,0,1,0,0,0,0,0
electrolytic,1,0,0,0,0,0,0,0,0,0
porousness,0,0,0,0,1,0,0,0,0,0
flexibility,0,0,0,0,1,0,0,0,0,0
electrolyte,0,0,0,0,1,0,0,0,0,0
current,0,0,0,0,3,0,0,0,0,0
processing,0,0,0,0,1,0,0,0,0,0
percent,0,0,0,0,1,0,0,0,0,0
bath,0,0,0,0,1,0,0,0,0,0
oxidation,0,0,0,0,1,0,0,0,0,0
anodize,0,0,0,0,0,0,0,0,1,0
giftware,0,0,0,0,1,0,0,0,0,0
home,0,0,0,0,6,0,0,0,0,0
appliance,0,0,0,0,1,0,0,0,0,0
mosaic,0,0,0,0,3,0,0,0,0,0
mother,0,0,0,0,1,0,0,0,0,0
pearl,0,0,0,0,1,0,0,0,0,0
turquoise,0,0,0,0,1,0,0,0,0,0
coral,0,0,0,0,1,0,0,0,0,0
garden,0,0,0,0,15,0,0,0,0,0
park,0,0,0,0,2,0,0,0,0,0
isolate,0,0,0,0,0,0,0,0,1,0
opportunity,0,0,0,0,2,0,0,0,0,0
sided,1,0,0,0,0,0,0,0,0,0
hardly,0,0,1,0,0,0,0,0,0,0
sixteenth,1,0,0,0,0,0,0,0,0,0
visibility,0,0,0,0,1,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,1,0
walk,0,0,0,0,0,0,0,0,6,0
grasp,0,0,0,0,0,0,0,0,1,0
unfold,0,0,0,0,0,0,0,0,2,0
multidirectional,1,0,0,0,0,0,0,0,0,0
pierce,0,0,0,0,0,0,0,0,1,0
dispose,0,0,0,0,0,0,0,0,1,0
metre,0,0,0,0,14,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,3,0
freestande,0,0,0,0,0,0,0,0,1,0
outcrop,0,0,0,0,1,0,0,0,0,0
netsuke,0,0,0,0,1,0,0,0,0,0
toggle,0,0,0,0,1,0,0,0,0,0
fasten,0,0,0,0,0,0,0,0,1,0
pouch,0,0,0,0,1,0,0,0,0,0
purse,0,0,0,0,1,0,0,0,0,0
kimono,0,0,0,0,1,0,0,0,0,0
sash,0,0,0,0,1,0,0,0,0,0
formal,3,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,3,0,0,0,0,0
lateral,1,0,0,0,0,0,0,0,0,0
pedimental,2,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,4,0
superbly,0,0,2,0,0,0,0,0,0,0
perpendicular,1,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,1,0,0,0,0,0
intelligible,2,0,0,0,0,0,0,0,0,0
seventeenth,1,0,0,0,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,1,0
coherent,1,0,0,0,0,0,0,0,0,0
viewpoint,0,0,0,0,1,0,0,0,0,0
active,3,0,0,0,0,0,0,0,0,0
narrative,1,0,0,0,6,0,0,0,0,0
rear,0,0,0,0,1,0,0,0,0,0
tomb,0,0,0,0,11,0,0,0,0,0
flourished,2,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,0,0,1,0
goddess,0,0,0,0,5,0,0,0,0,0
tunic,0,0,0,0,1,0,0,0,0,0
aegis,0,0,0,0,1,0,0,0,0,0
helmet,0,0,0,0,3,0,0,0,0,0
victory,0,0,0,0,6,0,0,0,0,0
spear,0,0,0,0,2,0,0,0,0,0
left,0,0,0,0,3,0,0,0,0,0
decorated,2,0,0,0,0,0,0,0,0,0
shield,0,0,0,0,2,0,0,0,0,0
serpent,0,0,0,0,2,0,0,0,0,0
description,0,0,0,0,2,0,0,0,0,0
library,0,0,0,0,2,0,0,0,0,0
writer,0,0,0,0,3,0,0,0,0,0
seat,0,0,0,0,0,0,0,0,1,0
throne,0,0,0,0,2,0,0,0,0,0
sceptre,0,0,0,0,1,0,0,0,0,0
flesh,0,0,0,0,1,0,0,0,0,0
drapery,0,0,0,0,7,0,0,0,0,0
throneback,0,0,0,0,1,0,0,0,0,0
seven,0,0,0,0,0,1,0,0,0,0
genius,0,0,0,0,3,0,0,0,0,0
pediment,0,0,0,0,11,0,0,0,0,0
band,0,0,0,0,5,0,0,0,0,0
ceremonial,5,0,0,0,0,0,0,0,0,0
procession,0,0,0,0,1,0,0,0,0,0
priest,0,0,0,0,2,0,0,0,0,0
elder,0,0,0,0,1,0,0,0,0,0
sacrifice,0,0,0,0,1,0,0,0,1,0
bearer,0,0,0,0,1,0,0,0,0,0
cattle,0,0,0,0,2,0,0,0,0,0
soldier,0,0,0,0,4,0,0,0,0,0
maiden,0,0,0,0,1,0,0,0,0,0
undetailed,1,0,0,0,0,0,0,0,0,0
vividly,0,0,1,0,0,0,0,0,0,0
alive,2,0,0,0,0,0,0,0,0,0
rider,0,0,0,0,1,0,0,0,0,0
graceful,4,0,0,0,0,0,0,0,0,0
rhythmical,1,0,0,0,0,0,0,0,0,0
portico,0,0,0,0,1,0,0,0,0,0
combat,0,0,0,0,1,0,0,0,0,0
east,0,0,0,0,3,0,0,0,0,0
west,1,0,0,0,3,0,0,0,0,0
judge,0,0,0,0,0,0,0,0,2,0
skillfully,0,0,1,0,0,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,2,0
contest,0,0,0,0,1,0,0,0,0,0
miraculous,1,0,0,0,0,0,0,0,0,0
accessory,0,0,0,0,4,0,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0,0
merely,0,0,5,0,0,0,0,0,0,0
pictorially,0,0,1,0,0,0,0,0,0,0
realistically,0,0,2,0,0,0,0,0,0,0
graphic,1,0,0,0,0,0,0,0,0,0
convention,0,0,0,0,1,0,0,0,0,0
possibly,0,0,2,0,0,0,0,0,0,0
slight,4,0,0,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,1,0
finite,1,0,0,0,0,0,0,0,0,0
impenetrable,1,0,0,0,0,0,0,0,0,0
barrier,0,0,0,0,1,0,0,0,0,0
condense,0,0,0,0,0,0,0,0,1,0
bas,0,0,0,0,3,0,0,0,0,0
continuous,5,0,0,0,0,0,0,0,0,0
sunken,2,0,0,0,0,0,0,0,0,0
incised,1,0,0,0,0,0,0,0,0,0
coelanaglyphic,0,0,0,0,1,0,0,0,0,0
intaglio,0,0,0,0,5,0,0,0,0,0
exclusively,0,0,2,0,0,0,0,0,0,0
incise,0,0,0,0,0,0,0,0,3,0
untouched,1,0,0,0,0,0,0,0,0,0
contour,0,0,0,0,3,0,0,0,0,0
continuity,0,0,0,0,1,0,0,0,0,0
show,0,0,0,0,0,0,0,0,13,0
convincing,1,0,0,0,0,0,0,0,0,0
draftsmanship,0,0,0,0,1,0,0,0,0,0
empirically,0,0,1,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,0,1,0
rule,0,0,0,0,3,0,0,0,0,0
mathematically,0,0,1,0,0,0,0,0,0,0
circumference,0,0,0,0,1,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0,3,0
seal,0,0,0,0,2,0,0,0,0,0
imprint,0,0,0,0,1,0,0,0,0,0
mesopotamian,1,0,0,0,0,0,0,0,0,0
technically,0,0,1,0,0,0,0,0,0,0
silhouette,0,0,0,0,3,0,0,0,0,0
unaltered,1,0,0,0,0,0,0,0,0,0
partly,0,0,3,0,0,0,0,0,0,0
pale,1,0,0,0,0,0,0,0,0,0
embellish,0,0,0,0,0,0,0,0,1,0
baptismal,1,0,0,0,0,0,0,0,0,0
font,0,0,0,0,2,0,0,0,0,0
necessity,0,0,0,0,1,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,2,0
foreground,0,0,0,0,1,0,0,0,0,0
middle,2,0,0,0,0,0,0,0,0,0
connected,1,0,0,0,0,0,0,0,0,0
offshoot,0,0,0,0,1,0,0,0,0,0
persistence,0,0,0,0,1,0,0,0,0,0
failure,0,0,0,0,1,0,0,0,0,0
pace,0,0,0,0,1,0,0,0,0,0
event,0,0,0,0,5,0,0,0,0,0
fixed,1,0,0,0,0,0,0,0,0,0
permanence,0,0,0,0,1,0,0,0,0,0
motion,0,0,0,0,2,0,0,0,0,0
gallop,0,0,0,0,0,0,0,0,1,0
spiral,2,0,0,0,3,0,0,0,0,0
undulate,0,0,0,0,0,0,0,0,1,0
curve,0,0,0,0,1,0,0,0,0,0
kineticism,0,0,0,0,1,0,0,0,0,0
connection,0,0,0,0,2,0,0,0,0,0
doll,0,0,0,0,2,0,0,0,0,0
clock,0,0,0,0,1,0,0,0,0,0
magnetism,0,0,0,0,1,0,0,0,0,0
speciality,0,0,0,0,1,0,0,0,0,0
electromechanical,1,0,0,0,0,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,0,0
neo,1,0,0,0,0,0,0,0,0,0
dada,1,0,0,0,0,0,0,0,0,0
satire,0,0,0,0,2,0,0,0,0,0
destruct,0,0,0,0,0,0,0,0,1,0
perfect,0,0,0,0,0,0,0,0,1,0
smoke,0,0,0,0,1,0,0,0,0,0
diffusion,0,0,0,0,1,0,0,0,0,0
inflation,0,0,0,0,1,0,0,0,0,0
deflation,0,0,0,0,1,0,0,0,0,0
bubble,0,0,0,0,1,0,0,0,0,0
electronically,0,0,1,0,0,0,0,0,0,0
spatio,1,0,0,0,0,0,0,0,0,0
lumino,1,0,0,0,0,0,0,0,0,0
confront,0,0,0,0,0,0,0,0,2,0
room,0,0,0,0,5,0,0,0,0,0
nightmare,0,0,0,0,1,0,0,0,0,0
fantasy,1,0,0,0,8,0,0,0,0,0
illegal,1,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,1,0,0,0,2,0
frozen,3,0,0,0,0,0,0,0,0,0
casual,1,0,0,0,0,0,0,0,0,0
endlessly,0,0,1,0,0,0,0,0,0,0
collage,0,0,0,0,3,0,0,0,0,0
concreteness,0,0,0,0,1,0,0,0,0,0
sound,0,0,0,0,6,0,0,0,0,0
dance,0,0,0,0,4,0,0,0,0,0
theatrical,3,0,0,0,0,0,0,0,0,0
spectacle,0,0,0,0,1,0,0,0,0,0
happening,0,0,0,0,1,0,0,0,0,0
constituent,0,0,0,0,1,0,0,0,0,0
artwork,0,0,0,0,3,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,3,0
encompass,0,0,0,0,0,0,0,0,2,0
seek,0,0,0,0,0,0,0,0,8,0
dichotomy,0,0,0,0,1,0,0,0,0,0
utilize,0,0,0,0,0,0,0,0,1,0
authentically,0,0,1,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,3,0
hermetic,1,0,0,0,0,0,0,0,0,0
alienation,0,0,0,0,1,0,0,0,0,0
suspension,0,0,0,0,1,0,0,0,0,0
eerily,0,0,1,0,0,0,0,0,0,0
partake,0,0,0,0,0,0,0,0,1,0
disturb,0,0,0,0,0,0,0,0,2,0
exhibition,0,0,0,0,2,0,0,0,0,0
notable,4,0,0,0,0,0,0,0,0,0
densely,0,0,1,0,0,0,0,0,0,0
emotionally,0,0,1,0,0,0,0,0,0,0
charged,1,0,0,0,0,0,0,0,0,0
surreal,2,0,0,0,0,0,0,0,0,0
reflective,1,0,0,0,0,0,0,0,0,0
challenging,1,0,0,0,0,0,0,0,0,0
controversial,2,0,0,0,0,0,0,0,0,0
earthwork,0,0,0,0,1,0,0,0,0,0
entail,0,0,0,0,0,0,0,0,1,0
dirt,0,0,0,0,1,0,0,0,0,0
meter,0,0,0,0,1,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,15,0
wife,0,0,0,0,1,0,0,0,0,0
planning,0,0,0,0,2,0,0,0,0,0
alfresco,1,0,0,0,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,5,0
battle,0,0,0,0,5,0,0,0,0,0
cavalcade,0,0,0,0,2,0,0,0,0,0
notional,1,0,0,0,0,0,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0
float,0,0,0,0,0,0,0,0,1,0
arrange,0,0,0,0,0,0,0,0,3,0
vertically,0,0,1,0,0,0,0,0,0,0
horizontally,0,0,1,0,0,0,0,0,0,0
crowd,0,0,0,0,1,0,0,0,0,0
landscape,0,0,0,0,5,0,0,0,0,0
fantastic,4,0,0,0,0,0,0,0,0,0
creature,0,0,0,0,2,0,0,0,0,0
witticism,0,0,0,0,1,0,0,0,0,0
british,5,0,0,0,0,0,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0
predominance,0,0,0,0,1,0,0,0,0,0
immense,3,0,0,0,0,0,0,0,0,0
love,0,0,0,0,3,0,0,0,0,0
fear,0,0,0,0,2,0,0,0,0,0
anthropomorphic,1,0,0,0,0,0,0,0,0,0
inexhaustible,1,0,0,0,0,0,0,0,0,0
subtlety,0,0,0,0,1,0,0,0,0,0
spite,0,0,0,0,2,0,0,0,0,0
nonfigurative,1,0,0,0,0,0,0,0,0,0
optimistic,1,0,0,0,0,0,0,0,0,0
idealized,3,0,0,0,0,0,0,0,0,0
prevalent,1,0,0,0,0,0,0,0,0,0
despair,0,0,0,0,1,0,0,0,0,0
horror,0,0,0,0,1,0,0,0,0,0
deformation,0,0,0,0,1,0,0,0,0,0
hindu,3,0,0,0,0,0,0,0,0,0
saint,0,0,0,0,3,0,0,0,0,0
mythical,3,0,0,0,0,0,0,0,0,0
commemorative,3,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,1,0,0,0,0,0
story,0,0,0,0,4,0,0,0,0,0
delight,0,0,0,0,2,0,0,0,2,0
instruction,0,0,0,0,3,0,0,0,0,0
literacy,0,0,0,0,1,0,0,0,0,0
rare,2,0,0,0,0,0,0,0,0,0
incarnation,0,0,0,0,1,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,3,0
bible,0,0,0,0,1,0,0,0,0,0
recount,0,0,0,0,0,0,0,0,1,0
helical,1,0,0,0,0,0,0,0,0,0
emperor,0,0,0,0,8,0,0,0,0,0
episode,0,0,0,0,2,0,0,0,0,0
frame,0,0,0,0,0,0,0,0,1,0
link,0,0,0,0,2,0,0,0,3,0
portraiture,0,0,0,0,4,0,0,0,0,0
comparatively,0,0,1,0,0,0,0,0,0,0
achievement,0,0,0,0,7,0,0,0,0,0
medal,0,0,0,0,4,0,0,0,0,0
bust,0,0,0,0,5,0,0,0,0,0
minor,2,0,0,0,0,0,0,0,0,0
quiet,3,0,0,0,0,0,0,0,0,0
genre,0,0,0,0,1,0,0,0,0,0
tombstone,0,0,0,0,3,0,0,0,0,0
seated,5,0,0,0,0,0,0,0,0,0
young,8,0,0,0,0,0,0,0,0,0
maidservant,0,0,0,0,1,0,0,0,0,0
necklace,0,0,0,0,1,0,0,0,0,0
rural,1,0,0,0,0,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,2,0
extraordinarily,0,0,1,0,0,0,0,0,0,0
lion,0,0,0,0,3,0,0,0,0,0
assyrian,3,0,0,0,0,0,0,0,0,0
donkey,0,0,0,0,1,0,0,0,0,0
ape,0,0,0,0,1,0,0,0,0,0
fish,0,0,0,0,2,0,0,0,0,0
nomadic,1,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,1,0,0,0,0,0
zoomorphic,3,0,0,0,0,0,0,0,0,0
semi,1,0,0,0,0,0,0,0,0,0
oceanic,1,0,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,1,0
centaur,0,0,0,0,1,0,0,0,0,0
straightforward,3,0,0,0,0,0,0,0,0,0
playful,3,0,0,0,0,0,0,0,0,0
dream,0,0,0,0,1,0,0,0,0,0
science,0,0,0,0,2,0,0,0,0,0
fiction,0,0,0,0,1,0,0,0,0,0
erotic,1,0,0,0,0,0,0,0,0,0
host,0,0,0,0,1,0,0,0,0,0
monster,0,0,0,0,2,0,0,0,0,0
automaton,0,0,0,0,1,0,0,0,0,0
simplified,1,0,0,0,0,0,0,0,0,0
baldacchino,0,0,0,0,1,0,0,0,0,0
canopy,0,0,0,0,1,0,0,0,0,0
virtuoso,0,0,0,0,1,0,0,0,0,0
townscape,0,0,0,0,2,0,0,0,0,0
entablature,0,0,0,0,1,0,0,0,0,0
pilaster,0,0,0,0,1,0,0,0,0,0
altarpiece,0,0,0,0,2,0,0,0,0,0
screen,0,0,0,0,1,0,0,0,0,0
botanical,3,0,0,0,0,0,0,0,0,0
stylized,5,0,0,0,0,0,0,0,0,0
lotus,0,0,0,0,2,0,0,0,0,0
symbolic,10,0,0,0,0,0,0,0,0,0
cave,0,0,0,0,1,0,0,0,0,0
hill,0,0,0,0,2,0,0,0,0,0
cliff,0,0,0,0,1,0,0,0,0,0
comparable,2,0,0,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,2,0
starting,0,0,0,0,2,0,0,0,0,0
resemblance,0,0,0,0,1,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0
nonobjective,6,0,0,0,0,0,0,0,0,0
constructive,1,0,0,0,0,0,0,0,0,0
generalize,0,0,0,0,0,0,0,0,1,0
liken,0,0,0,0,0,0,0,0,1,0
composer,0,0,0,0,1,0,0,0,0,0
inclusion,0,0,0,0,1,0,0,0,0,0
heading,0,0,0,0,1,0,0,0,0,0
innovation,0,0,0,0,2,0,0,0,0,0
curvilinearity,0,0,0,0,1,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,1,0
stark,1,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,3,0,0,0,0,0
outstanding,5,0,0,0,0,0,0,0,0,0
islamic,1,0,0,0,0,0,0,0,0,0
celtic,2,0,0,0,0,0,0,0,0,0
curvilinear,1,0,0,0,0,0,0,0,0,0
stave,0,0,0,0,1,0,0,0,0,0
variable,1,0,0,0,0,0,0,0,0,0
tendril,0,0,0,0,1,0,0,0,0,0
bud,0,0,0,0,1,0,0,0,0,0
flower,0,0,0,0,1,0,0,0,1,0
infinitely,0,0,1,0,0,0,0,0,0,0
repeatable,1,0,0,0,0,0,0,0,0,0
acanthus,0,0,0,0,1,0,0,0,0,0
anthemion,0,0,0,0,1,0,0,0,0,0
transcend,0,0,0,0,0,0,0,0,1,0
apart,0,0,1,0,0,0,0,0,0,0
conventional,1,0,0,0,0,0,0,0,0,0
symbol,0,0,0,0,17,0,0,0,0,0
heraldry,0,0,0,0,1,0,0,0,0,0
insignia,0,0,0,0,1,0,0,0,0,0
