word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
basque,3,0,0,0,0,0,0,0,0,0,0
sister,0,0,0,0,0,3,0,0,0,0,0
enlist,0,0,0,0,0,0,0,0,0,2,0
check,0,0,0,0,0,0,0,0,0,2,0
engagement,0,0,0,0,0,1,0,0,0,0,0
wound,0,0,0,0,0,1,0,0,0,2,0
fort,0,0,0,0,0,2,0,0,0,0,0
supremacy,0,0,0,0,0,1,0,0,0,0,0
malay,1,0,0,0,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,1,0
impending,1,0,0,0,0,0,0,0,0,0,0
fighting,0,0,0,0,0,2,0,0,0,0,0
unsuccessful,2,0,0,0,0,0,0,0,0,0,0
council,0,0,0,0,0,1,0,0,0,0,0
retake,0,0,0,0,0,0,0,0,0,2,0
wrest,0,0,0,0,0,0,0,0,0,1,0
key,1,0,0,0,0,1,0,0,0,0,0
reconnaissance,0,0,0,0,0,1,0,0,0,0,0
unproven,1,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,2,0,0,0,0,0
want,0,0,0,0,0,1,0,0,0,2,0
acceptance,0,0,0,0,0,3,0,0,0,0,0
helpful,1,0,0,0,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,0,1,0
token,1,0,0,0,0,0,0,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,2,0
sell,0,0,0,0,0,0,0,0,0,1,0
petition,0,0,0,0,0,1,0,0,0,0,0
cosmographer,0,0,0,0,0,1,0,0,0,0,0
henceforward,0,0,1,0,0,0,0,0,0,0,0
demarcation,0,0,0,0,0,3,0,0,0,0,0
proof,0,0,0,0,0,1,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0,0,0
revise,0,0,0,0,0,0,0,0,0,1,0
assent,0,0,0,0,0,1,0,0,0,0,0
joint,2,0,0,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,2,0,0,0,0,0
hypothetical,1,0,0,0,0,0,0,0,0,0,0
vest,0,0,0,0,0,0,0,0,0,1,0
twentieth,0,0,0,0,0,1,0,0,0,0,0
net,1,0,0,0,0,0,0,0,0,0,0
knighthood,0,0,0,0,0,1,0,0,0,0,0
seafare,0,0,0,0,0,0,0,0,0,1,0
react,0,0,0,0,0,0,0,0,0,1,0
entity,0,0,0,0,0,1,0,0,0,0,0
oversee,0,0,0,0,0,0,0,0,0,1,0
organization,0,0,0,0,0,2,0,0,0,0,0
outrage,0,0,0,0,0,0,0,0,0,1,0
strictly,0,0,1,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,1,0,0,0,0,0
cocommander,0,0,0,0,0,1,0,0,0,0,0
cocaptain,0,0,0,0,0,1,0,0,0,0,0
mental,2,0,0,0,0,0,0,0,0,0,0
instability,0,0,0,0,0,1,0,0,0,0,0
discipline,0,0,0,0,0,1,0,0,0,0,0
daughter,0,0,0,0,0,11,0,0,0,0,0
farewell,0,0,0,0,1,0,0,0,0,0,0
infant,1,0,0,0,0,0,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0,0
flung,1,0,0,0,0,0,0,0,0,0,0
becalm,0,0,0,0,0,0,0,0,0,1,0
vainly,0,0,1,0,0,0,0,0,0,0,0
midnight,0,0,0,0,0,1,0,0,0,0,0
mutiny,0,0,0,0,0,2,0,0,0,0,0
resolution,0,0,0,0,0,1,0,0,0,0,0
ruthlessness,0,0,0,0,0,1,0,0,0,0,0
daring,0,0,0,0,0,1,0,0,0,0,0
quell,0,0,0,0,0,0,0,0,0,1,0
fate,0,0,0,0,0,1,0,0,0,0,0
seeking,0,0,0,0,0,1,0,0,0,0,0
willed,1,0,0,0,0,0,0,0,0,0,0
reportedly,0,0,1,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,0,0,0,0,1,0
torture,0,0,0,0,0,0,0,0,0,1,0
stricken,0,0,0,0,0,0,0,0,0,1,0
feed,0,0,0,0,0,0,0,0,0,1,0
rat,0,0,0,0,0,1,0,0,0,0,0
yardarm,0,0,0,0,0,1,0,0,0,0,0
relentless,1,0,0,0,0,0,0,0,0,0,0
chilean,1,0,0,0,0,0,0,0,0,0,0
northwestward,0,0,1,0,0,0,0,0,0,0,0
equinoctial,1,0,0,0,0,0,0,0,0,0,0
voyager,0,0,0,0,0,2,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0,0,0
seaworthy,1,0,0,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,0,1,0
participant,0,0,0,0,0,1,0,0,0,0,0
intercept,0,0,0,0,0,0,0,0,0,1,0
regularly,0,0,1,0,0,0,0,0,0,0,0
leak,0,0,0,0,0,0,0,0,0,1,0
lade,0,0,0,0,0,0,0,0,0,1,0
weak,1,0,0,0,0,0,0,0,0,0,0
augmentation,0,0,0,0,0,1,0,0,0,0,0
inscription,0,0,0,0,0,1,0,0,0,0,0
primus,0,0,0,0,0,0,0,0,0,0,1
circumdedisti,0,0,0,0,0,0,0,0,0,0,1
encircle,0,0,0,0,0,0,0,0,0,1,0
undoubtedly,0,0,3,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,1,0
eminent,1,0,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,2,0,0,0,0,0
nationalism,0,0,0,0,0,2,0,0,0,0,0
pledge,0,0,0,0,0,1,0,0,0,2,0
fealty,0,0,0,0,0,1,0,0,0,0,0
iberian,1,0,0,0,0,0,0,0,0,0,0
uncommonly,0,0,1,0,0,0,0,0,0,0,0
eventful,1,0,0,0,0,0,0,0,0,0,0
biographer,0,0,0,0,0,3,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,0,1,0
symbol,0,0,0,0,0,1,0,0,0,0,0
magnitude,0,0,0,0,0,1,0,0,0,0,0
liken,0,0,0,0,0,0,0,0,0,1,0
comparison,0,0,0,0,0,1,0,0,0,0,0
underestimate,0,0,0,0,0,0,0,0,0,1,0
arguably,0,0,1,0,0,0,0,0,0,0,0
unpredictable,1,0,0,0,0,0,0,0,0,0,0
computer,0,0,0,0,0,1,0,0,0,0,0
immensity,0,0,0,0,0,1,0,0,0,0,0
challenge,0,0,0,0,0,1,0,0,0,0,0
pose,0,0,0,0,0,1,0,0,0,1,0
undisputed,1,0,0,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,1,0
conception,0,0,0,0,0,1,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0,0
starvation,0,0,0,0,0,1,0,0,0,0,0
harassment,0,0,0,0,0,1,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,1,0
infante,0,0,0,0,0,0,0,0,0,0,1
duque,0,0,0,0,0,0,0,0,0,0,2
senhor,0,0,0,0,0,0,0,0,0,0,1
lord,0,0,0,0,0,3,0,0,0,0,0
epithet,0,0,0,0,0,2,0,0,0,0,0
seldom,0,0,1,0,0,0,0,0,0,0,0
misnomer,0,0,0,0,0,1,0,0,0,0,0
exploratory,1,0,0,0,0,0,0,0,0,0,0
parent,0,0,0,0,0,1,0,0,0,0,0
pronounced,1,0,0,0,0,0,0,0,0,0,0
taste,0,0,0,0,0,1,0,0,0,0,0
chivalric,1,0,0,0,0,0,0,0,0,0,0
astrological,1,0,0,0,0,0,0,0,0,0,0
regal,1,0,0,0,0,0,0,0,0,0,0
victor,0,0,0,0,0,1,0,0,0,0,0
enthusiasm,0,0,0,0,0,1,0,0,0,0,0
moniker,0,0,0,0,0,1,0,0,0,0,0
starting,0,0,0,0,0,1,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,1,0
vigorous,1,0,0,0,0,0,0,0,0,0,0
knightly,1,0,0,0,0,0,0,0,0,0,0
combat,0,0,0,0,0,1,0,0,0,0,0
mock,1,0,0,0,0,0,0,0,0,0,0
warfare,0,0,0,0,0,1,0,0,0,0,0
tournament,0,0,0,0,0,1,0,0,0,0,0
consent,0,0,0,0,0,2,0,0,0,1,0
lull,0,0,0,0,0,0,0,0,0,1,0
unprepared,1,0,0,0,0,0,0,0,0,0,0
unexpectedly,0,0,1,0,0,0,0,0,0,0,0
principal,1,0,0,0,0,0,0,0,0,0,0
experienced,1,0,0,0,0,0,0,0,0,0,0
soldier,0,0,0,0,0,1,0,0,0,0,0
operation,0,0,0,0,0,1,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,1,0
immediate,1,0,0,0,0,0,0,0,0,0,0
lieutenant,0,0,0,0,0,1,0,0,0,0,0
permanent,3,0,0,0,0,0,0,0,0,0,0
civil,2,0,0,0,0,0,0,0,0,0,0
adequately,0,0,1,0,0,0,0,0,0,0,0
emergency,0,0,0,0,0,1,0,0,0,0,0
rescue,0,0,0,0,0,1,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,1,0
assailant,0,0,0,0,0,1,0,0,0,0,0
reminder,0,0,0,0,0,1,0,0,0,0,0
antagonize,0,0,0,0,0,0,0,0,0,1,0
threshold,0,0,0,0,0,1,0,0,0,0,0
peace,0,0,0,0,0,2,0,0,0,0,0
peremptory,1,0,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,1,0
chaste,1,0,0,0,0,0,0,0,0,0,0
ascetic,1,0,0,0,0,0,0,0,0,0,0
indifferent,1,0,0,0,0,0,0,0,0,0,0
furtherance,0,0,0,0,0,1,0,0,0,0,0
refrain,0,0,0,0,0,0,0,0,0,1,0
worldly,1,0,0,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,1,0,0,0,0,0
illegitimate,1,0,0,0,0,0,0,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,1,0
lecture,0,0,0,0,0,0,0,0,0,1,0
reprove,0,0,0,0,0,0,0,0,0,1,0
shortcoming,0,0,0,0,0,1,0,0,0,0,0
extravagance,0,0,0,0,0,1,0,0,0,0,0
unmethodical,1,0,0,0,0,0,0,0,0,0,0
scruple,0,0,0,0,0,1,0,0,0,0,0
raising,0,0,0,0,0,1,0,0,0,0,0
money,0,0,0,0,0,2,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,1,0
product,0,0,0,0,0,1,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0,0
underexploited,1,0,0,0,0,0,0,0,0,0,0
principality,0,0,0,0,0,1,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,1,0
overcome,0,0,0,0,0,0,0,0,0,1,0
superstition,0,0,0,0,0,1,0,0,0,0,0
deter,0,0,0,0,0,0,0,0,0,1,0
exaggeration,0,0,0,0,0,1,0,0,0,0,0
vagueness,0,0,0,0,0,1,0,0,0,0,0
reluctant,1,0,0,0,0,0,0,0,0,0,0
liability,0,0,0,0,0,1,0,0,0,0,0
ensure,0,0,0,0,0,0,0,0,0,1,0
safety,0,0,0,0,0,1,0,0,0,0,0
generalship,0,0,0,0,0,1,0,0,0,0,0
mismanage,0,0,0,0,0,0,0,0,0,1,0
reembark,0,0,0,0,0,0,0,0,0,1,0
broken,1,0,0,0,0,0,0,0,0,0,0
surrender,0,0,0,0,0,1,0,0,0,1,0
conscience,0,0,0,0,0,2,0,0,0,0,0
regency,0,0,0,0,0,1,0,0,0,0,0
bitter,1,0,0,0,0,0,0,0,0,0,0
willingly,0,0,1,0,0,0,0,0,0,0,0
harmony,0,0,0,0,0,1,0,0,0,0,0
dust,0,0,0,0,0,1,0,0,0,0,0
silence,0,0,0,0,0,0,0,0,0,1,0
criticism,0,0,0,0,0,1,0,0,0,0,0
waste,0,0,0,0,0,0,0,0,0,1,0
profitless,1,0,0,0,0,0,0,0,0,0,0
building,0,0,0,0,0,1,0,0,0,0,0
warehouse,0,0,0,0,0,1,0,0,0,0,0
embittered,1,0,0,0,0,0,0,0,0,0,0
presently,0,0,1,0,0,0,0,0,0,0,0
obvious,1,0,0,0,0,0,0,0,0,0,0
reluctance,0,0,0,0,0,1,0,0,0,0,0
armed,1,0,0,0,0,0,0,0,0,0,0
inevitable,1,0,0,0,0,0,0,0,0,0,0
obliged,1,0,0,0,0,0,0,0,0,0,0
shot,0,0,0,0,0,1,0,0,0,0,0
crossbowman,0,0,0,0,0,1,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,2,0
arrange,0,0,0,0,0,0,0,0,0,1,0
marriage,0,0,0,0,0,8,0,0,0,0,0
resource,0,0,0,0,0,1,0,0,0,0,0
mariner,0,0,0,0,0,1,0,0,0,0,0
zeal,0,0,0,0,0,2,0,0,0,0,0
crusading,0,0,0,0,0,3,0,0,0,0,0
errantry,0,0,0,0,0,1,0,0,0,0,0
capitulate,0,0,0,0,0,0,0,0,0,1,0
leniency,0,0,0,0,0,1,0,0,0,0,0
farth,1,0,0,0,0,0,0,0,0,0,0
lifetime,0,0,0,0,0,1,0,0,0,0,0
markedly,0,0,1,0,0,0,0,0,0,0,0
exaggerate,0,0,0,0,0,0,0,0,0,1,0
unremitting,1,0,0,0,0,0,0,0,0,0,0
garner,0,0,0,0,0,0,0,0,0,1,0
voice,0,0,0,0,0,1,0,0,0,1,0
unsupported,1,0,0,0,0,0,0,0,0,0,0
champion,0,0,0,0,0,1,0,0,0,0,0
heroic,2,0,0,0,0,0,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,1,0
exemplar,0,0,0,0,0,1,0,0,0,0,0
ruthless,1,0,0,0,0,0,0,0,0,0,0
resumption,0,0,0,0,0,1,0,0,0,0,0
quest,0,0,0,0,0,1,0,0,0,0,0
cousin,0,0,0,0,0,2,0,0,0,0,0
plunge,0,0,0,0,0,0,0,0,0,1,0
mobilize,0,0,0,0,0,0,0,0,0,1,0
march,0,0,0,0,0,0,0,0,0,1,0
intrusion,0,0,0,0,0,1,0,0,0,0,0
parry,0,0,0,0,0,0,0,0,0,1,0
counterattack,0,0,0,0,0,1,0,0,0,0,0
abdication,0,0,0,0,0,1,0,0,0,0,0
disadvantageous,1,0,0,0,0,0,0,0,0,0,0
buoy,0,0,0,0,0,0,0,0,0,1,0
guardianship,0,0,0,0,0,1,0,0,0,0,0
impose,0,0,0,0,0,0,0,0,0,2,0
drastic,1,0,0,0,0,0,0,0,0,0,0
obedience,0,0,0,0,0,1,0,0,0,0,0
vassal,0,0,0,0,0,1,0,0,0,0,0
reassert,0,0,0,0,0,0,0,0,0,1,0
beneplacet,0,0,0,0,0,1,0,0,0,0,1
publication,0,0,0,0,0,1,0,0,0,0,0
revision,0,0,0,0,0,1,0,0,0,0,0
treason,0,0,0,0,0,1,0,0,0,0,0
behead,0,0,0,0,0,0,0,0,0,1,0
intrigue,0,0,0,0,0,0,0,0,0,1,0
vengeance,0,0,0,0,0,1,0,0,0,0,0
maternal,1,0,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,1,0,0,0,0,0
confiscate,0,0,0,0,0,0,0,0,0,1,0
jurisdiction,0,0,0,0,0,1,0,0,0,0,0
bestow,0,0,0,0,0,0,0,0,0,1,0
currency,0,0,0,0,0,1,0,0,0,0,0
potentate,0,0,0,0,0,1,0,0,0,0,0
extremity,0,0,0,0,0,1,0,0,0,0,0
consolidate,0,0,0,0,0,0,0,0,0,1,0
tiding,0,0,0,0,0,1,0,0,0,0,0
negotiation,0,0,0,0,0,2,0,0,0,0,0
celebrated,1,0,0,0,0,0,0,0,0,0,0
ecclesiastical,1,0,0,0,0,0,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,0,1,0
jewish,2,0,0,0,0,0,0,0,0,0,0
population,0,0,0,0,0,1,0,0,0,0,0
delegation,0,0,0,0,0,1,0,0,0,0,0
fee,0,0,0,0,0,1,0,0,0,0,0
temporary,1,0,0,0,0,0,0,0,0,0,0
married,1,0,0,0,0,0,0,0,0,0,0
affected,1,0,0,0,0,0,0,0,0,0,0
legitimize,0,0,0,0,0,0,0,0,0,1,0
exercise,0,0,0,0,0,1,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,1,0
jointly,0,0,1,0,0,0,0,0,0,0,0
union,0,0,0,0,0,5,0,0,0,0,0
birth,0,0,0,0,0,2,0,0,0,0,0
quietly,0,0,1,0,0,0,0,0,0,0,0
rebellious,1,0,0,0,0,0,0,0,0,0,0
magnate,0,0,0,0,0,1,0,0,0,0,0
fruit,0,0,0,0,0,1,0,0,0,0,0
wisdom,0,0,0,0,0,1,0,0,0,0,0
heiress,0,0,0,0,0,4,0,0,0,0,0
future,2,0,0,0,0,1,0,0,0,0,0
diplomatic,1,0,0,0,0,0,0,0,0,0,0
abroad,0,0,1,0,0,0,0,0,0,0,0
candidate,0,0,0,0,0,4,0,0,0,0,0
aragonese,5,0,0,0,0,0,0,0,0,0,0
councillor,0,0,0,0,0,3,0,0,0,0,0
suitor,0,0,0,0,0,1,0,0,0,0,0
duc,0,0,0,0,0,1,0,0,0,0,0
sidestep,0,0,0,0,0,0,0,0,0,1,0
approval,0,0,0,0,0,1,0,0,0,0,0
palace,0,0,0,0,0,2,0,0,0,0,0
prospect,0,0,0,0,0,1,0,0,0,0,0
disobedience,0,0,0,0,0,1,0,0,0,0,0
constable,0,0,0,0,0,1,0,0,0,0,0
related,1,0,0,0,0,0,0,0,0,0,0
counterclaim,0,0,0,0,0,1,0,0,0,0,0
marqués,0,0,0,0,0,1,0,0,0,0,0
invade,0,0,0,0,0,0,0,0,0,1,0
betroth,0,0,0,0,0,0,0,0,0,1,0
opponent,0,0,0,0,0,1,0,0,0,0,0
united,1,0,0,0,0,0,0,0,0,0,0
unification,0,0,0,0,0,1,0,0,0,0,0
institution,0,0,0,0,0,1,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,2,0
strain,0,0,0,0,0,0,0,0,0,1,0
novel,1,0,0,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,1,0
hospital,0,0,0,0,0,1,0,0,0,0,0
headquarters,0,0,0,0,0,1,0,0,0,0,0
making,0,0,0,0,0,1,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,1,0
momentous,1,0,0,0,0,0,0,0,0,0,0
confirmation,0,0,0,0,0,1,0,0,0,0,0
practice,0,0,0,0,0,1,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,1,0
spreading,0,0,0,0,0,1,0,0,0,0,0
unexpected,1,0,0,0,0,0,0,0,0,0,0
quickly,0,0,2,0,0,0,0,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0,0,0
committee,0,0,0,0,0,1,0,0,0,0,0
unsound,1,0,0,0,0,0,0,0,0,0,0
application,0,0,0,0,0,1,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,2,0
postpone,0,0,0,0,0,0,0,0,0,1,0
invite,0,0,0,0,0,0,0,0,0,1,0
review,0,0,0,0,0,1,0,0,0,0,0
consortium,0,0,0,0,0,1,0,0,0,0,0
treasury,0,0,0,0,0,1,0,0,0,0,0
maravedis,0,0,0,0,0,0,0,0,0,0,2
coin,0,0,0,0,0,1,0,0,0,0,0
sum,0,0,0,0,0,2,0,0,0,1,0
pawn,0,0,0,0,0,0,0,0,0,1,0
myth,0,0,0,0,0,1,0,0,0,0,0
offend,0,0,0,0,0,0,0,0,0,1,0
penalty,0,0,0,0,0,1,0,0,0,0,0
charter,0,0,0,0,0,0,0,0,0,1,0
recruit,0,0,0,0,0,0,0,0,0,1,0
culmination,0,0,0,0,0,1,0,0,0,0,0
logical,2,0,0,0,0,0,0,0,0,0,0
meritorious,1,0,0,0,0,0,0,0,0,0,0
unity,0,0,0,0,0,3,0,0,0,0,0
disentangle,0,0,0,0,0,0,0,0,0,1,0
blue,1,0,0,0,0,0,0,0,0,0,0
chestnut,1,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,1,0,0,0,0,0
dress,0,0,0,0,0,1,0,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,1,0
choice,0,0,0,0,0,2,0,0,0,0,0
fore,0,0,0,0,0,1,0,0,0,0,0
reform,0,0,0,0,0,3,0,0,0,1,0
momentum,0,0,0,0,0,1,0,0,0,0,0
secular,1,0,0,0,0,0,0,0,0,0,0
clergy,0,0,0,0,0,1,0,0,0,0,0
nun,0,0,0,0,0,2,0,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0,0,0
pious,1,0,0,0,0,0,0,0,0,0,0
pertinacious,1,0,0,0,0,0,0,0,0,0,0
dealing,0,0,0,0,0,1,0,0,0,0,0
benefice,0,0,0,0,0,1,0,0,0,0,0
encroach,0,0,0,0,0,0,0,0,0,1,0
customary,1,0,0,0,0,0,0,0,0,0,0
vacant,1,0,0,0,0,0,0,0,0,0,0
cardinal,0,0,0,0,0,1,0,0,0,0,0
alternative,1,0,0,0,0,0,0,0,0,0,0
nephew,0,0,0,0,0,1,0,0,0,0,0
national,1,0,0,0,0,0,0,0,0,0,0
sentiment,0,0,0,0,0,1,0,0,0,0,0
proficiency,0,0,0,0,0,1,0,0,0,0,0
notable,1,0,0,0,0,0,0,0,0,0,0
school,0,0,0,0,0,1,0,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,0,1,0
flemish,1,0,0,0,0,0,0,0,0,0,0
sorrow,0,0,0,0,0,1,0,0,0,0,0
childbirth,0,0,0,0,0,1,0,0,0,0,0
grandchild,0,0,0,0,0,1,0,0,0,0,0
comfort,0,0,0,0,0,2,0,0,0,0,0
imbalance,0,0,0,0,0,1,0,0,0,0,0
initiative,0,0,0,0,0,1,0,0,0,0,0
intense,1,0,0,0,0,0,0,0,0,0,0
mastership,0,0,0,0,0,1,0,0,0,0,0
absorption,0,0,0,0,0,1,0,0,0,0,0
sensible,1,0,0,0,0,0,0,0,0,0,0
strive,0,0,0,0,0,0,0,0,0,1,0
parliament,0,0,0,0,0,1,0,0,0,0,0
statesmanship,0,0,0,0,0,1,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,1,0
codicil,0,0,0,0,0,1,0,0,0,0,0
memoir,0,0,0,0,0,1,0,0,0,0,0
awareness,0,0,0,0,0,1,0,0,0,0,0
prudence,0,0,0,0,0,1,0,0,0,0,0
comment,0,0,0,0,0,0,0,0,0,1,0
program,0,0,0,0,0,1,0,0,0,0,0
maintenance,0,0,0,0,0,1,0,0,0,0,0
overall,1,0,0,0,0,0,0,0,0,0,0
inevitably,0,0,1,0,0,0,0,0,0,0,0
piecemeal,1,0,0,0,0,0,0,0,0,0,0
exceptional,1,0,0,0,0,0,0,0,0,0,0
allot,0,0,0,0,0,0,0,0,0,1,0
foremost,1,0,0,0,0,0,0,0,0,0,0
misjudge,0,0,0,0,0,0,0,0,0,1,0
bitterly,0,0,1,0,0,0,0,0,0,0,0
contest,0,0,0,0,0,0,0,0,0,1,0
apparent,4,0,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,1,0
catalonian,1,0,0,0,0,0,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,1,0
careful,1,0,0,0,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,1,0
bent,0,0,0,0,0,1,0,0,0,0,0
vocal,1,0,0,0,0,0,0,0,0,0,0
music,0,0,0,0,0,1,0,0,0,0,0
imposing,1,0,0,0,0,0,0,0,0,0,0
genial,1,0,0,0,0,0,0,0,0,0,0
sagacity,0,0,0,0,0,1,0,0,0,0,0
integrity,0,0,0,0,0,1,0,0,0,0,0
calculated,1,0,0,0,0,0,0,0,0,0,0
impulsive,1,0,0,0,0,0,0,0,0,0,0
emotionality,0,0,0,0,0,1,0,0,0,0,0
repress,0,0,0,0,0,0,0,0,0,1,0
kingship,0,0,0,0,0,1,0,0,0,0,0
cold,1,0,0,0,0,0,0,0,0,0,0
impenetrable,1,0,0,0,0,0,0,0,0,0,0
mask,0,0,0,0,0,1,0,0,0,0,0
opportunism,0,0,0,0,0,1,0,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0,0
troubled,1,0,0,0,0,0,0,0,0,0,0
front,0,0,0,0,0,1,0,0,0,0,0
oligarchy,0,0,0,0,0,1,0,0,0,0,0
intensity,0,0,0,0,0,1,0,0,0,0,0
nature,0,0,0,0,0,1,0,0,0,0,0
love,0,0,0,0,0,0,0,0,0,1,0
sincerely,0,0,1,0,0,0,0,0,0,0,0
infanta,0,0,0,0,0,2,0,0,0,0,0
continual,1,0,0,0,0,0,0,0,0,0,0
separation,0,0,0,0,0,1,0,0,0,0,0
reproach,0,0,0,0,0,0,0,0,0,1,0
restlessness,0,0,0,0,0,1,0,0,0,0,0
sire,0,0,0,0,0,0,0,0,0,1,0
female,1,0,0,0,0,0,0,0,0,0,0
extramarital,1,0,0,0,0,0,0,0,0,0,0
jealousy,0,0,0,0,0,1,0,0,0,0,0
deed,0,0,0,0,0,1,0,0,0,0,0
rush,0,0,0,0,0,0,0,0,0,1,0
uneasy,1,0,0,0,0,0,0,0,0,0,0
marginal,1,0,0,0,0,0,0,0,0,0,0
confederation,0,0,0,0,0,1,0,0,0,0,0
institutional,2,0,0,0,0,0,0,0,0,0,0
soft,1,0,0,0,0,0,0,0,0,0,0
sensual,1,0,0,0,0,0,0,0,0,0,0
pensive,1,0,0,0,0,0,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0
rider,0,0,0,0,0,1,0,0,0,0,0
devote,0,0,0,0,0,0,0,0,0,1,0
game,0,0,0,0,0,1,0,0,0,0,0
hunt,0,0,0,0,0,1,0,0,0,0,0
struggle,0,0,0,0,0,0,0,0,0,1,0
seat,0,0,0,0,0,1,0,0,0,0,0
politically,0,0,1,0,0,0,0,0,0,0,0
mold,0,0,0,0,0,1,0,0,0,0,0
modernization,0,0,0,0,0,1,0,0,0,0,0
ban,0,0,0,0,0,1,0,0,0,0,0
enforce,0,0,0,0,0,0,0,0,0,1,0
uniformity,0,0,0,0,0,1,0,0,0,0,0
deliberate,1,0,0,0,0,0,0,0,0,0,0
frantic,1,0,0,0,0,0,0,0,0,0,0
talent,0,0,0,0,0,1,0,0,0,0,0
inch,0,0,0,0,0,2,0,0,0,0,0
capitulation,0,0,0,0,0,1,0,0,0,0,0
trip,0,0,0,0,0,2,0,0,0,0,0
incarnation,0,0,0,0,0,1,0,0,0,0,0
royalty,0,0,0,0,0,1,0,0,0,0,0
smile,0,0,0,0,0,0,0,0,0,1,0
honorary,1,0,0,0,0,0,0,0,0,0,0
tragedy,0,0,0,0,0,1,0,0,0,0,0
symptom,0,0,0,0,0,1,0,0,0,0,0
insanity,0,0,0,0,0,1,0,0,0,0,0
unimportant,1,0,0,0,0,0,0,0,0,0,0
injury,0,0,0,0,0,1,0,0,0,0,0
culminate,0,0,0,0,0,0,0,0,0,1,0
contract,0,0,0,0,0,1,0,0,0,0,0
niece,0,0,0,0,0,1,0,0,0,0,0
badly,0,0,1,0,0,0,0,0,0,0,0
hegemony,0,0,0,0,0,1,0,0,0,0,0
expansionary,1,0,0,0,0,0,0,0,0,0,0
schism,0,0,0,0,0,1,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,1,0
health,0,0,0,0,0,1,0,0,0,0,0
decay,0,0,0,0,0,0,0,0,0,1,0
international,1,0,0,0,0,0,0,0,0,0,0
sanctuary,0,0,0,0,0,1,0,0,0,0,0
saviour,0,0,0,0,0,1,0,0,0,0,0
bringer,0,0,0,0,0,1,0,0,0,0,0
despise,0,0,0,0,0,0,0,0,0,1,0
oppress,0,0,0,0,0,0,0,0,0,1,0
objectionable,1,0,0,0,0,0,0,0,0,0,0
diplomat,0,0,0,0,0,1,0,0,0,0,0
reunite,0,0,0,0,0,0,0,0,0,1,0
eternity,0,0,0,0,0,1,0,0,0,0,0
labour,0,0,0,0,0,1,0,0,0,0,0
being,0,0,0,0,0,1,0,0,0,0,0
environment,0,0,0,0,0,1,0,0,0,0,0
