word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
drop,0,0,0,0,0,0,0,0,0,0,4,0
pardon,0,0,0,0,0,0,0,2,0,0,1,0
flee,0,0,0,0,0,0,0,0,0,0,4,0
crusade,0,0,0,0,0,0,0,3,0,0,0,0
surprise,0,0,0,0,0,0,0,0,0,0,2,0
apprehensive,1,0,0,0,0,0,0,0,0,0,0,0
wholly,0,0,1,0,0,0,0,0,0,0,0,0
deficient,1,0,0,0,0,0,0,0,0,0,0,0
mediocrity,0,0,0,0,0,0,0,1,0,0,0,0
massacre,0,0,0,0,0,0,0,2,0,0,1,0
confiscate,0,0,0,0,0,0,0,0,0,0,2,0
proceeding,0,0,0,0,0,0,0,1,0,0,0,0
attitude,0,0,0,0,0,0,0,2,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,0,1,0
tenure,0,0,0,0,0,0,0,9,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,0,2,0
resent,0,0,0,0,0,0,0,0,0,0,1,0
exile,0,0,0,0,0,0,0,1,0,0,2,0
train,0,0,0,0,0,0,0,0,0,0,1,0
conclude,0,0,0,0,0,0,0,0,0,0,2,0
outbreak,0,0,0,0,0,0,0,7,0,0,0,0
hostility,0,0,0,0,0,0,0,4,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,2,0
troop,0,0,0,0,0,0,0,7,0,0,0,0
expected,1,0,0,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,11,0
decisive,1,0,0,0,0,0,0,0,0,0,0,0
intimidating,1,0,0,0,0,0,0,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,0,2,0
arbitrary,2,0,0,0,0,0,0,0,0,0,0,0
exaction,0,0,0,0,0,0,0,1,0,0,0,0
exclusion,0,0,0,0,0,0,0,2,0,0,0,0
sympathy,0,0,0,0,0,0,0,3,0,0,0,0
resentful,1,0,0,0,0,0,0,0,0,0,0,0
allege,0,0,0,0,0,0,0,0,0,0,2,0
ingratitude,0,0,0,0,0,0,0,1,0,0,0,0
impatient,1,0,0,0,0,0,0,0,0,0,0,0
inglorious,1,0,0,0,0,0,0,0,0,0,0,0
qualified,1,0,0,0,0,0,0,0,0,0,0,0
minimal,1,0,0,0,0,0,0,0,0,0,0,0
march,0,0,0,0,0,0,0,1,0,0,1,0
rash,1,0,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,0,1,0,0,0,0
disastrous,2,0,0,0,0,0,0,0,0,0,0,0
uprising,0,0,0,0,0,0,0,5,0,0,0,0
subjugation,0,0,0,0,0,0,0,1,0,0,0,0
grandfather,0,0,0,0,0,0,0,1,0,0,0,0
cooperate,0,0,0,0,0,0,0,0,0,0,2,0
skirmish,0,0,0,0,0,0,0,1,0,0,0,0
fruitless,1,0,0,0,0,0,0,0,0,0,0,0
reopen,0,0,0,0,0,0,0,0,0,0,1,0
sustain,0,0,0,0,0,0,0,0,0,0,1,0
revolt,0,0,0,0,0,0,0,3,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,0,1,0
spanish,3,0,0,0,0,0,0,0,0,0,0,0
insurrection,0,0,0,0,0,0,0,3,0,0,0,0
reinforcement,0,0,0,0,0,0,0,1,0,0,0,0
suffer,0,0,0,0,0,0,0,0,0,0,4,0
siege,0,0,0,0,0,0,0,1,0,0,0,0
prestige,0,0,0,0,0,0,0,1,0,0,0,0
secretly,0,0,4,0,0,0,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,0,2,0
ship,0,0,0,0,0,0,0,4,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,2,0
refugee,0,0,0,0,0,0,0,1,0,0,0,0
signal,0,0,0,0,0,0,0,0,0,0,5,0
anglicize,0,0,0,0,0,0,0,0,0,0,1,0
loyalty,0,0,0,0,0,0,0,5,0,0,0,0
perennially,0,0,1,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,0,0,0,0,0,1,0
predictable,1,0,0,0,0,0,0,0,0,0,0,0
embarrass,0,0,0,0,0,0,0,0,0,0,1,0
economically,0,0,2,0,0,0,0,0,0,0,0,0
needlessly,0,0,1,0,0,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,0,0,3,0
expenditure,0,0,0,0,0,0,0,2,0,0,0,0
poverty,0,0,0,0,0,0,0,2,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,0,2,0
papacy,0,0,0,0,0,0,0,3,0,0,0,0
impel,0,0,0,0,0,0,0,0,0,0,2,0
antagonism,0,0,0,0,0,0,0,3,0,0,0,0
guarded,1,0,0,0,0,0,0,0,0,0,0,0
toleration,0,0,0,0,0,0,0,4,0,0,0,0
nullify,0,0,0,0,0,0,0,0,0,0,1,0
intransigence,0,0,0,0,0,0,0,1,0,0,0,0
bend,0,0,0,0,0,0,0,0,0,0,1,0
exodus,0,0,0,0,0,0,0,1,0,0,0,0
soldier,0,0,0,0,0,0,0,7,0,0,0,0
churchman,0,0,0,0,0,0,0,1,0,0,0,0
unabated,1,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,0,3,0,0,0,0
dimension,0,0,0,0,0,0,0,1,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0,0,0
detached,1,0,0,0,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,0,0,2,0,0,0,0
landowning,0,0,0,0,0,0,0,3,0,0,0,0
tenant,0,0,0,0,0,0,0,8,0,0,0,0
newcomer,0,0,0,0,0,0,0,1,0,0,0,0
charter,0,0,0,0,0,0,0,1,0,0,0,0
prefix,0,0,0,0,0,0,0,1,0,0,0,0
solidify,0,0,0,0,0,0,0,0,0,0,1,0
holding,0,0,0,0,0,0,0,1,0,0,0,0
presbytery,0,0,0,0,0,0,0,1,0,0,0,0
ratify,0,0,0,0,0,0,0,0,0,0,6,0
newly,0,0,2,0,0,0,0,0,0,0,0,0
consent,0,0,0,0,0,0,0,3,0,0,0,0
pressure,0,0,0,0,0,0,0,6,0,0,0,0
concede,0,0,0,0,0,0,0,0,0,0,3,0
conceive,0,0,0,0,0,0,0,0,0,0,1,0
idea,0,0,0,0,0,0,0,1,0,0,0,0
money,0,0,0,0,0,0,0,2,0,0,0,0
authoritarian,1,0,0,0,0,0,0,0,0,0,0,0
magnate,0,0,0,0,0,0,0,1,0,0,0,0
monopolist,0,0,0,0,0,0,0,1,0,0,0,0
hope,0,0,0,0,0,0,0,1,0,0,2,0
duplicity,0,0,0,0,0,0,0,1,0,0,0,0
abolition,0,0,0,0,0,0,0,1,0,0,0,0
enrichment,0,0,0,0,0,0,0,1,0,0,0,0
exploitation,0,0,0,0,0,0,0,2,0,0,0,0
alienate,0,0,0,0,0,0,0,0,0,0,2,0
vested,1,0,0,0,0,0,0,0,0,0,0,0
impeachment,0,0,0,0,0,0,0,1,0,0,0,0
eroded,1,0,0,0,0,0,0,0,0,0,0,0
disband,0,0,0,0,0,0,0,0,0,0,2,0
rising,0,0,0,0,0,0,0,5,0,0,0,0
colonist,0,0,0,0,0,0,0,1,0,0,0,0
confederation,0,0,0,0,0,0,0,1,0,0,0,0
formalize,0,0,0,0,0,0,0,0,0,0,1,0
wrack,0,0,0,0,0,0,0,0,0,0,1,0
dissension,0,0,0,0,0,0,0,3,0,0,0,0
confederate,0,0,0,0,0,0,0,2,0,0,0,0
royalist,0,0,0,0,0,0,0,1,0,0,0,0
protracted,1,0,0,0,0,0,0,0,0,0,0,0
notorious,1,0,0,0,0,0,0,0,0,0,0,0
garrison,0,0,0,0,0,0,0,1,0,0,0,0
appointment,0,0,0,0,0,0,0,1,0,0,0,0
protector,0,0,0,0,0,0,0,2,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,0,4,0
parcel,0,0,0,0,0,0,0,0,0,0,1,0
creditor,0,0,0,0,0,0,0,1,0,0,0,0
able,4,0,0,0,0,0,0,0,0,0,0,0
constant,1,0,0,0,0,0,0,0,0,0,0,0
northeast,0,0,0,0,0,0,0,1,0,0,0,0
personally,0,0,1,0,0,0,0,0,0,0,0,0
militant,2,0,0,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,1,0
BEYOND,1,0,0,0,0,0,0,0,0,0,0,0
void,1,0,0,0,0,0,0,0,0,0,0,0
commonwealth,0,0,0,0,0,0,0,2,0,0,0,0
parliament,0,0,0,0,0,0,0,9,0,0,0,0
instal,0,0,0,0,0,0,0,0,0,0,1,0
resign,0,0,0,0,0,0,0,0,0,0,8,0
resumption,0,0,0,0,0,0,0,1,0,0,0,0
prelude,0,0,0,0,0,0,0,1,0,0,0,0
cromwellian,1,0,0,0,0,0,0,0,0,0,0,0
settler,0,0,0,0,0,0,0,1,0,0,0,0
compensate,0,0,0,0,0,0,0,0,0,0,1,0
satisfy,0,0,0,0,0,0,0,0,0,0,1,0
split,1,0,0,0,0,0,0,2,0,0,5,0
conform,0,0,0,0,0,0,0,0,0,0,1,0
episcopalian,3,0,0,0,0,0,0,0,0,0,0,0
trigger,0,0,0,0,0,0,0,0,0,0,3,0
reversal,0,0,0,0,0,0,0,1,0,0,0,0
tendency,0,0,0,0,0,0,0,2,0,0,0,0
repeal,0,0,0,0,0,0,0,8,0,0,3,0
expropriate,0,0,0,0,0,0,0,0,0,0,1,0
denominationally,0,0,1,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,0,0,0,2,0,0,0,0
immunity,0,0,0,0,0,0,0,1,0,0,0,0
discriminatory,1,0,0,0,0,0,0,0,0,0,0,0
article,0,0,0,0,0,0,0,2,0,0,0,0
denounce,0,0,0,0,0,0,0,0,0,0,1,0
broken,1,0,0,0,0,0,0,0,0,0,0,0
immediately,0,0,1,0,0,0,0,0,0,0,0,0
membership,0,0,0,0,0,0,0,6,0,0,0,0
future,1,0,0,0,0,0,0,3,0,0,0,0
sale,0,0,0,0,0,0,0,3,0,0,0,0
landownership,0,0,0,0,0,0,0,2,0,0,0,0
recollection,0,0,0,0,0,0,0,1,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,0,1,0
popish,1,0,0,0,0,0,0,0,0,0,0,0
commemorate,0,0,0,0,0,0,0,0,0,0,1,0
exclude,0,0,0,0,0,0,0,0,0,0,5,0
dependent,3,0,0,0,0,0,0,0,0,0,0,0
willingness,0,0,0,0,0,0,0,2,0,0,0,0
communion,0,0,0,0,0,0,0,1,0,0,0,0
rite,0,0,0,0,0,0,0,1,0,0,0,0
exclusively,0,0,2,0,0,0,0,0,0,0,0,0
monarch,0,0,0,0,0,0,0,2,0,0,0,0
unrecorded,1,0,0,0,0,0,0,0,0,0,0,0
glimpse,0,0,0,0,0,0,0,0,0,0,1,0
ephemeral,1,0,0,0,0,0,0,0,0,0,0,0
jealousy,0,0,0,0,0,0,0,1,0,0,0,0
affirm,0,0,0,0,0,0,0,0,0,0,2,0
legislate,0,0,0,0,0,0,0,0,0,0,1,0
transfer,0,0,0,0,0,0,0,4,0,0,1,0
celebrated,1,0,0,0,0,0,0,0,0,0,0,0
whip,0,0,0,0,0,0,0,1,0,0,1,0
pamphlet,0,0,0,0,0,0,0,2,0,0,0,0
halfpence,0,0,0,0,0,0,0,1,0,0,0,0
manufacturer,0,0,0,0,0,0,0,1,0,0,0,0
mint,0,0,0,0,0,0,0,0,0,0,1,0
outcry,0,0,0,0,0,0,0,1,0,0,0,0
monopoly,0,0,0,0,0,0,0,1,0,0,0,0
violent,2,0,0,0,0,0,0,0,0,0,0,0
surplus,0,0,0,0,0,0,0,1,0,0,0,0
legislator,0,0,0,0,0,0,0,1,0,0,0,0
fit,1,0,0,0,0,0,0,0,0,0,0,0
sensitive,1,0,0,0,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,0,0,4,0,0,0,0
fresh,1,0,0,0,0,0,0,0,0,0,0,0
sympathetic,1,0,0,0,0,0,0,0,0,0,0,0
colony,0,0,0,0,0,0,0,3,0,0,0,0
volunteer,0,0,0,0,0,0,0,1,0,0,0,0
corp,0,0,0,0,0,0,0,1,0,0,0,0
spontaneously,0,0,1,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,1,0
patriotic,2,0,0,0,0,0,0,0,0,0,0,0
agitation,0,0,0,0,0,0,0,6,0,0,0,0
amendment,0,0,0,0,0,0,0,3,0,0,0,0
disadvantage,0,0,0,0,0,0,0,1,0,0,0,0
abolish,0,0,0,0,0,0,0,0,0,0,3,0
franchise,0,0,0,0,0,0,0,1,0,0,0,0
admission,0,0,0,0,0,0,0,1,0,0,0,0
conciliate,0,0,0,0,0,0,0,0,0,0,1,0
seminary,0,0,0,0,0,0,0,2,0,0,0,0
arguably,0,0,2,0,0,0,0,0,0,0,0,0
satiric,1,0,0,0,0,0,0,0,0,0,0,0
sketch,0,0,0,0,0,0,0,1,0,0,0,0
essay,0,0,0,0,0,0,0,1,0,0,0,0
impish,1,0,0,0,0,0,0,0,0,0,0,0
reluctantly,0,0,1,0,0,0,0,0,0,0,0,0
journal,0,0,0,0,0,0,0,1,0,0,0,0
reward,0,0,0,0,0,0,0,1,0,0,0,0
edit,0,0,0,0,0,0,0,0,0,0,1,0
tory,1,0,0,0,0,0,0,0,0,0,0,0
publication,0,0,0,0,0,0,0,2,0,0,0,0
award,0,0,0,0,0,0,0,1,0,0,2,0
deanery,0,0,0,0,0,0,0,1,0,0,0,0
wrongheadedness,0,0,0,0,0,0,0,1,0,0,0,0
unfair,1,0,0,0,0,0,0,0,0,0,0,0
ironic,1,0,0,0,0,0,0,0,0,0,0,0
tract,0,0,0,0,0,0,0,1,0,0,0,0
modest,2,0,0,0,0,0,0,0,0,0,0,0
bitter,4,0,0,0,0,0,0,0,0,0,0,0
ostensibly,0,0,2,0,0,0,0,0,0,0,0,0
remote,2,0,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,0,0,1,0,0,0,0
humanity,0,0,0,0,0,0,0,1,0,0,0,0
ambiguous,1,0,0,0,0,0,0,0,0,0,0,0
bestiality,0,0,0,0,0,0,0,1,0,0,0,0
rationality,0,0,0,0,0,0,0,1,0,0,0,0
adventure,0,0,0,0,0,0,0,1,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,0,1,0
illustration,0,0,0,0,0,0,0,2,0,0,0,0
edition,0,0,0,0,0,0,0,1,0,0,0,0
intellectual,1,0,0,0,0,0,0,0,0,0,0,0
elite,0,0,0,0,0,0,0,1,0,0,0,0
radical,3,0,0,0,0,0,0,0,0,0,0,0
club,0,0,0,0,0,0,0,1,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,0,4,0
agrarian,2,0,0,0,0,0,0,0,0,0,0,0
malcontent,0,0,0,0,0,0,0,1,0,0,0,0
regroup,0,0,0,0,0,0,0,0,0,0,1,0
secret,3,0,0,0,0,0,0,0,0,0,0,0
intent,1,0,0,0,0,0,0,0,0,0,0,0
abort,0,0,0,0,0,0,0,0,0,0,1,0
prepare,0,0,0,0,0,0,0,0,0,0,1,0
nonsectarian,1,0,0,0,0,0,0,0,0,0,0,0
ideal,0,0,0,0,0,0,0,2,0,0,0,0
nakedly,0,0,1,0,0,0,0,0,0,0,0,0
sectarian,2,0,0,0,0,0,0,0,0,0,0,0
savagely,0,0,1,0,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,0,0,3,0
prompt,0,0,0,0,0,0,0,0,0,0,3,0
tighten,0,0,0,0,0,0,0,0,0,0,1,0
grip,0,0,0,0,0,0,0,1,0,0,0,0
accordingly,0,0,1,0,0,0,0,0,0,0,0,0
amalgamation,0,0,0,0,0,0,0,1,0,0,0,0
dissolution,0,0,0,0,0,0,0,1,0,0,0,0
nation,0,0,0,0,0,0,0,2,0,0,0,0
futile,1,0,0,0,0,0,0,0,0,0,0,0
coach,0,0,0,0,0,0,0,1,0,0,0,0
maker,0,0,0,0,0,0,0,1,0,0,0,0
convention,0,0,0,0,0,0,0,1,0,0,0,0
anticlerical,1,0,0,0,0,0,0,0,0,0,0,0
creed,0,0,0,0,0,0,0,1,0,0,0,0
sequel,0,0,0,0,0,0,0,1,0,0,0,0
attainment,0,0,0,0,0,0,0,1,0,0,0,0
overthrow,0,0,0,0,0,0,0,0,0,0,3,0
favourably,0,0,1,0,0,0,0,0,0,0,0,0
adjutant,0,0,0,0,0,0,0,1,0,0,0,0
sail,0,0,0,0,0,0,0,0,0,0,1,0
disperse,0,0,0,0,0,0,0,0,0,0,1,0
defiantly,0,0,1,0,0,0,0,0,0,0,0,0
undying,1,0,0,0,0,0,0,0,0,0,0,0
desire,0,0,0,0,0,0,0,1,0,0,0,0
separation,0,0,0,0,0,0,0,1,0,0,0,0
morning,0,0,0,0,0,0,0,1,0,0,0,0
throat,0,0,0,0,0,0,0,1,0,0,0,0
penknife,0,0,0,0,0,0,0,1,0,0,0,0
destruction,0,0,0,0,0,0,0,1,0,0,0,0
decay,0,0,0,0,0,0,0,1,0,0,1,0
tenantry,0,0,0,0,0,0,0,2,0,0,0,0
comparison,0,0,0,0,0,0,0,1,0,0,0,0
inferior,1,0,0,0,0,0,0,0,0,0,0,0
tillage,0,0,0,0,0,0,0,2,0,0,0,0
pasturage,0,0,0,0,0,0,0,1,0,0,0,0
compel,0,0,0,0,0,0,0,0,0,0,5,0
bid,0,0,0,0,0,0,0,1,0,0,0,0
legally,0,0,1,0,0,0,0,0,0,0,0,0
entitled,1,0,0,0,0,0,0,0,0,0,0,0
immensely,0,0,1,0,0,0,0,0,0,0,0,0
popularly,0,0,2,0,0,0,0,0,0,0,0,0
gentry,0,0,0,0,0,0,0,2,0,0,0,0
privileged,1,0,0,0,0,0,0,0,0,0,0,0
subdivision,0,0,0,0,0,0,0,1,0,0,0,0
necessitate,0,0,0,0,0,0,0,0,0,0,1,0
appreciation,0,0,0,0,0,0,0,1,0,0,0,0
rhetorical,2,0,0,0,0,0,0,0,0,0,0,0
rhetoric,0,0,0,0,0,0,0,2,0,0,0,0
oratory,0,0,0,0,0,0,0,1,0,0,0,0
console,0,0,0,0,0,0,0,0,0,0,1,0
deserted,1,0,0,0,0,0,0,0,0,0,0,0
speech,0,0,0,0,0,0,0,3,0,0,0,0
manifestation,0,0,0,0,0,0,0,1,0,0,0,0
feeling,0,0,0,0,0,0,0,1,0,0,0,0
respective,1,0,0,0,0,0,0,0,0,0,0,0
preeminent,2,0,0,0,0,0,0,0,0,0,0,0
continuation,0,0,0,0,0,0,0,1,0,0,0,0
municipal,1,0,0,0,0,0,0,0,0,0,0,0
equality,0,0,0,0,0,0,0,2,0,0,0,0
merchandise,0,0,0,0,0,0,0,2,0,0,0,0
offset,0,0,0,0,0,0,0,0,0,0,1,0
exposure,0,0,0,0,0,0,0,1,0,0,0,0
rental,0,0,0,0,0,0,0,1,0,0,0,0
staple,1,0,0,0,0,0,0,0,0,0,0,0
rot,0,0,0,0,0,0,0,0,0,0,2,0
starvation,0,0,0,0,0,0,0,3,0,0,0,0
fever,0,0,0,0,0,0,0,1,0,0,0,0
motivate,0,0,0,0,0,0,0,0,0,0,1,0
governance,0,0,0,0,0,0,0,2,0,0,0,0
imperative,0,0,0,0,0,0,0,1,0,0,0,0
strategic,2,0,0,0,0,0,0,0,0,0,0,0
embed,0,0,0,0,0,0,0,0,0,0,4,0
unitary,3,0,0,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,0,3,0,0,0,0
mindful,1,0,0,0,0,0,0,0,0,0,0,0
animosity,0,0,0,0,0,0,0,1,0,0,0,0
conciliation,0,0,0,0,0,0,0,2,0,0,0,0
couple,0,0,0,0,0,0,0,0,0,0,2,0
thwart,0,0,0,0,0,0,0,0,0,0,1,0
incompatible,2,0,0,0,0,0,0,0,0,0,0,0
coronation,0,0,0,0,0,0,0,1,0,0,0,0
disillusion,0,0,0,0,0,0,0,0,0,0,1,0
outset,0,0,0,0,0,0,0,1,0,0,0,0
cooperation,0,0,0,0,0,0,0,5,0,0,0,0
conservative,4,0,0,0,0,0,0,1,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,0,1,0
resurrect,0,0,0,0,0,0,0,0,0,0,1,0
aftermath,0,0,0,0,0,0,0,2,0,0,0,0
likelihood,0,0,0,0,0,0,0,2,0,0,0,0
mirror,0,0,0,0,0,0,0,0,0,0,2,0
certainty,0,0,0,0,0,0,0,1,0,0,0,0
transmute,0,0,0,0,0,0,0,0,0,0,1,0
mass,2,0,0,0,0,0,0,4,0,0,0,0
barrister,0,0,0,0,0,0,0,1,0,0,0,0
champion,0,0,0,0,0,0,0,1,0,0,0,0
grudging,2,0,0,0,0,0,0,0,0,0,0,0
fearful,1,0,0,0,0,0,0,0,0,0,0,0
upheaval,0,0,0,0,0,0,0,2,0,0,0,0
alarm,0,0,0,0,0,0,0,0,0,0,1,0
apprehension,0,0,0,0,0,0,0,1,0,0,0,0
door,0,0,0,0,0,0,0,1,0,0,0,0
oppressor,0,0,0,0,0,0,0,1,0,0,0,0
cling,0,0,0,0,0,0,0,0,0,0,1,0
decisively,0,0,1,0,0,0,0,0,0,0,0,0
victim,0,0,0,0,0,0,0,3,0,0,0,0
failure,0,0,0,0,0,0,0,6,0,0,0,0
edible,1,0,0,0,0,0,0,0,0,0,0,0
tuber,0,0,0,0,0,0,0,1,0,0,0,0
causative,1,0,0,0,0,0,0,0,0,0,0,0
mold,0,0,0,0,0,0,0,2,0,0,0,0
infestan,0,0,0,0,0,0,0,1,0,0,0,0
bad,4,0,0,0,0,0,0,0,0,0,0,0
diet,0,0,0,0,0,0,0,1,0,0,0,0
consume,0,0,0,0,0,0,0,0,0,0,1,0
quantity,0,0,0,0,0,0,0,1,0,0,0,0
reliance,0,0,0,0,0,0,0,3,0,0,0,0
ordinarily,0,0,1,0,0,0,0,0,0,0,0,0
decimation,0,0,0,0,0,0,0,1,0,0,0,0
vulnerable,1,0,0,0,0,0,0,0,0,0,0,0
accidentally,0,0,1,0,0,0,0,0,0,0,0,0
unusually,0,0,1,0,0,0,0,0,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,0,0,0
moist,1,0,0,0,0,0,0,0,0,0,0,0
partial,1,0,0,0,0,0,0,0,0,0,0,0
inadequate,1,0,0,0,0,0,0,0,0,0,0,0
liberal,6,0,0,0,0,0,0,0,0,0,0,0
emphasis,0,0,0,0,0,0,0,1,0,0,0,0
disaster,0,0,0,0,0,0,0,2,0,0,0,0
burden,0,0,0,0,0,0,0,2,0,0,0,0
starve,0,0,0,0,0,0,0,0,0,0,1,0
unable,1,0,0,0,0,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,7,0,0,0,0
loan,0,0,0,0,0,0,0,4,0,0,0,0
soup,0,0,0,0,0,0,0,2,0,0,0,0
kitchen,0,0,0,0,0,0,0,2,0,0,0,0
cornmeal,0,0,0,0,0,0,0,1,0,0,0,0
dislike,0,0,0,0,0,0,0,0,0,0,1,0
nutritional,1,0,0,0,0,0,0,0,0,0,0,0
deficiency,0,0,0,0,0,0,0,1,0,0,0,0
shortcoming,0,0,0,0,0,0,0,1,0,0,0,0
ration,0,0,0,0,0,0,0,1,0,0,0,0
grain,0,0,0,0,0,0,0,1,0,0,0,0
purchase,0,0,0,0,0,0,0,0,0,0,1,0
ineffective,1,0,0,0,0,0,0,0,0,0,0,0
distress,0,0,0,0,0,0,0,1,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,0,3,0
immigrate,0,0,0,0,0,0,0,0,0,0,1,0
engraving,0,0,0,0,0,0,0,1,0,0,0,0
watershed,0,0,0,0,0,0,0,2,0,0,0,0
demographic,1,0,0,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,0,0,3,0,0,0,0
smallholder,0,0,0,0,0,0,0,1,0,0,0,0
drastic,2,0,0,0,0,0,0,0,0,0,0,0
typhus,0,0,0,0,0,0,0,1,0,0,0,0
emigrate,0,0,0,0,0,0,0,0,0,0,1,0
barely,0,0,2,0,0,0,0,0,0,0,0,0
muster,0,0,0,0,0,0,0,0,0,0,1,0
forthcoming,1,0,0,0,0,0,0,0,0,0,0,0
monster,0,0,0,0,0,0,0,1,0,0,0,0
significance,0,0,0,0,0,0,0,1,0,0,0,0
climax,0,0,0,0,0,0,0,1,0,0,0,0
artillery,0,0,0,0,0,0,0,2,0,0,0,0
cancel,0,0,0,0,0,0,0,0,0,0,2,0
risk,0,0,0,0,0,0,0,1,0,0,0,0
bloodshed,0,0,0,0,0,0,0,1,0,0,0,0
unavailing,1,0,0,0,0,0,0,0,0,0,0,0
associated,1,0,0,0,0,0,0,0,0,0,0,0
editor,0,0,0,0,0,0,0,1,0,0,0,0
correspondent,0,0,0,0,0,0,0,1,0,0,0,0
restless,1,0,0,0,0,0,0,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0,0,0
involved,1,0,0,0,0,0,0,0,0,0,0,0
inept,1,0,0,0,0,0,0,0,0,0,0,0
deportation,0,0,0,0,0,0,0,1,0,0,0,0
severely,0,0,1,0,0,0,0,0,0,0,0,0
inability,0,0,0,0,0,0,0,1,0,0,0,0
wholesale,1,0,0,0,0,0,0,0,0,0,0,0
eviction,0,0,0,0,0,0,0,1,0,0,0,0
cottage,0,0,0,0,0,0,0,1,0,0,0,0
demolish,0,0,0,0,0,0,0,0,0,0,1,0
impoverished,2,0,0,0,0,0,0,0,0,0,0,0
invitation,0,0,0,0,0,0,0,1,0,0,0,0
forensic,1,0,0,0,0,0,0,0,0,0,0,0
forum,0,0,0,0,0,0,0,1,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,0,1,0
proposal,0,0,0,0,0,0,0,2,0,0,0,0
acquiescence,0,0,0,0,0,0,0,1,0,0,0,0
veto,0,0,0,0,0,0,0,0,0,0,2,0
nomination,0,0,0,0,0,0,0,1,0,0,0,0
permanent,4,0,0,0,0,0,0,0,0,0,0,0
petition,0,0,0,0,0,0,0,0,0,0,1,0
lawyer,0,0,0,0,0,0,0,3,0,0,0,0
layman,0,0,0,0,0,0,0,1,0,0,0,0
reorganize,0,0,0,0,0,0,0,0,0,0,1,0
candidate,0,0,0,0,0,0,0,3,0,0,0,0
ineligible,1,0,0,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,4,0
impress,0,0,0,0,0,0,0,0,0,0,1,0
uncontested,1,0,0,0,0,0,0,0,0,0,0,0
ministry,0,0,0,0,0,0,0,2,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0,0,0,0
calm,0,0,0,0,0,0,0,1,0,0,0,0
enact,0,0,0,0,0,0,0,0,0,0,4,0
adherent,0,0,0,0,0,0,0,1,0,0,0,0
tail,0,0,0,0,0,0,0,1,0,0,0,0
weak,1,0,0,0,0,0,0,0,0,0,0,0
culminate,0,0,0,0,0,0,0,0,0,0,4,0
seditious,1,0,0,0,0,0,0,0,0,0,0,0
conspiracy,0,0,0,0,0,0,0,1,0,0,0,0
imprisonment,0,0,0,0,0,0,0,3,0,0,0,0
fenian,5,0,0,0,0,0,0,0,0,0,0,0
injure,0,0,0,0,0,0,0,0,0,0,1,0
propagate,0,0,0,0,0,0,0,0,0,0,1,0
treasonable,1,0,0,0,0,0,0,0,0,0,0,0
easily,0,0,1,0,0,0,0,0,0,0,0,0
imprison,0,0,0,0,0,0,0,0,0,0,1,0
necessity,0,0,0,0,0,0,0,2,0,0,0,0
disestablish,0,0,0,0,0,0,0,0,0,0,1,0
compensation,0,0,0,0,0,0,0,2,0,0,0,0
improvement,0,0,0,0,0,0,0,2,0,0,0,0
constitutional,16,0,0,0,0,0,0,0,0,0,0,0
interested,1,0,0,0,0,0,0,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,0,0,0,1,0
harvest,0,0,0,0,0,0,0,1,0,0,0,0
formidable,1,0,0,0,0,0,0,0,0,0,0,0
