word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
elderly,1,0,0,0,0,0,0,0,0,0
hundred,0,0,0,0,0,2,0,0,0,0
carrier,0,0,0,0,0,1,0,0,0,0
march,0,0,0,0,0,1,0,0,4,0
dense,1,0,0,0,0,0,0,0,0,0
jungle,0,0,0,0,0,2,0,0,0,0
swamp,0,0,0,0,0,1,0,0,0,0
cordillera,0,0,0,0,0,1,0,0,0,0
silent,2,0,0,0,0,0,0,0,0,0
peak,0,0,0,0,0,1,0,0,0,0
adjacent,1,0,0,0,0,0,0,0,0,0
recrosse,0,0,0,0,0,0,0,0,1,0
coming,0,0,0,0,0,1,0,0,0,0
distrust,0,0,0,0,0,1,0,0,0,0
jealousy,0,0,0,0,0,2,0,0,0,0
ailing,1,0,0,0,0,0,0,0,0,0
natured,1,0,0,0,0,0,0,0,0,0
peacemaker,0,0,0,0,0,1,0,0,0,0
temporary,1,0,0,0,0,0,0,0,0,0
turnabout,0,0,0,0,0,1,0,0,0,0
proxy,0,0,0,0,0,1,0,0,0,0
betroth,0,0,0,0,0,0,0,0,1,0
underlie,0,0,0,0,0,0,0,0,1,0
friction,0,0,0,0,0,1,0,0,0,0
tortuous,1,0,0,0,0,0,0,0,0,0
frustrate,0,0,0,0,0,0,0,0,2,0
grudging,1,0,0,0,0,0,0,0,0,0
dint,0,0,0,0,0,1,0,0,0,0
transport,0,0,0,0,0,0,0,0,1,0
misconduct,0,0,0,0,0,1,0,0,0,0
incapacity,0,0,0,0,0,1,0,0,0,0
unfitness,0,0,0,0,0,1,0,0,0,0
imminent,1,0,0,0,0,0,0,0,0,0
replacement,0,0,0,0,0,1,0,0,0,0
residencia,0,0,0,0,0,2,0,0,0,1
review,0,0,0,0,0,1,0,0,0,0
doubtless,0,0,3,0,0,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0
rid,0,0,0,0,0,0,0,0,1,0
pretext,0,0,0,0,0,1,0,0,0,0
wish,0,0,0,0,0,0,0,0,1,0
discuss,0,0,0,0,0,0,0,0,1,0
treason,0,0,0,0,0,2,0,0,0,0
mistreatment,0,0,0,0,0,1,0,0,0,0
misdeed,0,0,0,0,0,1,0,0,0,0
farcical,1,0,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,1,0,0,0,0
preside,0,0,0,0,0,0,0,0,1,0
guilty,1,0,0,0,0,0,0,0,0,0
condemn,0,0,0,0,0,0,0,0,1,0
behead,0,0,0,0,0,0,0,0,1,0
accomplice,0,0,0,0,0,1,0,0,0,0
girl,0,0,0,0,0,1,0,0,0,0
grandparent,0,0,0,0,0,1,0,0,0,0
legend,0,0,0,0,0,2,0,0,0,0
swineherd,0,0,0,0,0,1,0,0,0,0
unlikely,1,0,0,0,0,0,0,0,0,0
occupation,0,0,0,0,0,1,0,0,0,0
manorial,1,0,0,0,0,0,0,0,0,0
undate,0,0,0,0,0,0,0,0,1,0
engraving,0,0,0,0,0,2,0,0,0,0
inclination,0,0,0,0,0,1,0,0,0,0
settled,1,0,0,0,0,0,0,0,0,0
colonizer,0,0,0,0,0,2,0,0,0,0
enrol,0,0,0,0,0,0,0,0,1,0
unambitious,1,0,0,0,0,0,0,0,0,0
colombian,1,0,0,0,0,0,0,0,0,0
ahead,0,0,2,0,0,0,0,0,0,0
raft,0,0,0,0,0,2,0,0,0,0
embroidered,1,0,0,0,0,0,0,0,0,0
fabric,0,0,0,0,0,1,0,0,0,0
metal,0,0,0,0,0,1,0,0,0,0
sword,0,0,0,0,0,1,0,0,0,0
invite,0,0,0,0,0,0,0,0,1,0
glory,0,0,0,0,0,1,0,0,0,0
thirteen,0,0,0,0,0,0,2,0,0,0
distinct,1,0,0,0,0,0,0,0,0,0
artifact,0,0,0,0,0,1,0,0,0,0
christen,0,0,0,0,0,0,0,0,1,0
corruption,0,0,0,0,0,1,0,0,0,0
opposed,1,0,0,0,0,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,1,0
invest,0,0,0,0,0,0,0,0,2,0
prerogative,0,0,0,0,0,2,0,0,0,0
reside,0,0,0,0,0,0,0,0,1,0
scornful,1,0,0,0,0,0,0,0,0,0
artillery,0,0,0,0,0,1,0,0,0,0
tense,1,0,0,0,0,0,0,0,0,0
waiting,0,0,0,0,0,1,0,0,0,0
litter,0,0,0,0,0,1,0,0,0,0
square,0,0,0,0,0,2,0,0,0,0
unarmed,1,0,0,0,0,0,0,0,0,0
club,0,0,0,0,0,1,0,0,0,0
sling,0,0,0,0,0,1,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0,0
tunic,0,0,0,0,0,1,0,0,0,0
exhort,0,0,0,0,0,0,0,0,1,0
sovereignty,0,0,0,0,0,1,0,0,0,0
fling,0,0,0,0,0,0,0,0,1,0
astonished,1,0,0,0,0,0,0,0,0,0
side,0,0,0,0,0,1,0,0,0,0
fulfil,0,0,0,0,0,0,0,0,1,0
chamber,0,0,0,0,0,1,0,0,0,0
accuse,0,0,0,0,0,0,0,0,3,0
plot,0,0,0,0,0,0,0,0,1,0
overthrow,0,0,0,0,0,0,0,0,2,0
strangulation,0,0,0,0,0,1,0,0,0,0
retreat,0,0,0,0,0,3,0,0,1,0
struggle,0,0,0,0,0,3,0,0,2,0
share,0,0,0,0,0,3,0,0,2,0
rivalry,0,0,0,0,0,1,0,0,0,0
override,0,0,0,0,0,0,0,0,1,0
contravene,0,0,0,0,0,0,0,0,1,0
solemn,1,0,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,3,0,0,0,0
partner,0,0,0,0,0,1,0,0,0,0
equally,0,0,1,0,0,0,0,0,0,0
prisoner,0,0,0,0,0,2,0,0,0,0
devote,0,0,0,0,0,0,0,0,2,0
adherent,0,0,0,0,0,1,0,0,0,0
confine,0,0,0,0,0,0,0,0,1,0
watch,0,0,0,0,0,0,0,0,1,0
suspect,0,0,0,0,0,0,0,0,1,0
eliminate,0,0,0,0,0,0,0,0,1,0
protracted,1,0,0,0,0,0,0,0,0,0
blood,0,0,0,0,0,1,0,0,0,0
cry,0,0,0,0,0,0,0,0,2,0
obscure,1,0,0,0,0,0,0,0,1,0
cancel,0,0,0,0,0,0,0,0,1,0
membership,0,0,0,0,0,1,0,0,0,0
duty,0,0,0,0,0,1,0,0,0,0
examiner,0,0,0,0,0,1,0,0,0,0
objective,0,0,0,0,0,2,0,0,0,0
fabulous,1,0,0,0,0,0,0,0,0,0
banish,0,0,0,0,0,0,0,0,2,0
pardon,0,0,0,0,0,1,0,0,1,0
ensue,0,0,0,0,0,0,0,0,1,0
basque,4,0,0,0,0,0,0,0,0,0
circumnavigation,0,0,0,0,0,5,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0
starvation,0,0,0,0,0,1,0,0,0,0
harassment,0,0,0,0,0,1,0,0,0,0
allegiance,0,0,0,0,0,5,0,0,0,0
successfully,0,0,2,0,0,0,0,0,0,0
painting,0,0,0,0,0,1,0,0,0,0
privileged,1,0,0,0,0,0,0,0,0,0
enlist,0,0,0,0,0,0,0,0,2,0
check,0,0,0,0,0,0,0,0,1,0
engagement,0,0,0,0,0,1,0,0,0,0
supremacy,0,0,0,0,0,1,0,0,0,0
warn,0,0,0,0,0,0,0,0,1,0
impend,0,0,0,0,0,0,0,0,1,0
relative,1,0,0,0,0,2,0,0,0,0
season,0,0,0,0,0,1,0,0,0,0
purpose,0,0,0,0,0,1,0,0,0,0
wrest,0,0,0,0,0,0,0,0,1,0
key,1,0,0,0,0,2,0,0,0,0
incomplete,1,0,0,0,0,0,0,0,0,0
crowning,1,0,0,0,0,0,0,0,0,0
reconnaissance,0,0,0,0,0,1,0,0,0,0
unproven,1,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,2,0,0,0,0
acceptance,0,0,0,0,0,3,0,0,0,0
helpful,1,0,0,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,1,0
token,1,0,0,0,0,0,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,2,0
portion,0,0,0,0,0,1,0,0,0,0
petition,0,0,0,0,0,1,0,0,0,0
shifting,0,0,0,0,0,1,0,0,0,0
cosmographer,0,0,0,0,0,1,0,0,0,0
henceforward,0,0,1,0,0,0,0,0,0,0
demarcation,0,0,0,0,0,3,0,0,0,0
assign,0,0,0,0,0,0,0,0,3,0
practical,1,0,0,0,0,0,0,0,0,0
proof,0,0,0,0,0,1,0,0,0,0
revise,0,0,0,0,0,0,0,0,1,0
assent,0,0,0,0,0,1,0,0,0,0
hypothetical,1,0,0,0,0,0,0,0,0,0
vest,0,0,0,0,0,0,0,0,1,0
twentieth,0,0,0,0,0,1,0,0,0,0
net,1,0,0,0,0,0,0,0,0,0
knighthood,0,0,0,0,0,1,0,0,0,0
react,0,0,0,0,0,0,0,0,1,0
strongly,0,0,1,0,0,0,0,0,0,0
entity,0,0,0,0,0,1,0,0,0,0
oversee,0,0,0,0,0,0,0,0,1,0
organization,0,0,0,0,0,1,0,0,0,0
outrage,0,0,0,0,0,0,0,0,1,0
transfer,0,0,0,0,0,1,0,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0
sort,0,0,0,0,0,2,0,0,0,0
cocommander,0,0,0,0,0,1,0,0,0,0
cocaptain,0,0,0,0,0,1,0,0,0,0
mental,1,0,0,0,0,0,0,0,0,0
discipline,0,0,0,0,0,2,0,0,1,0
consort,0,0,0,0,0,1,0,0,0,0
farewell,0,0,0,0,1,0,0,0,0,0
infant,1,0,0,0,0,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0
flung,1,0,0,0,0,0,0,0,0,0
becalm,0,0,0,0,0,0,0,0,1,0
vainly,0,0,1,0,0,0,0,0,0,0
midnight,0,0,0,0,0,1,0,0,0,0
resolution,0,0,0,0,0,1,0,0,0,0
ruthlessness,0,0,0,0,0,1,0,0,0,0
daring,0,0,0,0,0,2,0,0,0,0
quell,0,0,0,0,0,0,0,0,2,0
mutinous,1,0,0,0,0,0,0,0,0,0
seeking,0,0,0,0,0,1,0,0,0,0
willed,1,0,0,0,0,0,0,0,0,0
reportedly,0,0,1,0,0,0,0,0,0,0
joy,0,0,0,0,0,1,0,0,0,0
thirst,0,0,0,0,0,2,0,0,0,0
stricken,0,0,0,0,0,0,0,0,1,0
feed,0,0,0,0,0,0,0,0,1,0
rat,0,0,0,0,0,1,0,0,0,0
fouled,1,0,0,0,0,0,0,0,0,0
biscuit,0,0,0,0,0,1,0,0,0,0
eat,0,0,0,0,0,0,0,0,3,0
leather,0,0,0,0,0,1,0,0,0,0
yardarm,0,0,0,0,0,1,0,0,0,0
relentless,1,0,0,0,0,0,0,0,0,0
chilean,1,0,0,0,0,0,0,0,0,0
northwestward,0,0,1,0,0,0,0,0,0,0
equinoctial,1,0,0,0,0,0,0,0,0,0
approximate,1,0,0,0,0,0,0,0,0,0
steer,0,0,0,0,0,0,0,0,1,0
evident,2,0,0,0,0,0,0,0,0,0
seaworthy,1,0,0,0,0,0,0,0,0,0
originally,0,0,2,0,0,0,0,0,0,0
participant,0,0,0,0,0,1,0,0,0,0
intercept,0,0,0,0,0,0,0,0,1,0
regularly,0,0,1,0,0,0,0,0,0,0
leak,0,0,0,0,0,0,0,0,1,0
lade,0,0,0,0,0,0,0,0,2,0
weak,1,0,0,0,0,0,0,0,0,0
augmentation,0,0,0,0,0,1,0,0,0,0
inscription,0,0,0,0,0,1,0,0,0,0
primus,0,0,0,0,0,0,0,0,0,1
circumdedisti,0,0,0,0,0,0,0,0,0,1
encircle,0,0,0,0,0,0,0,0,1,0
tend,0,0,0,0,0,0,0,0,1,0
eminent,1,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,1,0,0,0,0
pledge,0,0,0,0,0,0,0,0,1,0
fealty,0,0,0,0,0,1,0,0,0,0
enhance,0,0,0,0,0,0,0,0,1,0
notwithstanding,0,1,0,0,0,0,0,0,0,0
neglect,0,0,0,0,0,1,0,0,1,0
complex,1,0,0,0,0,0,0,0,0,0
uncommonly,0,0,1,0,0,0,0,0,0,0
eventful,1,0,0,0,0,0,0,0,0,0
fuel,0,0,0,0,0,0,0,0,1,0
imagination,0,0,0,0,0,1,0,0,0,0
portray,0,0,0,0,0,0,0,0,1,0
symbol,0,0,0,0,0,1,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,1,0
magnitude,0,0,0,0,0,1,0,0,0,0
accomplishment,0,0,0,0,0,2,0,0,0,0
liken,0,0,0,0,0,0,0,0,1,0
space,0,0,0,0,0,2,0,0,0,0
underestimate,0,0,0,0,0,0,0,0,1,0
arguably,0,0,1,0,0,0,0,0,0,0
unpredictable,1,0,0,0,0,0,0,0,0,0
computer,0,0,0,0,0,1,0,0,0,0
profound,2,0,0,0,0,0,0,0,0,0
supreme,1,0,0,0,0,0,0,0,0,0
immensity,0,0,0,0,0,1,0,0,0,0
confirm,0,0,0,0,0,0,0,0,5,0
conception,0,0,0,0,0,1,0,0,0,0
archer,0,0,0,0,0,1,0,0,0,0
pacify,0,0,0,0,0,0,0,0,2,0
public,1,0,0,0,0,0,0,0,0,0
disloyalty,0,0,0,0,0,1,0,0,0,0
authorization,0,0,0,0,0,1,0,0,0,0
sink,0,0,0,0,0,0,0,0,2,0
follower,0,0,0,0,0,2,0,0,0,0
distressing,1,0,0,0,0,0,0,0,0,0
northward,0,0,3,0,0,0,0,0,0,0
continually,0,0,1,0,0,0,0,0,0,0
drift,0,0,0,0,0,0,0,0,2,0
boat,0,0,0,0,0,1,0,0,0,0
gradually,0,0,3,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,1,0
suddenly,0,0,1,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,1,0
festival,0,0,0,0,0,2,0,0,0,0
uprising,0,0,0,0,0,3,0,0,0,0
quarter,0,0,0,0,0,1,0,0,0,0
angry,1,0,0,0,0,0,0,0,0,0
mob,0,0,0,0,0,1,0,0,0,0
nighttime,2,0,0,0,0,0,0,0,0,0
noche,0,0,0,0,0,0,0,0,0,1
triste,0,0,0,0,0,0,0,0,0,1
sad,1,0,0,0,0,0,0,0,0,0
quietly,0,0,1,0,0,0,0,0,0,0
erupt,0,0,0,0,0,0,0,0,1,0
narrowly,0,0,1,0,0,0,0,0,0,0
thank,0,0,0,0,0,1,0,0,0,0
spectacular,1,0,0,0,0,0,0,0,0,0
leap,0,0,0,0,0,1,0,0,0,0
canal,0,0,0,0,0,1,0,0,0,0
captaincy,0,0,0,0,0,1,0,0,0,0
unlicensed,1,0,0,0,0,0,0,0,0,0
munition,0,0,0,0,0,1,0,0,0,0
charter,0,0,0,0,0,1,0,0,0,0
central,4,0,0,0,0,0,0,0,0,0
intelligent,1,0,0,0,0,0,0,0,0,0
clever,1,0,0,0,0,0,0,0,0,0
ruthless,1,0,0,0,0,0,0,0,0,0
haughty,1,0,0,0,0,0,0,0,0,0
mischievous,1,0,0,0,0,0,0,0,0,0
quarrelsome,1,0,0,0,0,0,0,0,0,0
excite,0,0,0,0,0,0,0,0,1,0
wander,0,0,0,0,0,0,0,0,1,0
idly,0,0,1,0,0,0,0,0,0,0
colour,0,0,0,0,0,1,0,0,0,0
attraction,0,0,0,0,0,1,0,0,0,0
content,1,0,0,0,0,0,0,0,0,0
contract,0,0,0,0,0,0,0,0,1,0
syphilis,0,0,0,0,0,1,0,0,0,0
fated,1,0,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,1,0
clerk,0,0,0,0,0,1,0,0,0,0
repartimiento,0,0,0,0,0,0,0,0,0,1
dissident,1,0,0,0,0,0,0,0,0,0
twice,0,0,1,0,0,0,0,0,0,0
bearing,0,0,0,0,0,1,0,0,0,0
conversation,0,0,0,0,0,2,0,0,0,0
eating,0,0,0,0,0,1,0,0,0,0
dress,0,0,0,0,0,0,0,0,1,0
rough,0,0,0,0,0,1,0,0,0,0
tumble,0,0,0,0,0,1,0,0,0,0
politic,0,0,0,0,0,2,0,0,0,0
dramatic,1,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,1,0,0,0,0
predictable,1,0,0,0,0,0,0,0,0,0
arouse,0,0,0,0,0,0,0,0,4,0
hastily,0,0,2,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,2,0
intelligence,0,0,0,0,0,2,0,0,0,0
mexican,6,0,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,1,0
exercise,0,0,0,0,0,0,0,0,1,0
weld,0,0,0,0,0,0,0,0,1,0
cohesive,1,0,0,0,0,0,0,0,0,0
expression,0,0,0,0,0,1,0,0,0,0
deal,0,0,0,0,0,0,0,0,2,0
disaffection,0,0,0,0,0,1,0,0,0,0
occur,0,0,0,0,0,0,0,0,1,0
single,1,0,0,0,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,1,0
entire,1,0,0,0,0,0,0,0,0,0
survival,0,0,0,0,0,1,0,0,0,0
amity,0,0,0,0,0,1,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0
strict,1,0,0,0,0,0,0,0,0,0
minimum,0,0,0,0,0,1,0,0,0,0
crisis,0,0,0,0,0,1,0,0,0,0
bitterly,0,0,1,0,0,0,0,0,0,0
tribute,0,0,0,0,0,1,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0
quick,1,0,0,0,0,0,0,0,0,0
grasp,0,0,0,0,0,2,0,0,0,0
instance,0,0,0,0,0,2,0,0,0,0
chronic,1,0,0,0,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,1,0
faithful,1,0,0,0,0,0,0,0,0,0
blandishment,0,0,0,0,0,1,0,0,0,0
rebuild,0,0,0,0,0,0,0,0,1,0
envy,0,0,0,0,0,1,0,0,0,0
bedevil,0,0,0,0,0,0,0,0,1,0
meteoric,1,0,0,0,0,0,0,0,0,0
deprive,0,0,0,0,0,0,0,0,1,0
personality,0,0,0,0,0,2,0,0,0,0
reckless,2,0,0,0,0,0,0,0,0,0
loss,0,0,0,0,0,1,0,0,0,0
treasure,0,0,0,0,0,5,0,0,0,0
pursuit,0,0,0,0,0,1,0,0,0,0
reorganize,0,0,0,0,0,0,0,0,1,0
neighbouring,1,0,0,0,0,0,0,0,0,0
street,0,0,0,0,0,2,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0
left,0,0,1,0,0,0,0,0,0,0
insidious,1,0,0,0,0,0,0,0,0,0
conscious,2,0,0,0,0,0,0,0,0,0
vulnerability,0,0,0,0,0,1,0,0,0,0
field,0,0,0,0,0,2,0,0,0,0
counter,0,0,0,0,0,0,0,0,1,0
lengthy,1,0,0,0,0,0,0,0,0,0
detailed,1,0,0,0,0,0,0,0,0,0
relatively,0,0,1,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0,0,0,0
upbringing,0,0,0,0,0,1,0,0,0,0
restless,2,0,0,0,0,0,0,0,0,0
urge,0,0,0,0,0,1,0,0,0,0
arduous,2,0,0,0,0,0,0,0,0,0
health,0,0,0,0,0,1,0,0,0,0
property,0,0,0,0,0,1,0,0,0,0
cruelty,0,0,0,0,0,1,0,0,0,0
chaos,0,0,0,0,0,1,0,0,0,0
justify,0,0,0,0,0,0,0,0,1,0
distant,1,0,0,0,0,0,0,0,0,0
insofar,0,0,1,0,0,0,0,0,0,0
bureaucrat,0,0,0,0,0,1,0,0,0,0
inquiry,0,0,0,0,0,2,0,0,0,0
plead,0,0,0,0,0,0,0,0,2,0
entourage,0,0,0,0,0,1,0,0,0,0
marqués,0,0,0,0,0,0,0,0,0,1
del,0,0,0,0,0,0,0,0,0,1
remarry,0,0,0,0,0,0,0,0,1,0
ducal,1,0,0,0,0,0,0,0,0,0
anarchy,0,0,0,0,0,1,0,0,0,0
accusation,0,0,0,0,0,1,0,0,0,0
murder,0,0,0,0,0,0,0,0,1,0
reassert,0,0,0,0,0,0,0,0,1,0
reestablish,0,0,0,0,0,0,0,0,1,0
pacific,1,0,0,0,0,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0
miserable,1,0,0,0,0,0,0,0,0,0
litigation,0,0,0,0,0,1,0,0,0,0
anticlimax,0,0,0,0,0,1,0,0,0,0
debt,0,0,0,0,0,1,0,0,0,0
beg,0,0,0,0,0,0,0,0,1,0
majesty,0,0,0,0,0,1,0,0,0,0
back,0,0,0,0,0,0,0,0,1,0
interesting,1,0,0,0,0,0,0,0,0,0
cannibal,0,0,0,0,0,1,0,0,0,0
tale,0,0,0,0,0,1,0,0,0,0
representative,0,0,0,0,0,1,0,0,0,0
furious,1,0,0,0,0,0,0,0,0,0
job,0,0,0,0,0,1,0,0,0,0
perish,0,0,0,0,0,0,0,0,1,0
alive,1,0,0,0,0,0,0,0,0,0
nomadic,1,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,3,0,0,1,0
healer,0,0,0,0,0,1,0,0,0,0
treatment,0,0,0,0,0,1,0,0,0,0
blaze,0,0,0,0,0,0,0,0,1,0
usurp,0,0,0,0,0,0,0,0,1,0
deport,0,0,0,0,0,0,0,0,1,0
convict,0,0,0,0,0,1,0,0,1,0
malfeasance,0,0,0,0,0,1,0,0,0,0
relación,0,0,0,0,0,1,0,0,0,0
comentarios,0,0,0,0,0,0,0,0,0,1
basin,0,0,0,0,0,2,0,0,0,0
brigantine,0,0,0,0,0,1,0,0,0,0
junction,0,0,0,0,0,1,0,0,0,0
impossibility,0,0,0,0,0,1,0,0,0,0
hoard,0,0,0,0,0,1,0,0,0,0
cinnamon,0,0,0,0,0,1,0,0,0,0
resemble,0,0,0,0,0,0,0,0,1,0
greek,1,0,0,0,0,0,0,0,0,0
mythology,0,0,0,0,0,1,0,0,0,0
assistance,0,0,0,0,0,1,0,0,0,0
capsize,0,0,0,0,0,0,0,0,1,0
drown,0,0,0,0,0,0,0,0,1,0
kanata,0,0,0,0,0,1,0,0,0,0
prior,0,0,2,0,0,0,0,0,0,0
pique,0,0,0,0,0,0,0,0,1,0
curiosity,0,0,0,0,0,1,0,0,0,0
bar,0,0,0,0,0,0,0,0,1,0
warmly,0,0,2,0,0,0,0,0,0,0
resident,1,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,2,0,0,0,0
copper,0,0,0,0,0,1,0,0,0,0
severity,0,0,0,0,0,2,0,0,0,0
ice,0,0,0,0,0,1,0,0,0,0
treacherously,0,0,1,0,0,0,0,0,0,0
counterclaim,0,0,0,0,0,1,0,0,0,0
subaltern,0,0,0,0,0,1,0,0,0,0
necessary,1,0,0,0,0,0,0,0,0,0
confluence,0,0,0,0,0,1,0,0,0,0
diamond,0,0,0,0,0,1,0,0,0,0
abundance,0,0,0,0,0,1,0,0,0,0
steal,0,0,0,0,0,0,0,0,1,0
mineral,1,0,0,0,0,1,0,0,0,0
specimen,0,0,0,0,0,1,0,0,0,0
valueless,1,0,0,0,0,0,0,0,0,0
disappointment,0,0,0,0,0,1,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,1,0
business,0,0,0,0,0,1,0,0,0,0
affair,0,0,0,0,0,2,0,0,0,0
treacherous,1,0,0,0,0,0,0,0,0,0
dealing,0,0,0,0,0,1,0,0,0,0
lurch,0,0,0,0,0,1,0,0,0,0
detract,0,0,0,0,0,0,0,0,1,0
healthful,1,0,0,0,0,0,0,0,0,0
indictment,0,0,0,0,0,2,0,0,0,0
killing,0,0,0,0,0,1,0,0,0,0
train,0,0,0,0,0,0,0,0,1,0
lawyer,0,0,0,0,0,2,0,0,0,0
forest,0,0,0,0,0,1,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,1,0
plain,0,0,0,0,0,1,0,0,0,0
honorary,1,0,0,0,0,0,0,0,0,0
restrain,0,0,0,0,0,0,0,0,1,0
rapacity,0,0,0,0,0,1,0,0,0,0
comenderos,0,0,0,0,0,0,0,0,0,1
landholder,0,0,0,0,0,1,0,0,0,0
quench,0,0,0,0,0,0,0,0,1,0
contentious,1,0,0,0,0,0,0,0,0,0
leprosy,0,0,0,0,0,1,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,1,0
pueblo,0,0,0,0,0,1,0,0,0,0
teen,0,0,0,0,0,1,0,0,0,0
prowess,0,0,0,0,0,1,0,0,0,0
horseman,0,0,0,0,0,2,0,0,0,0
expeditioner,0,0,0,0,0,1,0,0,0,0
reap,0,0,0,0,0,0,0,0,1,0
skill,0,0,0,0,0,1,0,0,0,0
archrival,0,0,0,0,0,1,0,0,0,0
lend,0,0,0,0,0,0,0,0,1,0
protector,0,0,0,0,0,1,0,0,0,0
ransom,0,0,0,0,0,1,0,0,0,0
dissatisfied,1,0,0,0,0,0,0,0,0,0
covet,0,0,0,0,0,0,0,0,1,0
sack,0,0,0,0,0,1,0,0,0,0
wealthy,2,0,0,0,0,0,0,0,0,0
prestigious,1,0,0,0,0,0,0,0,0,0
abduct,0,0,0,0,0,0,0,0,1,0
collect,0,0,0,0,0,0,0,0,1,0
assortment,0,0,0,0,0,1,0,0,0,0
pearl,0,0,0,0,0,3,0,0,0,0
rendezvous,0,0,0,0,0,0,0,0,1,0
confederation,0,0,0,0,0,1,0,0,0,0
decimate,0,0,0,0,0,0,0,0,1,0
cripple,0,0,0,0,0,0,0,0,1,0
equipment,0,0,0,0,0,1,0,0,0,0
fateful,1,0,0,0,0,0,0,0,0,0
relentlessly,0,0,1,0,0,0,0,0,0,0
fever,0,0,0,0,0,2,0,0,0,0
comrade,0,0,0,0,0,1,0,0,0,0
bury,0,0,0,0,0,0,0,0,1,0
remnant,0,0,0,0,0,1,0,0,0,0
grandiose,1,0,0,0,0,0,0,0,0,0
messianic,3,0,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,2,0,0,0,0
descend,0,0,0,0,0,0,0,0,1,0
forcefully,0,0,1,0,0,0,0,0,0,0
charismatic,1,0,0,0,0,0,0,0,0,0
espouse,0,0,0,0,0,0,0,0,1,0
sermon,0,0,0,0,0,1,0,0,0,0
inflame,0,0,0,0,0,0,0,0,1,0
smolder,0,0,0,0,0,0,0,0,1,0
rebuff,0,0,0,0,0,0,0,0,1,0
rashness,0,0,0,0,0,1,0,0,0,0
displeasure,0,0,0,0,0,1,0,0,0,0
eloquent,1,0,0,0,0,0,0,0,0,0
preacher,0,0,0,0,0,1,0,0,0,0
convene,0,0,0,0,0,0,0,0,1,0
visionary,0,0,0,0,0,1,0,0,0,0
fetter,0,0,0,0,0,0,0,0,1,0
prison,0,0,0,0,0,1,0,0,0,0
poisoning,0,0,0,0,0,1,0,0,0,0
outlaw,0,0,0,0,0,0,0,0,1,0
dissipate,0,0,0,0,0,0,0,0,1,0
borrow,0,0,0,0,0,0,0,0,1,0
subsidy,0,0,0,0,0,1,0,0,0,0
livre,0,0,0,0,0,1,0,0,0,0
considerably,0,0,1,0,0,0,0,0,0,0
pirate,0,0,0,0,0,1,0,0,0,0
band,0,0,0,0,0,3,0,0,0,0
gentleman,0,0,0,0,0,1,0,0,0,0
impatient,1,0,0,0,0,0,0,0,0,0
navigate,0,0,0,0,0,0,0,0,1,0
headquarter,0,0,0,0,0,1,0,0,0,0
exploring,0,0,0,0,0,1,0,0,0,0
disciplinarian,0,0,0,0,0,1,0,0,0,0
fool,0,0,0,0,0,1,0,0,0,0
mica,0,0,0,0,0,1,0,0,0,0
financially,0,0,1,0,0,0,0,0,0,0
barely,0,0,1,0,0,0,0,0,0,0
coreligionist,0,0,0,0,0,1,0,0,0,0
princess,0,0,0,0,0,1,0,0,0,0
female,1,0,0,0,0,0,0,0,0,0
offering,0,0,0,0,0,1,0,0,0,0
attributable,1,0,0,0,0,0,0,0,0,0
countryman,0,0,0,0,0,1,0,0,0,0
dedication,0,0,0,0,0,1,0,0,0,0
tact,0,0,0,0,0,1,0,0,0,0
