word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB
pore,0,0,0,0,0,0,0,0,0,0,0,0,1
textbook,0,0,0,0,0,0,0,1,0,0,0,0,0
geography,0,0,0,0,0,0,0,1,0,0,0,0,0
atlas,0,0,0,0,0,0,0,1,0,0,0,0,0
lake,0,0,0,0,0,0,0,1,0,0,0,0,0
education,0,0,0,0,0,0,0,2,0,0,0,0,0
schooling,0,0,0,0,0,0,0,1,0,0,0,0,0
handwriting,0,0,0,0,0,0,0,1,0,0,0,0,0
series,0,0,0,0,0,0,0,1,0,0,0,0,0
jagged,1,0,0,0,0,0,0,0,0,0,0,0,0
eruption,0,0,0,0,0,0,0,1,0,0,0,0,0
spelling,0,0,0,0,0,0,0,1,0,0,0,0,0
highly,0,0,1,0,0,0,0,0,0,0,0,0,0
personal,1,0,0,0,0,0,0,0,0,0,0,0,0
phonetic,1,0,0,0,0,0,0,0,0,0,0,0,0
assurance,0,0,0,0,0,0,0,1,0,0,0,0,0
capable,1,0,0,0,0,0,0,0,0,0,0,0,0
chapter,0,0,0,0,0,0,0,1,0,0,0,0,0
comic_strip,0,0,0,0,0,0,0,1,0,0,0,0,0
bristle,0,0,0,0,0,0,0,0,0,0,0,0,1
report,0,0,0,0,0,0,0,1,0,0,0,0,0
gosh,0,0,0,0,0,0,1,0,0,0,0,0,0
arithmetic,0,0,0,0,0,0,0,2,0,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,0,0,1
plead,0,0,0,0,0,0,0,0,0,0,0,0,3
torment,0,0,0,0,0,0,0,1,0,0,0,0,0
contrive,0,0,0,0,0,0,0,0,0,0,0,0,1
instance,0,0,0,0,0,0,0,3,0,0,0,0,0
oak,0,0,0,0,0,0,0,1,0,0,0,0,0
darken,0,0,0,0,0,0,0,0,0,0,0,0,1
cocklebur,0,0,0,0,0,0,0,2,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,0,0,1
sense,0,0,0,0,0,0,0,4,0,0,0,0,0
outrun,0,0,0,0,0,0,0,0,0,0,0,0,1
quick,2,0,0,0,0,0,0,0,0,0,0,0,0
coiled,1,0,0,0,0,0,0,0,0,0,0,0,0
snake,0,0,0,0,0,0,0,1,0,0,0,0,0
rattler,0,0,0,0,0,0,0,2,0,0,0,0,0
slam,0,0,0,0,0,0,0,0,0,0,0,0,1
slitty,1,0,0,0,0,0,0,0,0,0,0,0,0
gleeful,1,0,0,0,0,0,0,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,1,0,0,0,0,4
burr,0,0,0,0,0,0,0,2,0,0,0,0,0
scalp,0,0,0,0,0,0,0,1,0,0,0,0,0
titter,0,0,0,0,0,0,0,0,0,0,0,0,1
nervous,1,0,0,0,0,0,0,0,0,0,0,0,0
untangle,0,0,0,0,0,0,0,0,0,0,0,0,1
knot,0,0,0,0,0,0,0,0,0,0,0,0,1
sympathetic,1,0,0,0,0,0,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,0,0,0,2
exasperate,0,0,0,0,0,0,0,0,0,0,0,0,1
continual,1,0,0,0,0,0,0,0,0,0,0,0,0
tardiness,0,0,0,0,0,0,0,1,0,0,0,0,0
britche,0,0,0,0,0,0,0,1,0,0,0,0,0
minute,0,0,0,0,0,0,0,4,0,0,0,0,0
control,0,0,0,0,0,0,0,1,0,0,0,0,0
yell,0,0,0,0,0,0,0,0,0,0,0,0,1
blame,0,0,0,0,0,0,0,0,0,0,0,0,2
son,0,0,0,0,0,0,0,1,0,0,0,0,0
bitch,0,0,0,0,0,0,0,1,0,0,0,0,0
shock,0,0,0,0,0,0,0,1,0,0,0,0,1
resound,0,0,0,0,0,0,0,0,0,0,0,0,1
awful,1,0,0,0,0,0,0,0,0,0,0,0,0
advance,0,0,0,0,0,0,0,0,0,0,0,0,2
clutch,0,0,0,0,0,0,0,0,0,0,0,0,1
ruler,0,0,0,0,0,0,0,2,0,0,0,0,0
palm,0,0,0,0,0,0,0,3,0,0,0,0,0
citric,1,0,0,0,0,0,0,0,0,0,0,0,0
blister,0,0,0,0,0,0,0,0,0,0,0,0,1
brass,0,0,0,0,0,0,0,1,0,0,0,0,0
edged,0,0,0,0,0,0,0,1,0,0,0,0,0
blur,0,0,0,0,0,0,0,0,0,0,0,0,1
page,0,0,0,0,0,0,0,1,0,0,0,0,0
print,0,0,0,0,0,0,0,1,0,0,0,0,0
list,0,0,0,0,0,0,0,0,0,0,0,0,1
imaginative,1,0,0,0,0,0,0,0,0,0,0,0,0
punishment,0,0,0,0,0,0,0,1,0,0,0,0,0
inflict,0,0,0,0,0,0,0,0,0,0,0,0,1
resent,0,0,0,0,0,0,0,0,0,0,0,0,1
suffer,0,0,0,0,0,0,0,0,0,0,0,0,2
dour,1,0,0,0,0,0,0,0,0,0,0,0,0
expectation,0,0,0,0,0,0,0,1,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,0,0,0,1
dislike,0,0,0,0,0,0,0,0,0,0,0,0,1
relax,0,0,0,0,0,0,0,0,0,0,0,0,1
sissy,0,0,0,0,0,0,0,2,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,0,0,0,0,1
judgment,0,0,0,0,0,0,0,1,0,0,0,0,0
toughen,0,0,0,0,0,0,0,0,0,0,0,0,1
accept,0,0,0,0,0,0,0,0,0,0,0,0,5
defend,0,0,0,0,0,0,0,0,0,0,0,0,1
regain,0,0,0,0,0,0,0,0,0,0,0,0,2
peace,0,0,0,0,0,0,0,1,0,0,0,0,0
gnaw,0,0,0,0,0,0,0,0,0,0,0,0,3
dig,0,0,0,0,0,0,0,0,0,0,0,0,2
piecrust,0,0,0,0,0,0,0,1,0,0,0,0,0
blessedly,0,0,1,0,0,0,0,0,0,0,0,0,0
lion,0,0,0,0,0,0,0,4,0,0,0,0,0
loom,0,0,0,0,0,0,0,1,0,0,0,0,1
harsh,2,0,0,0,0,0,0,0,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,0,0,0,0,1
cruel,1,0,0,0,0,0,0,0,0,0,0,0,0
hiss,0,0,0,0,0,0,0,0,0,0,0,0,1
ear,0,0,0,0,0,0,0,6,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,0,0,0,1
nightmare,0,0,0,0,0,0,0,1,0,0,0,0,0
upheaval,0,0,0,0,0,0,0,1,0,0,0,0,0
coma,0,0,0,0,0,0,0,1,0,0,0,0,0
lamp,0,0,0,0,0,0,0,3,0,0,0,0,0
fever,0,0,0,0,0,0,0,2,0,0,0,0,0
wring,0,0,0,0,0,0,0,0,0,0,0,0,2
trouble,0,0,0,0,0,0,0,2,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,0,0,3
acknowledge,0,0,0,0,0,0,0,0,0,0,0,0,1
innocence,0,0,0,0,0,0,0,1,0,0,0,0,0
absence,0,0,0,0,0,0,0,2,0,0,0,0,0
isolate,0,0,0,0,0,0,0,0,0,0,0,0,1
incapable,1,0,0,0,0,0,0,0,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,0,0,0,0,1
heat,0,0,0,0,0,0,0,1,0,0,0,0,0
chilled,1,0,0,0,0,0,0,0,0,0,0,0,0
jealousy,0,0,0,0,0,0,0,2,0,0,0,0,0
smart,1,0,0,0,0,0,0,0,0,0,0,0,1
jestingly,0,0,1,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,0,1,0,0,0,0,1
ugly,1,0,0,0,0,0,0,0,0,0,0,0,0
mischief,0,0,0,0,0,0,0,1,0,0,0,0,0
horsewhip,0,0,0,0,0,0,0,0,0,0,0,0,2
beat,0,0,0,0,0,0,0,0,0,0,0,0,2
spot,0,0,0,0,0,0,0,1,0,0,0,0,0
lock,0,0,0,0,0,0,0,1,0,0,0,0,1
atstate,0,1,0,0,0,0,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,0,0,1
dressmaker,0,0,0,0,0,0,0,1,0,0,0,0,0
polite,2,0,0,0,0,0,0,0,0,0,0,0,0
appreciative,2,0,0,0,0,0,0,0,0,0,0,0,0
japonica,0,0,0,0,0,0,0,1,0,0,0,0,0
stroll,0,0,0,0,0,0,0,0,0,0,0,0,1
perfect,2,0,0,0,0,0,0,0,0,0,0,0,0
rascal,0,0,0,0,0,0,0,1,0,0,0,0,0
drunk,1,0,0,0,0,0,0,0,0,0,0,0,0
houseful,0,0,0,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,0,0,0,1,0,0,0,0,0
patient,2,0,0,0,0,0,0,0,0,0,0,0,0
comprehend,0,0,0,0,0,0,0,0,0,0,0,0,2
seriousness,0,0,0,0,0,0,0,1,0,0,0,0,0
despair,0,0,0,0,0,0,0,1,0,0,0,0,0
realization,0,0,0,0,0,0,0,1,0,0,0,0,0
outcome,0,0,0,0,0,0,0,1,0,0,0,0,0
midnight,0,0,0,0,0,0,0,1,0,0,0,0,0
waking,0,0,0,0,0,0,0,1,0,0,0,0,0
scene,0,0,0,0,0,0,0,2,0,0,0,0,0
rainy,1,0,0,0,0,0,0,0,0,0,0,0,0
twilight,0,0,0,0,0,0,0,2,0,0,0,0,0
tuck,0,0,0,0,0,0,0,0,0,0,0,0,1
rocker,0,0,0,0,0,0,0,2,0,0,0,0,0
skip,0,0,0,0,0,0,0,0,0,0,0,0,1
worry,0,0,0,0,0,0,0,1,0,0,0,0,1
subject,0,0,0,0,0,0,0,1,0,0,0,0,0
week,0,0,0,0,0,0,0,1,0,0,0,0,0
fiancée,0,0,0,0,0,0,0,1,0,0,0,0,0
engagement,0,0,0,0,0,0,0,1,0,0,0,0,0
ring,0,0,0,0,0,0,0,1,0,0,0,0,1
individual,1,0,0,0,0,0,0,0,0,0,0,0,0
bargain,0,0,0,0,0,0,0,1,0,0,0,0,0
boast,0,0,0,0,0,0,0,0,0,0,0,0,1
extensive,1,0,0,0,0,0,0,0,0,0,0,0,0
connection,0,0,0,0,0,0,0,1,0,0,0,0,0
vicinity,0,0,0,0,0,0,0,1,0,0,0,0,0
aplenty,0,0,1,0,0,0,0,0,0,0,0,0,0
conveniently,0,0,1,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,0,1,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,0,0,0,0,1
few,1,0,0,0,0,0,0,0,0,0,0,0,0
celebrant,0,0,0,0,0,0,0,1,0,0,0,0,0
onerous,1,0,0,0,0,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,0,0,2,0,0,0,0,0
ample,1,0,0,0,0,0,0,0,0,0,0,0,0
supply,0,0,0,0,0,0,0,0,0,0,0,0,1
trimming,0,0,0,0,0,0,0,1,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,0,0,0,0,1
specialty,0,0,0,0,0,0,0,1,0,0,0,0,0
ambrosia,0,0,0,0,0,0,0,1,0,0,0,0,0
transparent,1,0,0,0,0,0,0,0,0,0,0,0,0
slice,0,0,0,0,0,0,0,1,0,0,0,0,0
combine,0,0,0,0,0,0,0,0,0,0,0,0,1
freshly,0,0,1,0,0,0,0,0,0,0,0,0,0
grind,0,0,0,0,0,0,0,0,0,0,0,0,1
coconut,0,0,0,0,0,0,0,1,0,0,0,0,0
whip,0,0,0,0,0,0,0,0,0,0,0,0,1
potato,0,0,0,0,0,0,0,1,0,0,0,0,0
tribe,0,0,0,0,0,0,0,1,0,0,0,0,0
quartet,0,0,0,0,0,0,0,1,0,0,0,0,0
daughter,0,0,0,0,0,0,0,2,0,0,0,0,0
delicious,1,0,0,0,0,0,0,0,0,0,0,0,0
array,0,0,0,0,0,0,0,1,0,0,0,0,0
vegetable,0,0,0,0,0,0,0,1,0,0,0,0,0
banana,0,0,0,0,0,0,0,1,0,0,0,0,0
pudding,0,0,0,0,0,0,0,1,0,0,0,0,0
guard,0,0,0,0,0,0,0,0,0,0,0,0,1
longevity,0,0,0,0,0,0,0,1,0,0,0,0,0
domestically,0,0,1,0,0,0,0,0,0,0,0,0,0
energetic,1,0,0,0,0,0,0,0,0,0,0,0,0
sorrow,0,0,0,0,0,0,0,1,0,0,0,0,0
lower,0,0,0,0,0,0,0,0,0,0,0,0,3
curtain,0,0,0,0,0,0,0,2,0,0,0,0,0
attack,0,0,0,0,0,0,0,0,0,0,0,0,1
trample,0,0,0,0,0,0,0,0,0,0,0,0,1
bull,0,0,0,0,0,0,0,1,0,0,0,0,0
ruminate,0,0,0,0,0,0,0,0,0,0,0,0,1
maze,0,0,0,0,0,0,0,1,0,0,0,0,0
melancholy,1,0,0,0,0,0,0,0,0,0,0,0,0
knuckle,0,0,0,0,0,0,0,1,0,0,0,0,0
rap,0,0,0,0,0,0,0,0,0,0,0,0,1
slaughtering,0,0,0,0,0,0,0,1,0,0,0,0,0
job,0,0,0,0,0,0,0,1,0,0,0,0,0
ordeal,0,0,0,0,0,0,0,1,0,0,0,0,0
neck,0,0,0,0,0,0,0,1,0,0,0,0,0
abide,0,0,0,0,0,0,0,0,0,0,0,0,1
violence,0,0,0,0,0,0,0,1,0,0,0,0,0
bloody,1,0,0,0,0,0,0,0,0,0,0,0,0
swat,0,0,0,0,0,0,0,0,0,0,0,0,2
aback,0,0,1,0,0,0,0,0,0,0,0,0,0
relaying,0,0,0,0,0,0,0,1,0,0,0,0,0
command,0,0,0,0,0,0,0,1,0,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,0,0,0,1
pleased,2,0,0,0,0,0,0,0,0,0,0,0,0
hush,1,0,0,0,0,0,0,0,0,0,0,0,1
crab,0,0,0,0,0,0,0,1,0,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,0,0,0,2
quibble,0,0,0,0,0,0,0,0,0,0,0,0,1
unable,1,0,0,0,0,0,0,0,0,0,0,0,0
request,0,0,0,0,0,0,0,2,0,0,0,0,0
sample,0,0,0,0,0,0,0,1,0,0,0,0,0
bewilderment,0,0,0,0,0,0,0,1,0,0,0,0,0
falling,0,0,0,0,0,0,0,1,0,0,0,0,0
odd,5,0,0,0,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,0,2,0,0,0,0,0
chance,0,0,0,0,0,0,0,1,0,0,0,0,0
allot,0,0,0,0,0,0,0,0,0,0,0,0,1
manner,0,0,0,0,0,0,0,2,0,0,0,0,0
lengthen,0,0,0,0,0,0,0,0,0,0,0,0,1
miserably,0,0,1,0,0,0,0,0,0,0,0,0,0
contemplate,0,0,0,0,0,0,0,0,0,0,0,0,2
maneuver,0,0,0,0,0,0,0,0,0,0,0,0,1
salt,0,0,0,0,0,0,0,1,0,0,0,0,0
pepper,0,0,0,0,0,0,0,1,0,0,0,0,0
forehead,0,0,0,0,0,0,0,2,0,0,0,0,0
statement,0,0,0,0,0,0,0,1,0,0,0,0,0
certify,0,0,0,0,0,0,0,0,0,0,0,0,1
determination,0,0,0,0,0,0,0,1,0,0,0,0,0
plan,0,0,0,0,0,0,0,0,0,0,0,0,2
entirely,0,0,1,0,0,0,0,0,0,0,0,0,0
social,1,0,0,0,0,0,0,0,0,0,0,0,0
talent,0,0,0,0,0,0,0,1,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0,0,0
presume,0,0,0,0,0,0,0,0,0,0,0,0,1
welcome,0,0,0,0,0,0,0,1,0,0,0,0,1
suppose,0,0,0,0,0,0,0,0,0,0,0,0,2
probably,0,0,4,0,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,0,0,1
laughter,0,0,0,0,0,0,0,1,0,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,0,0,2
surprised,1,0,0,0,0,0,0,0,0,0,0,0,0
flare,0,0,0,0,0,0,0,0,0,0,0,0,1
forgive,0,0,0,0,0,0,0,0,0,0,0,0,2
notion,0,0,0,0,0,0,0,3,0,0,0,0,0
mistaken,1,0,0,0,0,0,0,0,0,0,0,0,0
merriment,0,0,0,0,0,0,0,1,0,0,0,0,0
origin,0,0,0,0,0,0,0,1,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,0,0,0,1
cantankerous,1,0,0,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,0,2,0,0,0,0,2
alarm,0,0,0,0,0,0,0,1,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,0,0,0,1
invitation,0,0,0,0,0,0,0,4,0,0,0,0,0
behalf,0,0,0,0,0,0,0,1,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,0,0,0,0,1
sandwich,0,0,0,0,0,0,0,1,0,0,0,0,0
lunch,0,0,0,0,0,0,0,1,0,0,0,0,0
emaciated,1,0,0,0,0,0,0,0,0,0,0,0,0
handout,0,0,0,0,0,0,0,1,0,0,0,0,0
devour,0,0,0,0,0,0,0,0,0,0,0,0,1
pocketful,0,0,0,0,0,0,0,1,0,0,0,0,0
peanut,0,0,0,0,0,0,0,1,0,0,0,0,0
raw,2,0,0,0,0,0,0,0,0,0,0,0,0
turnip,0,0,0,0,0,0,0,1,0,0,0,0,0
characteristic,1,0,0,0,0,0,0,0,0,0,0,0,0
breed,0,0,0,0,0,0,0,1,0,0,0,0,0
gouge,0,0,0,0,0,0,0,0,0,0,0,0,1
openly,0,0,1,0,0,0,0,0,0,0,0,0,0
smack,0,0,0,0,0,0,0,0,0,0,0,0,2
charity,0,0,0,0,0,0,0,1,0,0,0,0,0
offensive,1,0,0,0,0,0,0,0,0,0,0,0,0
charitable,1,0,0,0,0,0,0,0,0,0,0,0,0
incorrectly,0,0,1,0,0,0,0,0,0,0,0,0,0
blackmailing,0,0,0,0,0,0,0,1,0,0,0,0,0
mar,0,0,0,0,0,0,0,0,0,0,0,0,1
presence,0,0,0,0,0,0,0,3,0,0,0,0,0
unsuitable,1,0,0,0,0,0,0,0,0,0,0,0,0
visitor,0,0,0,0,0,0,0,2,0,0,0,0,0
cream,0,0,0,0,0,0,0,1,0,0,0,0,0
tomato,0,0,0,0,0,0,0,1,0,0,0,0,0
soup,0,0,0,0,0,0,0,1,0,0,0,0,0
abed,0,0,0,0,0,0,0,1,0,0,0,0,0
drizzle,0,0,0,0,0,0,0,0,0,0,0,0,1
sustain,0,0,0,0,0,0,0,0,0,0,0,0,1
conversation,0,0,0,0,0,0,0,1,0,0,0,0,0
habit,0,0,0,0,0,0,0,1,0,0,0,0,0
solitary,1,0,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,0,1,0,0,0,0,0
drained,1,0,0,0,0,0,0,0,0,0,0,0,0
raincoat,0,0,0,0,0,0,0,1,0,0,0,0,0
slip,0,0,0,0,0,0,0,0,0,0,0,0,2
thermometer,0,0,0,0,0,0,0,3,0,0,0,0,0
firmly,0,0,1,0,0,0,0,0,0,0,0,0,0
fingernail,0,0,0,0,0,0,0,1,0,0,0,0,0
minister,0,0,0,0,0,0,0,1,0,0,0,0,0
fame,0,0,0,0,0,0,0,0,0,0,0,0,1
hygienic,1,0,0,0,0,0,0,0,0,0,0,0,0
gleam,0,0,0,0,0,0,0,1,0,0,0,0,1
refreshment,0,0,0,0,0,0,0,1,0,0,0,0,0
surely,0,0,2,0,0,0,0,0,0,0,0,0,0
premise,0,0,0,0,0,0,0,1,0,0,0,0,0
bet,0,0,0,0,0,0,0,0,0,0,0,0,1
starve,0,0,0,0,0,0,0,0,0,0,0,0,1
outdoors,0,0,1,0,0,0,0,0,0,0,0,0,0
partially,0,0,1,0,0,0,0,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0,0,1
regardless,0,0,2,0,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,0,0,1
ruckus,0,0,0,0,0,0,0,1,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,0,0,0,2
lament,0,0,0,0,0,0,0,1,0,0,0,0,1
retrieve,0,0,0,0,0,0,0,0,0,0,0,0,2
respect,0,0,0,0,0,0,0,0,0,0,0,0,1
scowl,0,0,0,0,0,0,0,0,0,0,0,0,1
thread,0,0,0,0,0,0,0,2,0,0,0,0,0
closely,0,0,1,0,0,0,0,0,0,0,0,0,0
cobweb,0,0,0,0,0,0,0,1,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,0,0,0,2
groan,0,0,0,0,0,0,0,1,0,0,0,0,0
tickled,1,0,0,0,0,0,0,0,0,0,0,0,0
temperature,0,0,0,0,0,0,0,1,0,0,0,0,0
mark,0,0,0,0,0,0,0,1,0,0,0,0,0
prior,0,0,2,0,0,0,0,0,0,0,0,0,0
feast,0,0,0,0,0,0,0,2,0,0,0,0,0
croup,0,0,0,0,0,0,0,3,0,0,0,0,0
entire,1,0,0,0,0,0,0,0,0,0,0,0,0
period,0,0,0,0,0,0,0,1,0,0,0,0,0
personally,0,0,1,0,0,0,0,0,0,0,0,0,0
ascertain,0,0,0,0,0,0,0,0,0,0,0,0,1
reaction,0,0,0,0,0,0,0,1,0,0,0,0,0
farfetched,1,0,0,0,0,0,0,0,0,0,0,0,0
possibility,0,0,0,0,0,0,0,1,0,0,0,0,0
snarl,0,0,0,0,0,0,0,0,0,0,0,0,2
ormiss,0,0,0,0,1,0,0,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,0,0,0,2
trust,0,0,0,0,0,0,0,1,0,0,0,0,0
redheaded,1,0,0,0,0,0,0,0,0,0,0,0,0
silhouette,0,0,0,0,0,0,0,1,0,0,0,0,0
threshold,0,0,0,0,0,0,0,1,0,0,0,0,0
cheerfulness,0,0,0,0,0,0,0,1,0,0,0,0,0
tantalize,0,0,0,0,0,0,0,0,0,0,0,0,1
description,0,0,0,0,0,0,0,1,0,0,0,0,0
underneath,0,1,0,0,0,0,0,0,0,0,0,0,0
speck,0,0,0,0,0,0,0,1,0,0,0,0,0
humaneness,0,0,0,0,0,0,0,1,0,0,0,0,0
unlocked,1,0,0,0,0,0,0,0,0,0,0,0,0
gypsy,0,0,0,0,0,0,0,1,0,0,0,0,0
severe,1,0,0,0,0,0,0,0,0,0,0,0,0
absent,0,0,0,0,0,0,0,0,0,0,0,0,1
tolerate,0,0,0,0,0,0,0,0,0,0,0,0,1
assist,0,0,0,0,0,0,0,0,0,0,0,0,1
springlike,1,0,0,0,0,0,0,0,0,0,0,0,0
housecleaning,0,0,0,0,0,0,0,1,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,0,0,1
assembly,0,0,0,0,0,0,0,1,0,0,0,0,0
polish,0,0,0,0,0,0,0,0,0,0,0,0,1
furniture,0,0,0,0,0,0,0,1,0,0,0,0,0
piano,0,0,0,0,0,0,0,6,0,0,0,0,0
curio,0,0,0,0,0,0,0,1,0,0,0,0,0
fragment,0,0,0,0,0,0,0,1,0,0,0,0,0
formal,1,0,0,0,0,0,0,0,0,0,0,0,0
florid,1,0,0,0,0,0,0,0,0,0,0,0,0
scent,0,0,0,0,0,0,0,1,0,0,0,0,1
skin,0,0,0,0,0,0,0,2,0,0,0,0,0
citrus,0,0,0,0,0,0,0,1,0,0,0,0,0
launder,0,0,0,0,0,0,0,0,0,0,0,0,1
rehung,0,0,0,0,0,0,0,0,0,0,0,0,1
punch,0,0,0,0,0,0,0,1,0,0,0,0,1
rug,0,0,0,0,0,0,0,2,0,0,0,0,0
glance,0,0,0,0,0,0,0,0,0,0,0,0,2
mote,0,0,0,0,0,0,0,1,0,0,0,0,0
sift,0,0,0,0,0,0,0,0,0,0,0,0,1
relegate,0,0,0,0,0,0,0,0,0,0,0,0,1
stray,1,0,0,0,0,0,0,0,0,0,0,0,0
flea,0,0,0,0,0,0,0,1,0,0,0,0,0
dignified,1,0,0,0,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,0,1,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,0,0,1
napkin,0,0,0,0,0,0,0,4,0,0,0,0,0
tablecloth,0,0,0,0,0,0,0,1,0,0,0,0,0
linen,0,0,0,0,0,0,0,2,0,0,0,0,0
past,1,2,0,0,0,0,0,0,0,0,0,0,0
eighty,0,0,0,0,0,0,0,0,2,0,0,0,0
mended,1,0,0,0,0,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,0,0,2,0,0,0,0,0
discoloration,0,0,0,0,0,0,0,1,0,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0,0,0,0
material,0,0,0,0,0,0,0,2,0,0,0,0,0
heavenly,1,0,0,0,0,0,0,0,0,0,0,0,0
proper,2,0,0,0,0,0,0,0,0,0,0,0,0
dash,0,0,0,0,0,0,0,0,0,0,0,0,1
feeble,1,0,0,0,0,0,0,0,0,0,0,0,0
prop,0,0,0,0,0,0,0,0,0,0,0,0,1
mass,0,0,0,0,0,0,0,0,0,0,0,0,1
lap,0,0,0,0,0,0,0,2,0,0,0,0,0
repair,0,0,0,0,0,0,0,0,0,0,0,0,1
blemish,0,0,0,0,0,0,0,1,0,0,0,0,0
tear,0,0,0,0,0,0,0,1,0,0,0,0,1
crumple,0,0,0,0,0,0,0,0,0,0,0,0,1
cruelly,0,0,1,0,0,0,0,0,0,0,0,0,0
illuminate,0,0,0,0,0,0,0,0,0,0,0,0,1
fatigued,1,0,0,0,0,0,0,0,0,0,0,0,0
rapture,0,0,0,0,0,0,0,1,0,0,0,0,0
pilgrim,0,0,0,0,0,0,0,1,0,0,0,0,0
journey,0,0,0,0,0,0,0,1,0,0,0,0,0
shivery,1,0,0,0,0,0,0,0,0,0,0,0,0
toll,0,0,0,0,0,0,0,1,0,0,0,0,0
drowsily,0,0,1,0,0,0,0,0,0,0,0,0,0
lurch,0,0,0,0,0,0,0,0,0,0,0,0,1
reprimand,0,0,0,0,0,0,0,0,0,0,0,0,1
cease,0,0,0,0,0,0,0,0,0,0,0,0,1
stitch,0,0,0,0,0,0,0,0,0,0,0,0,1
chrysanthemum,0,0,0,0,0,0,0,4,0,0,0,0,0
bundle,0,0,0,0,0,0,0,1,0,0,0,0,0
curl,0,0,0,0,0,0,0,0,0,0,0,0,2
flicker,0,0,0,0,0,0,0,0,0,0,0,0,1
lavender,0,0,0,0,0,0,0,1,0,0,0,0,0
hue,0,0,0,0,0,0,0,1,0,0,0,0,0
comment,0,0,0,0,0,0,0,0,0,0,0,0,1
blossom,0,0,0,0,0,0,0,1,0,0,0,0,1
decapitate,0,0,0,0,0,0,0,0,0,0,0,0,1
shear,0,0,0,0,0,0,0,1,0,0,0,0,0
kingly,1,0,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,0,0,0,0,0,0,0,0,0,0,0,0,1
growl,0,0,0,0,0,0,0,1,0,0,0,0,2
retrospect,0,0,0,0,0,0,0,1,0,0,0,0,0
cage,0,0,0,0,0,0,0,0,0,0,0,0,1
tacky,1,0,0,0,0,0,0,0,0,0,0,0,0
decorative,1,0,0,0,0,0,0,0,0,0,0,0,0
giggly,1,0,0,0,0,0,0,0,0,0,0,0,0
giddy,1,0,0,0,0,0,0,0,0,0,0,0,0
stupid,1,0,0,0,0,0,0,0,0,0,0,0,0
stutter,0,0,0,0,0,0,0,0,0,0,0,0,1
mirth,0,0,0,0,0,0,0,1,0,0,0,0,0
lunatic,0,0,0,0,0,0,0,1,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,0,0,0,1
shower,0,0,0,0,0,0,0,1,0,0,0,0,0
abrupt,1,0,0,0,0,0,0,0,0,0,0,0,0
clearing,0,0,0,0,0,0,0,2,0,0,0,0,0
thrust,0,0,0,0,0,0,0,1,0,0,0,0,0
sudden,1,0,0,0,0,0,0,0,0,0,0,0,0
bandit,0,0,0,0,0,0,0,1,0,0,0,0,0
snatch,0,0,0,0,0,0,0,0,0,0,0,0,1
autumn,0,0,0,0,0,0,0,2,0,0,0,0,0
pan,0,0,0,0,0,0,0,1,0,0,0,0,0
